s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0111887E+000, 9.8946287E-002, 9.8946287E-002, 1.0000000E+000
 2.0046391E+000, 7.3695930E-002, 7.3695930E-002, 1.0000000E+000
 3.0125651E+000, 7.1946922E-002, 7.1946922E-002, 1.0000000E+000
 4.0041922E+000, 6.2005212E-002, 6.2005212E-002, 1.0000000E+000
 5.0095092E+000, 4.2284445E-002, 4.2284445E-002, 1.0000000E+000
 6.0075441E+000, 3.1336713E-002, 3.1336713E-002, 1.0000000E+000
 7.0035423E+000, 2.7328816E-002, 2.7328816E-002, 1.0000000E+000
 8.0002451E+000, 2.5856328E-002, 2.5856328E-002, 1.0000000E+000
 9.0026168E+000, 2.5313050E-002, 2.5313050E-002, 1.0000000E+000
 1.0001965E+001, 4.6300462E-002, 4.6300462E-002, 1.0000000E+000
 1.1000263E+001, 6.4455413E-002, 6.4455413E-002, 1.0000000E+000
 1.2004478E+001, 7.1147348E-002, 7.1147348E-002, 1.0000000E+000
 1.3001038E+001, 7.3581957E-002, 7.3581957E-002, 1.0000000E+000
 1.4001982E+001, 1.0397810E-001, 1.0397810E-001, 1.0000000E+000
 1.5002911E+001, 1.1729873E-001, 1.1729873E-001, 1.0000000E+000
 1.6001919E+001, 1.2217188E-001, 1.2217188E-001, 1.0000000E+000
 1.7001631E+001, 1.2396259E-001, 1.2396259E-001, 1.0000000E+000
 1.8000554E+001, 1.2461919E-001, 1.2461919E-001, 1.0000000E+000
 1.9003822E+001, 1.2486078E-001, 1.2486078E-001, 1.0000000E+000
 2.0005659E+001, 1.5565886E-001, 1.5565886E-001, 1.0000000E+000
 2.1001423E+001, 1.6787613E-001, 1.6787613E-001, 1.0000000E+000
 2.2002549E+001, 1.6694578E-001, 1.6694578E-001, 1.0000000E+000
 2.3003352E+001, 1.7204828E-001, 1.7204828E-001, 1.0000000E+000
 2.4002504E+001, 1.7391616E-001, 1.7391616E-001, 1.0000000E+000
 2.5004820E+001, 1.7460321E-001, 1.7460321E-001, 1.0000000E+000
 2.6002918E+001, 1.6826214E-001, 1.6826214E-001, 1.0000000E+000
 2.7001493E+001, 1.6824249E-001, 1.6824249E-001, 1.0000000E+000
 2.8003979E+001, 1.7682718E-001, 1.7682718E-001, 1.0000000E+000
 2.9001019E+001, 1.4908312E-001, 1.4908312E-001, 1.0000000E+000
 3.0002092E+001, 1.9716966E-001, 1.9716966E-001, 1.0000000E+000
 3.1001414E+001, 2.1477854E-001, 2.1477854E-001, 1.0000000E+000
