s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0054063E+000, 8.7568225E-002, 8.7568225E-002, 1.0000000E+000
 2.0018742E+000, 8.1693996E-002, 8.1693996E-002, 1.0000000E+000
 3.0053683E+000, 8.6464435E-002, 8.6464435E-002, 1.0000000E+000
 4.0076765E+000, 1.0901602E-001, 1.0901602E-001, 1.0000000E+000
 5.0049191E+000, 1.0344464E-001, 1.0344464E-001, 1.0000000E+000
 6.0042802E+000, 8.8274200E-002, 8.8274200E-002, 1.0000000E+000
 7.0036469E+000, 8.3214849E-002, 8.3214849E-002, 1.0000000E+000
 8.0017488E+000, 1.0964337E-001, 1.0964337E-001, 1.0000000E+000
 9.0051425E+000, 1.1938535E-001, 1.1938535E-001, 1.0000000E+000
 1.0005725E+001, 1.2294184E-001, 1.2294184E-001, 1.0000000E+000
 1.1002510E+001, 1.2424267E-001, 1.2424267E-001, 1.0000000E+000
 1.2001910E+001, 1.5214443E-001, 1.5214443E-001, 1.0000000E+000
 1.3000019E+001, 1.9822376E-001, 1.9822376E-001, 1.0000000E+000
 1.4004208E+001, 2.1522226E-001, 2.1522226E-001, 1.0000000E+000
 1.5000138E+001, 2.2964209E-001, 2.2964209E-001, 1.0000000E+000
 1.6001440E+001, 2.5700186E-001, 2.5700186E-001, 1.0000000E+000
 1.7001479E+001, 2.6840016E-001, 2.6840016E-001, 1.0000000E+000
 1.8002098E+001, 2.6903404E-001, 2.6903404E-001, 1.0000000E+000
 1.9005600E+001, 3.0081395E-001, 3.0081395E-001, 1.0000000E+000
 2.0000032E+001, 3.1211132E-001, 3.1211132E-001, 1.0000000E+000
 2.1001120E+001, 3.0588679E-001, 3.0588679E-001, 1.0000000E+000
 2.2002019E+001, 3.4966010E-001, 3.4966010E-001, 1.0000000E+000
 2.3001694E+001, 3.2632698E-001, 3.2632698E-001, 1.0000000E+000
 2.4004443E+001, 4.6012716E-001, 4.6012716E-001, 1.0000000E+000
 2.5004508E+001, 4.3788904E-001, 4.3788904E-001, 1.0000000E+000
 2.6003160E+001, 3.8369040E-001, 3.8369040E-001, 1.0000000E+000
 2.7003516E+001, 5.3511992E-001, 5.3511992E-001, 1.0000000E+000
 2.8001926E+001, 5.1610081E-001, 5.1610081E-001, 1.0000000E+000
 2.9000806E+001, 5.4804381E-001, 5.4804381E-001, 1.0000000E+000
 3.0000567E+001, 1.0891999E+000, 1.0891999E+000, 1.0000000E+000
 3.1001068E+001, 9.2751640E-001, 9.2751640E-001, 1.0000000E+000
