s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0058385E+000, 8.6447616E-002, 8.6447616E-002, 1.0000000E+000
 2.0017742E+000, 7.9206074E-002, 7.9206074E-002, 1.0000000E+000
 3.0009635E+000, 6.8947086E-002, 6.8947086E-002, 1.0000000E+000
 4.0050572E+000, 7.2793620E-002, 7.2793620E-002, 1.0000000E+000
 5.0087047E+000, 7.4195636E-002, 7.4195636E-002, 1.0000000E+000
 6.0020348E+000, 7.4703583E-002, 7.4703583E-002, 1.0000000E+000
 7.0080530E+000, 7.4892115E-002, 7.4892115E-002, 1.0000000E+000
 8.0058294E+000, 7.4960404E-002, 7.4960404E-002, 1.0000000E+000
 9.0065776E+000, 7.4985503E-002, 7.4985503E-002, 1.0000000E+000
 1.0003971E+001, 7.4994671E-002, 7.4994671E-002, 1.0000000E+000
 1.1000119E+001, 7.4998038E-002, 7.4998038E-002, 1.0000000E+000
 1.2000542E+001, 7.4999281E-002, 7.4999281E-002, 1.0000000E+000
 1.3003385E+001, 9.5085206E-002, 9.5085206E-002, 1.0000000E+000
 1.4001124E+001, 1.1399754E-001, 1.1399754E-001, 1.0000000E+000
 1.5001086E+001, 1.3371970E-001, 1.3371970E-001, 1.0000000E+000
 1.6002853E+001, 1.5988288E-001, 1.5988288E-001, 1.0000000E+000
 1.7003709E+001, 1.6166221E-001, 1.6166221E-001, 1.0000000E+000
 1.8004023E+001, 1.7070351E-001, 1.7070351E-001, 1.0000000E+000
 1.9003518E+001, 1.7425672E-001, 1.7425672E-001, 1.0000000E+000
 2.0000571E+001, 1.9837276E-001, 1.9837276E-001, 1.0000000E+000
 2.1001894E+001, 2.0489983E-001, 2.0489983E-001, 1.0000000E+000
 2.2003556E+001, 2.1763767E-001, 2.1763767E-001, 1.0000000E+000
 2.3002126E+001, 2.1430743E-001, 2.1430743E-001, 1.0000000E+000
 2.4002133E+001, 2.2817001E-001, 2.2817001E-001, 1.0000000E+000
 2.5000475E+001, 2.5778778E-001, 2.5778778E-001, 1.0000000E+000
 2.6001683E+001, 2.6834750E-001, 2.6834750E-001, 1.0000000E+000
 2.7003842E+001, 2.7256524E-001, 2.7256524E-001, 1.0000000E+000
 2.8005352E+001, 2.7410869E-001, 2.7410869E-001, 1.0000000E+000
 2.9004574E+001, 2.8401031E-001, 2.8401031E-001, 1.0000000E+000
 3.0003771E+001, 3.0122753E-001, 3.0122753E-001, 1.0000000E+000
 3.1002865E+001, 2.8513100E-001, 2.8513100E-001, 1.0000000E+000
