s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0055748E+000, 8.8364657E-002, 8.8364657E-002, 1.0000000E+000
 2.0034285E+000, 1.0814152E-001, 1.0814152E-001, 1.0000000E+000
 3.0019978E+000, 1.1961717E-001, 1.1961717E-001, 1.0000000E+000
 4.0059503E+000, 1.5600333E-001, 1.5600333E-001, 1.0000000E+000
 5.0047246E+000, 2.4973005E-001, 2.4973005E-001, 1.0000000E+000
 6.0008675E+000, 3.6832482E-001, 3.6832482E-001, 1.0000000E+000
 7.0047952E+000, 4.7563658E-001, 4.7563658E-001, 1.0000000E+000
 8.0023844E+000, 5.7480514E-001, 5.7480514E-001, 1.0000000E+000
 9.0022588E+000, 6.7259054E-001, 6.7259054E-001, 1.0000000E+000
 1.0000849E+001, 7.1471906E-001, 7.1471906E-001, 1.0000000E+000
 1.1001874E+001, 8.3349450E-001, 8.3349450E-001, 1.0000000E+000
 1.2004010E+001, 9.3509850E-001, 9.3509850E-001, 1.0000000E+000
 1.3003448E+001, 1.0431977E+000, 1.0431977E+000, 1.0000000E+000
 1.4004000E+001, 1.2024705E+000, 1.2024705E+000, 1.0000000E+000
 1.5000111E+001, 1.3012854E+000, 1.3012854E+000, 1.0000000E+000
 1.6003783E+001, 1.5531736E+000, 1.5531736E+000, 1.0000000E+000
 1.7001622E+001, 1.8157451E+000, 1.8157451E+000, 1.0000000E+000
 1.8000143E+001, 2.0445154E+000, 2.0445154E+000, 1.0000000E+000
 1.9003641E+001, 2.2350256E+000, 2.2350256E+000, 1.0000000E+000
 2.0002950E+001, 2.4340435E+000, 2.4340435E+000, 1.0000000E+000
 2.1000814E+001, 2.6157260E+000, 2.6157260E+000, 1.0000000E+000
 2.2005405E+001, 2.7850646E+000, 2.7850646E+000, 1.0000000E+000
 2.3001430E+001, 2.9460278E+000, 2.9460278E+000, 1.0000000E+000
 2.4002563E+001, 3.1138519E+000, 3.1138519E+000, 1.0000000E+000
 2.5001786E+001, 3.2857904E+000, 3.2857904E+000, 1.0000000E+000
 2.6000006E+001, 3.4432538E+000, 3.4432538E+000, 1.0000000E+000
 2.7003614E+001, 3.5827343E+000, 3.5827343E+000, 1.0000000E+000
 2.8004274E+001, 3.7236504E+000, 3.7236504E+000, 1.0000000E+000
 2.9001488E+001, 3.8697128E+000, 3.8697128E+000, 1.0000000E+000
 3.0003962E+001, 4.0216013E+000, 4.0216013E+000, 1.0000000E+000
 3.1004265E+001, 4.1729324E+000, 4.1729324E+000, 1.0000000E+000
 3.2001697E+001, 4.3198848E+000, 4.3198848E+000, 1.0000000E+000
 3.3003235E+001, 4.4687351E+000, 4.4687351E+000, 1.0000000E+000
 3.4001561E+001, 4.6257355E+000, 4.6257355E+000, 1.0000000E+000
 3.5002950E+001, 4.7860758E+000, 4.7860758E+000, 1.0000000E+000
 3.6002136E+001, 4.9356004E+000, 4.9356004E+000, 1.0000000E+000
 3.7004597E+001, 5.0905631E+000, 5.0905631E+000, 1.0000000E+000
 3.8001378E+001, 5.2471265E+000, 5.2471265E+000, 1.0000000E+000
 3.9003479E+001, 5.4028757E+000, 5.4028757E+000, 1.0000000E+000
 4.0005001E+001, 5.5577187E+000, 5.5577187E+000, 1.0000000E+000
 4.1005602E+001, 5.7143533E+000, 5.7143533E+000, 1.0000000E+000
 4.2001942E+001, 5.8670864E+000, 5.8670864E+000, 1.0000000E+000
 4.3002795E+001, 6.0224073E+000, 6.0224073E+000, 1.0000000E+000
 4.4001204E+001, 6.1787999E+000, 6.1787999E+000, 1.0000000E+000
 4.5003616E+001, 6.3342832E+000, 6.3342832E+000, 1.0000000E+000
 4.6003754E+001, 6.4897257E+000, 6.4897257E+000, 1.0000000E+000
 4.7003337E+001, 6.6483190E+000, 6.6483190E+000, 1.0000000E+000
 4.8001463E+001, 6.8114182E+000, 6.8114182E+000, 1.0000000E+000
 4.9001731E+001, 6.9684550E+000, 6.9684550E+000, 1.0000000E+000
 5.0005835E+001, 7.1275615E+000, 7.1275615E+000, 1.0000000E+000
 5.1005413E+001, 7.2832102E+000, 7.2832102E+000, 1.0000000E+000
 5.2005268E+001, 7.4462297E+000, 7.4462297E+000, 1.0000000E+000
 5.3001983E+001, 7.6075649E+000, 7.6075649E+000, 1.0000000E+000
 5.4005059E+001, 7.7640251E+000, 7.7640251E+000, 1.0000000E+000
 5.5007069E+001, 5.0127239E+000, 5.0127239E+000, 1.0000000E+000
 5.6003596E+001, 1.9788688E+000, 1.9788688E+000, 1.0000000E+000
 5.7001840E+001, 8.9799003E-001, 8.9799003E-001, 1.0000000E+000
 5.8007875E+001, 4.9207963E-001, 4.9207963E-001, 1.0000000E+000
 5.9009085E+001, 3.4562458E-001, 3.4562458E-001, 1.0000000E+000
 6.0009240E+001, 2.7234156E-001, 2.7234156E-001, 1.0000000E+000
 6.1002880E+001, 3.6964831E-001, 3.6964831E-001, 1.0000000E+000
 6.2000000E+001, 8.0852944E-001, 0.0000000E+000, 0.0000000E+000
