s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0054815E+000, 9.2715608E-002, 9.2715608E-002, 1.0000000E+000
 2.0064372E+000, 8.1474079E-002, 8.1474079E-002, 1.0000000E+000
 3.0036263E+000, 7.7375924E-002, 7.7375924E-002, 1.0000000E+000
 4.0064263E+000, 7.5867109E-002, 7.5867109E-002, 1.0000000E+000
 5.0044738E+000, 7.5317996E-002, 7.5317996E-002, 1.0000000E+000
 6.0069458E+000, 8.9978390E-002, 8.9978390E-002, 1.0000000E+000
 7.0031392E+000, 1.1212008E-001, 1.1212008E-001, 1.0000000E+000
 8.0035997E+000, 1.2028345E-001, 1.2028345E-001, 1.0000000E+000
 9.0006970E+000, 1.4906919E-001, 1.4906919E-001, 1.0000000E+000
 1.0001450E+001, 1.6550745E-001, 1.6550745E-001, 1.0000000E+000
 1.1006088E+001, 1.7153936E-001, 1.7153936E-001, 1.0000000E+000
 1.2003866E+001, 1.8487664E-001, 1.8487664E-001, 1.0000000E+000
 1.3006560E+001, 2.1034494E-001, 2.1034494E-001, 1.0000000E+000
 1.4002013E+001, 2.1960443E-001, 2.1960443E-001, 1.0000000E+000
 1.5005279E+001, 2.2302925E-001, 2.2302925E-001, 1.0000000E+000
 1.6000666E+001, 2.1181634E-001, 2.1181634E-001, 1.0000000E+000
 1.7003752E+001, 2.4622563E-001, 2.4622563E-001, 1.0000000E+000
 1.8001979E+001, 2.5773659E-001, 2.5773659E-001, 1.0000000E+000
 1.9004121E+001, 2.6868353E-001, 2.6868353E-001, 1.0000000E+000
 2.0006093E+001, 2.7268886E-001, 2.7268886E-001, 1.0000000E+000
 2.1005125E+001, 2.1502526E-001, 2.1502526E-001, 1.0000000E+000
 2.2003014E+001, 1.8970670E-001, 1.8970670E-001, 1.0000000E+000
 2.3004039E+001, 2.5060807E-001, 2.5060807E-001, 1.0000000E+000
 2.4005420E+001, 2.4919729E-001, 2.4919729E-001, 1.0000000E+000
 2.5003494E+001, 2.9536659E-001, 2.9536659E-001, 1.0000000E+000
 2.6000152E+001, 2.1930499E-001, 2.1930499E-001, 1.0000000E+000
 2.7005582E+001, 2.4011188E-001, 2.4011188E-001, 1.0000000E+000
 2.8005715E+001, 2.0623941E-001, 2.0623941E-001, 1.0000000E+000
 2.9006463E+001, 2.0506733E-001, 2.0506733E-001, 1.0000000E+000
 3.0001330E+001, 2.2734265E-001, 2.2734265E-001, 1.0000000E+000
 3.1002230E+001, 3.7259719E-001, 3.7259719E-001, 1.0000000E+000
