s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0143957E+000, 7.8902287E-002, 7.8902287E-002, 1.0000000E+000
 2.0039012E+000, 5.5818975E-002, 5.5818975E-002, 1.0000000E+000
 3.0117115E+000, 5.6713538E-002, 5.6713538E-002, 1.0000000E+000
 4.0096064E+000, 4.9479101E-002, 4.9479101E-002, 1.0000000E+000
 5.0074920E+000, 6.3750321E-002, 6.3750321E-002, 1.0000000E+000
 6.0008326E+000, 4.3383592E-002, 4.3383592E-002, 1.0000000E+000
 7.0013598E+000, 3.1731705E-002, 3.1731705E-002, 1.0000000E+000
 8.0056274E+000, 5.2085073E-002, 5.2085073E-002, 1.0000000E+000
 9.0019539E+000, 6.3847280E-002, 6.3847280E-002, 1.0000000E+000
 1.0007102E+001, 7.0932048E-002, 7.0932048E-002, 1.0000000E+000
 1.1002856E+001, 9.6501794E-002, 9.6501794E-002, 1.0000000E+000
 1.2000617E+001, 1.1452652E-001, 1.1452652E-001, 1.0000000E+000
 1.3003135E+001, 1.2116947E-001, 1.2116947E-001, 1.0000000E+000
 1.4000367E+001, 1.2359162E-001, 1.2359162E-001, 1.0000000E+000
 1.5000665E+001, 1.2448371E-001, 1.2448371E-001, 1.0000000E+000
 1.6004429E+001, 1.5453902E-001, 1.5453902E-001, 1.0000000E+000
 1.7003441E+001, 1.6748703E-001, 1.6748703E-001, 1.0000000E+000
 1.8005047E+001, 1.6481104E-001, 1.6481104E-001, 1.0000000E+000
 1.9005763E+001, 1.4480716E-001, 1.4480716E-001, 1.0000000E+000
 2.0004067E+001, 1.6390547E-001, 1.6390547E-001, 1.0000000E+000
 2.1000868E+001, 1.7091865E-001, 1.7091865E-001, 1.0000000E+000
 2.2004625E+001, 1.6409210E-001, 1.6409210E-001, 1.0000000E+000
 2.3004036E+001, 1.8545435E-001, 1.8545435E-001, 1.0000000E+000
 2.4005520E+001, 1.8417634E-001, 1.8417634E-001, 1.0000000E+000
 2.5002623E+001, 1.4677621E-001, 1.4677621E-001, 1.0000000E+000
 2.6002484E+001, 1.3299111E-001, 1.3299111E-001, 1.0000000E+000
 2.7002658E+001, 1.4186502E-001, 1.4186502E-001, 1.0000000E+000
 2.8004928E+001, 1.8557566E-001, 1.8557566E-001, 1.0000000E+000
 2.9004943E+001, 1.6966007E-001, 1.6966007E-001, 1.0000000E+000
 3.0000454E+001, 2.0160242E-001, 2.0160242E-001, 1.0000000E+000
 3.1002495E+001, 2.2977922E-001, 2.2977922E-001, 1.0000000E+000
