s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0111894E+000, 9.8420961E-002, 9.8420961E-002, 1.0000000E+000
 2.0046137E+000, 6.9231824E-002, 6.9231824E-002, 1.0000000E+000
 3.0124783E+000, 6.3309792E-002, 6.3309792E-002, 1.0000000E+000
 4.0036507E+000, 5.2472170E-002, 5.2472170E-002, 1.0000000E+000
 5.0004665E+000, 5.2922098E-002, 5.2922098E-002, 1.0000000E+000
 6.0001137E+000, 3.7795201E-002, 3.7795201E-002, 1.0000000E+000
 7.0088165E+000, 2.9637850E-002, 2.9637850E-002, 1.0000000E+000
 8.0020553E+000, 2.6709337E-002, 2.6709337E-002, 1.0000000E+000
 9.0020296E+000, 2.5626554E-002, 2.5626554E-002, 1.0000000E+000
 1.0002248E+001, 2.5229526E-002, 2.5229526E-002, 1.0000000E+000
 1.1000881E+001, 4.8410112E-002, 4.8410112E-002, 1.0000000E+000
 1.2005160E+001, 6.5288088E-002, 6.5288088E-002, 1.0000000E+000
 1.3005185E+001, 7.1437875E-002, 7.1437875E-002, 1.0000000E+000
 1.4001838E+001, 7.3688828E-002, 7.3688828E-002, 1.0000000E+000
 1.5006863E+001, 9.5882060E-002, 9.5882060E-002, 1.0000000E+000
 1.6003424E+001, 1.1428404E-001, 1.1428404E-001, 1.0000000E+000
 1.7003549E+001, 1.2107086E-001, 1.2107086E-001, 1.0000000E+000
 1.8005201E+001, 1.2356170E-001, 1.2356170E-001, 1.0000000E+000
 1.9003872E+001, 1.2447195E-001, 1.2447195E-001, 1.0000000E+000
 2.0003835E+001, 1.2480637E-001, 1.2480637E-001, 1.0000000E+000
 2.1005486E+001, 1.5431223E-001, 1.5431223E-001, 1.0000000E+000
 2.2004566E+001, 1.5717988E-001, 1.5717988E-001, 1.0000000E+000
 2.3001668E+001, 1.6844589E-001, 1.6844589E-001, 1.0000000E+000
 2.4006739E+001, 1.6959324E-001, 1.6959324E-001, 1.0000000E+000
 2.5005134E+001, 1.5980821E-001, 1.5980821E-001, 1.0000000E+000
 2.6003331E+001, 1.6941696E-001, 1.6941696E-001, 1.0000000E+000
 2.7005624E+001, 1.7295754E-001, 1.7295754E-001, 1.0000000E+000
 2.8002806E+001, 1.7424883E-001, 1.7424883E-001, 1.0000000E+000
 2.9006001E+001, 1.7266031E-001, 1.7266031E-001, 1.0000000E+000
 3.0005890E+001, 1.5799988E-001, 1.5799988E-001, 1.0000000E+000
 3.1000592E+001, 1.8772790E-001, 1.8772790E-001, 1.0000000E+000
