s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0044435E+000, 4.8060065E-002, 4.8060065E-002, 1.0000000E+000
 2.0140848E+000, 3.3321677E-002, 3.3321677E-002, 1.0000000E+000
 3.0009872E+000, 2.8076802E-002, 2.8076802E-002, 1.0000000E+000
 4.0006355E+000, 2.6123377E-002, 2.6123377E-002, 1.0000000E+000
 5.0136268E+000, 2.5404639E-002, 2.5404639E-002, 1.0000000E+000
 6.0031570E+000, 2.5149351E-002, 2.5149351E-002, 1.0000000E+000
 7.0074276E+000, 2.5054371E-002, 2.5054371E-002, 1.0000000E+000
 8.0051801E+000, 2.5019959E-002, 2.5019959E-002, 1.0000000E+000
 9.0041129E+000, 2.5007324E-002, 2.5007324E-002, 1.0000000E+000
 1.0002055E+001, 2.5002691E-002, 2.5002691E-002, 1.0000000E+000
 1.1005414E+001, 2.9016021E-002, 2.9016021E-002, 1.0000000E+000
 1.2003837E+001, 5.0794211E-002, 5.0794211E-002, 1.0000000E+000
 1.3000974E+001, 6.6096928E-002, 6.6096928E-002, 1.0000000E+000
 1.4002861E+001, 7.1741276E-002, 7.1741276E-002, 1.0000000E+000
 1.5000900E+001, 7.3803204E-002, 7.3803204E-002, 1.0000000E+000
 1.6000687E+001, 7.4561064E-002, 7.4561064E-002, 1.0000000E+000
 1.7000423E+001, 7.4839010E-002, 7.4839010E-002, 1.0000000E+000
 1.8000402E+001, 8.3245508E-002, 8.3245508E-002, 1.0000000E+000
 1.9007876E+001, 1.0981134E-001, 1.0981134E-001, 1.0000000E+000
 2.0001600E+001, 1.1939768E-001, 1.1939768E-001, 1.0000000E+000
 2.1003029E+001, 1.2294872E-001, 1.2294872E-001, 1.0000000E+000
 2.2000333E+001, 1.2424551E-001, 1.2424551E-001, 1.0000000E+000
 2.3000678E+001, 1.2472340E-001, 1.2472340E-001, 1.0000000E+000
 2.4003910E+001, 1.2489895E-001, 1.2489895E-001, 1.0000000E+000
 2.5006496E+001, 1.2496306E-001, 1.2496306E-001, 1.0000000E+000
 2.6002301E+001, 1.2498640E-001, 1.2498640E-001, 1.0000000E+000
 2.7003345E+001, 1.2499502E-001, 1.2499502E-001, 1.0000000E+000
 2.8002883E+001, 1.2499817E-001, 1.2499817E-001, 1.0000000E+000
 2.9003198E+001, 1.2499933E-001, 1.2499933E-001, 1.0000000E+000
 3.0003237E+001, 1.2499975E-001, 1.2499975E-001, 1.0000000E+000
 3.1001903E+001, 1.2499991E-001, 1.2499991E-001, 1.0000000E+000
