s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0200094E+000, 2.8915040E-002, 2.8915040E-002, 1.0000000E+000
 2.0082366E+000, 2.6441345E-002, 2.6441345E-002, 1.0000000E+000
 3.0071107E+000, 2.5526318E-002, 2.5526318E-002, 1.0000000E+000
 4.0102212E+000, 2.5191697E-002, 2.5191697E-002, 1.0000000E+000
 5.0109432E+000, 2.5070021E-002, 2.5070021E-002, 1.0000000E+000
 6.0082704E+000, 2.5025688E-002, 2.5025688E-002, 1.0000000E+000
 7.0031834E+000, 2.5009456E-002, 2.5009456E-002, 1.0000000E+000
 8.0008674E+000, 2.5003473E-002, 2.5003473E-002, 1.0000000E+000
 9.0051172E+000, 2.5001268E-002, 2.5001268E-002, 1.0000000E+000
 1.0006225E+001, 2.5000464E-002, 2.5000464E-002, 1.0000000E+000
 1.1002790E+001, 2.5000171E-002, 2.5000171E-002, 1.0000000E+000
 1.2002663E+001, 3.2566481E-002, 3.2566481E-002, 1.0000000E+000
 1.3001243E+001, 5.6533978E-002, 5.6533978E-002, 1.0000000E+000
 1.4001932E+001, 6.8236410E-002, 6.8236410E-002, 1.0000000E+000
 1.5005331E+001, 7.2530137E-002, 7.2530137E-002, 1.0000000E+000
 1.6001814E+001, 7.4091686E-002, 7.4091686E-002, 1.0000000E+000
 1.7005107E+001, 7.4668180E-002, 7.4668180E-002, 1.0000000E+000
 1.8000063E+001, 7.4877727E-002, 7.4877727E-002, 1.0000000E+000
 1.9003250E+001, 7.4955317E-002, 7.4955317E-002, 1.0000000E+000
 2.0001973E+001, 9.8781571E-002, 9.8781571E-002, 1.0000000E+000
 2.1000460E+001, 1.0638571E-001, 1.0638571E-001, 1.0000000E+000
 2.2000293E+001, 9.9994554E-002, 9.9994554E-002, 1.0000000E+000
 2.3001927E+001, 1.0658257E-001, 1.0658257E-001, 1.0000000E+000
 2.4003007E+001, 1.1294761E-001, 1.1294761E-001, 1.0000000E+000
 2.5000365E+001, 1.1714273E-001, 1.1714273E-001, 1.0000000E+000
 2.6004260E+001, 1.2199212E-001, 1.2199212E-001, 1.0000000E+000
 2.7000162E+001, 1.2132227E-001, 1.2132227E-001, 1.0000000E+000
 2.8002974E+001, 1.2275200E-001, 1.2275200E-001, 1.0000000E+000
 2.9000348E+001, 1.2147418E-001, 1.2147418E-001, 1.0000000E+000
 3.0003796E+001, 1.2371073E-001, 1.2371073E-001, 1.0000000E+000
 3.1004356E+001, 1.2440973E-001, 1.2440973E-001, 1.0000000E+000
