s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0199818E+000, 2.8915151E-002, 2.8915151E-002, 1.0000000E+000
 2.0081468E+000, 2.6441478E-002, 2.6441478E-002, 1.0000000E+000
 3.0100862E+000, 2.5524732E-002, 2.5524732E-002, 1.0000000E+000
 4.0038662E+000, 2.5192918E-002, 2.5192918E-002, 1.0000000E+000
 5.0042543E+000, 2.5070490E-002, 2.5070490E-002, 1.0000000E+000
 6.0045183E+000, 2.5025790E-002, 2.5025790E-002, 1.0000000E+000
 7.0005311E+000, 2.5009482E-002, 2.5009482E-002, 1.0000000E+000
 8.0004871E+000, 2.5003476E-002, 2.5003476E-002, 1.0000000E+000
 9.0050116E+000, 2.5001269E-002, 2.5001269E-002, 1.0000000E+000
 1.0001110E+001, 2.5000467E-002, 2.5000467E-002, 1.0000000E+000
 1.1003907E+001, 2.5000171E-002, 2.5000171E-002, 1.0000000E+000
 1.2004619E+001, 2.9393549E-002, 2.9393549E-002, 1.0000000E+000
 1.3006099E+001, 5.5765192E-002, 5.5765192E-002, 1.0000000E+000
 1.4005376E+001, 6.7946533E-002, 6.7946533E-002, 1.0000000E+000
 1.5006228E+001, 7.2417268E-002, 7.2417268E-002, 1.0000000E+000
 1.6000062E+001, 7.4047583E-002, 7.4047583E-002, 1.0000000E+000
 1.7004767E+001, 7.4652564E-002, 7.4652564E-002, 1.0000000E+000
 1.8002460E+001, 7.4872358E-002, 7.4872358E-002, 1.0000000E+000
 1.9002707E+001, 7.4953209E-002, 7.4953209E-002, 1.0000000E+000
 2.0006596E+001, 9.1873569E-002, 9.1873569E-002, 1.0000000E+000
 2.1006042E+001, 1.0353328E-001, 1.0353328E-001, 1.0000000E+000
 2.2000708E+001, 9.7386399E-002, 9.7386399E-002, 1.0000000E+000
 2.3003096E+001, 1.0114499E-001, 1.0114499E-001, 1.0000000E+000
 2.4002383E+001, 1.1012800E-001, 1.1012800E-001, 1.0000000E+000
 2.5002989E+001, 1.1260201E-001, 1.1260201E-001, 1.0000000E+000
 2.6002387E+001, 1.1417413E-001, 1.1417413E-001, 1.0000000E+000
 2.7002624E+001, 1.1804383E-001, 1.1804383E-001, 1.0000000E+000
 2.8002105E+001, 1.1962716E-001, 1.1962716E-001, 1.0000000E+000
 2.9003733E+001, 1.2287063E-001, 1.2287063E-001, 1.0000000E+000
 3.0002135E+001, 1.2341019E-001, 1.2341019E-001, 1.0000000E+000
 3.1004766E+001, 1.3407029E-001, 1.3407029E-001, 1.0000000E+000
