s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0066198E+000, 9.9234953E-002, 9.9234953E-002, 1.0000000E+000
 2.0126934E+000, 1.0967635E-001, 1.0967635E-001, 1.0000000E+000
 3.0027976E+000, 1.1837701E-001, 1.1837701E-001, 1.0000000E+000
 4.0056238E+000, 1.0295448E-001, 1.0295448E-001, 1.0000000E+000
 5.0034803E+000, 1.0096683E-001, 1.0096683E-001, 1.0000000E+000
 6.0030850E+000, 1.1115655E-001, 1.1115655E-001, 1.0000000E+000
 7.0113015E+000, 1.0442082E-001, 1.0442082E-001, 1.0000000E+000
 8.0046938E+000, 1.0109934E-001, 1.0109934E-001, 1.0000000E+000
 9.0001657E+000, 9.5247932E-002, 9.5247932E-002, 1.0000000E+000
 1.0002034E+001, 1.2284440E-001, 1.2284440E-001, 1.0000000E+000
 1.1008758E+001, 1.3594904E-001, 1.3594904E-001, 1.0000000E+000
 1.2000355E+001, 1.2476967E-001, 1.2476967E-001, 1.0000000E+000
 1.3008541E+001, 1.1405692E-001, 1.1405692E-001, 1.0000000E+000
 1.4000891E+001, 1.0367794E-001, 1.0367794E-001, 1.0000000E+000
 1.5002548E+001, 1.2079306E-001, 1.2079306E-001, 1.0000000E+000
 1.6004038E+001, 1.1624994E-001, 1.1624994E-001, 1.0000000E+000
 1.7005740E+001, 1.3917852E-001, 1.3917852E-001, 1.0000000E+000
 1.8002696E+001, 1.5195154E-001, 1.5195154E-001, 1.0000000E+000
 1.9000780E+001, 1.4829165E-001, 1.4829165E-001, 1.0000000E+000
 2.0003576E+001, 1.9372017E-001, 1.9372017E-001, 1.0000000E+000
 2.1004447E+001, 1.9699609E-001, 1.9699609E-001, 1.0000000E+000
 2.2000295E+001, 1.8186704E-001, 1.8186704E-001, 1.0000000E+000
 2.3003091E+001, 2.0374130E-001, 2.0374130E-001, 1.0000000E+000
 2.4004085E+001, 2.2168770E-001, 2.2168770E-001, 1.0000000E+000
 2.5000640E+001, 2.1129590E-001, 2.1129590E-001, 1.0000000E+000
 2.6002040E+001, 2.1054606E-001, 2.1054606E-001, 1.0000000E+000
 2.7001705E+001, 2.0913950E-001, 2.0913950E-001, 1.0000000E+000
 2.8003013E+001, 2.1263832E-001, 2.1263832E-001, 1.0000000E+000
 2.9000300E+001, 1.9736992E-001, 1.9736992E-001, 1.0000000E+000
 3.0000964E+001, 1.8279262E-001, 1.8279262E-001, 1.0000000E+000
 3.1001084E+001, 1.8180687E-001, 1.8180687E-001, 1.0000000E+000
