s,m
Time,x
 0.0000000E+000, 2.5000000E-002
 1.0126557E+000, 1.4910985E-001
 2.0083338E+000, 2.5000000E-002
 3.0083174E+000, 2.5000000E-002
 4.0013701E+000, 5.1430293E-002
 5.0003341E+000, 8.4297937E-002
 6.0023813E+000, 9.5938620E-002
 7.0038792E+000, 1.4389910E-001
 8.0007038E+000, 1.5199838E-001
 9.0045598E+000, 2.7045144E-001
 1.0004165E+001, 3.6721278E-001
 1.1003717E+001, 6.8995801E-001
 1.2001385E+001, 7.7980623E-001
 1.3000937E+001, 9.0732352E-001
 1.4002907E+001, 8.9755797E-001
 1.5001350E+001, 1.0413076E+000
 1.6000667E+001, 1.1197420E+000
 1.7003090E+001, 1.3890356E+000
 1.8003624E+001, 1.4356741E+000
 1.9000302E+001, 1.6222715E+000
 2.0002624E+001, 1.8342592E+000
 2.1002228E+001, 1.9471016E+000
 2.2003250E+001, 2.1392556E+000
 2.3000519E+001, 2.2885694E+000
 2.4003544E+001, 2.4607164E+000
 2.5003613E+001, 2.6130306E+000
 2.6001977E+001, 2.7723813E+000
 2.7000239E+001, 2.9525112E+000
 2.8002907E+001, 3.0851529E+000
 2.9003156E+001, 3.2608887E+000
 3.0002606E+001, 3.3888978E+000
 3.1000131E+001, 3.5475035E+000
 3.2003164E+001, 3.6927295E+000
 3.3001380E+001, 3.8445698E+000
 3.4003205E+001, 3.9969671E+000
 3.5001555E+001, 4.1348501E+000
 3.6003656E+001, 4.2598191E+000
 3.7001082E+001, 4.4050188E+000
 3.8002788E+001, 4.5354614E+000
 3.9000937E+001, 4.6887429E+000
 4.0001968E+001, 4.8019289E+000
 4.1001400E+001, 4.9427201E+000
 4.2002232E+001, 5.0943584E+000
 4.3002824E+001, 5.2276711E+000
 4.4000306E+001, 5.3812442E+000
 4.5003076E+001, 5.5488417E+000
 4.6003584E+001, 5.6319096E+000
 4.7000236E+001, 5.7976080E+000
 4.8004339E+001, 6.0590577E+000
 4.9001392E+001, 6.2829887E+000
 5.0003604E+001, 6.4675754E+000
 5.1001409E+001, 6.6562385E+000
 5.2000749E+001, 6.8199931E+000
 5.3000633E+001, 7.1511268E+000
 5.4000136E+001, 7.2581931E+000
 5.5001185E+001, 7.3978193E+000
 5.6003285E+001, 7.5180986E+000
 5.7002430E+001, 7.5478545E+000
 5.8002021E+001, 7.6281435E+000
 5.9005769E+001, 7.7635947E+000
 6.0004747E+001, 7.8962780E+000
 6.1001334E+001, 7.9750000E+000
 6.2004636E+001, 7.9533040E+000
