s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0067031E+000, 3.8761876E-002, 3.8761876E-002, 1.0000000E+000
 2.0012073E+000, 5.0034652E-002, 5.0034652E-002, 1.0000000E+000
 3.0085706E+000, 6.5933129E-002, 6.5933129E-002, 1.0000000E+000
 4.0097404E+000, 7.1464341E-002, 7.1464341E-002, 1.0000000E+000
 5.0014526E+000, 7.1879126E-002, 7.1879126E-002, 1.0000000E+000
 6.0067171E+000, 5.5389485E-002, 5.5389485E-002, 1.0000000E+000
 7.0072017E+000, 3.6120651E-002, 3.6120651E-002, 1.0000000E+000
 8.0064116E+000, 2.9075751E-002, 2.9075751E-002, 1.0000000E+000
 9.0052294E+000, 2.6495809E-002, 2.6495809E-002, 1.0000000E+000
 1.0005855E+001, 2.5548200E-002, 2.5548200E-002, 1.0000000E+000
 1.1006497E+001, 5.1209100E-002, 5.1209100E-002, 1.0000000E+000
 1.2004689E+001, 6.6262483E-002, 6.6262483E-002, 1.0000000E+000
 1.3005880E+001, 7.1802086E-002, 7.1802086E-002, 1.0000000E+000
 1.4001346E+001, 8.5549662E-002, 8.5549662E-002, 1.0000000E+000
 1.5002882E+001, 1.1055363E-001, 1.1055363E-001, 1.0000000E+000
 1.6004813E+001, 1.1971435E-001, 1.1971435E-001, 1.0000000E+000
 1.7003546E+001, 1.2305958E-001, 1.2305958E-001, 1.0000000E+000
 1.8002566E+001, 1.2428813E-001, 1.2428813E-001, 1.0000000E+000
 1.9002470E+001, 1.2473903E-001, 1.2473903E-001, 1.0000000E+000
 2.0000566E+001, 1.5229407E-001, 1.5229407E-001, 1.0000000E+000
 2.1003546E+001, 1.6670445E-001, 1.6670445E-001, 1.0000000E+000
 2.2004365E+001, 1.7196214E-001, 1.7196214E-001, 1.0000000E+000
 2.3006983E+001, 1.7388908E-001, 1.7388908E-001, 1.0000000E+000
 2.4005346E+001, 1.7459203E-001, 1.7459203E-001, 1.0000000E+000
 2.5000719E+001, 1.7484973E-001, 1.7484973E-001, 1.0000000E+000
 2.6000403E+001, 1.7494489E-001, 1.7494489E-001, 1.0000000E+000
 2.7004250E+001, 1.7497987E-001, 1.7497987E-001, 1.0000000E+000
 2.8006057E+001, 2.0213187E-001, 2.0213187E-001, 1.0000000E+000
 2.9005871E+001, 2.1661342E-001, 2.1661342E-001, 1.0000000E+000
 3.0000566E+001, 2.2190842E-001, 2.2190842E-001, 1.0000000E+000
 3.1006747E+001, 2.2387342E-001, 2.2387342E-001, 1.0000000E+000
