s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0021149E+000, 8.4074997E-002, 8.4074997E-002, 1.0000000E+000
 2.0039125E+000, 8.8276839E-002, 8.8276839E-002, 1.0000000E+000
 3.0057102E+000, 7.2498666E-002, 7.2498666E-002, 1.0000000E+000
 4.0075078E+000, 5.3990746E-002, 5.3990746E-002, 1.0000000E+000
 5.0093055E+000, 4.4720335E-002, 4.4720335E-002, 1.0000000E+000
 6.0038507E+000, 5.3255234E-002, 5.3255234E-002, 1.0000000E+000
 7.0053583E+000, 8.2378594E-002, 8.2378594E-002, 1.0000000E+000
 8.0038514E+000, 8.3706672E-002, 8.3706672E-002, 1.0000000E+000
 9.0010775E+000, 9.3268134E-002, 9.3268134E-002, 1.0000000E+000
 1.0000077E+001, 9.5842639E-002, 9.5842639E-002, 1.0000000E+000
 1.1000670E+001, 1.3378904E-001, 1.3378904E-001, 1.0000000E+000
 1.2000195E+001, 1.2674574E-001, 1.2674574E-001, 1.0000000E+000
 1.3000158E+001, 1.0778032E-001, 1.0778032E-001, 1.0000000E+000
 1.4000840E+001, 1.5890240E-001, 1.5890240E-001, 1.0000000E+000
 1.5001327E+001, 2.0447262E-001, 2.0447262E-001, 1.0000000E+000
 1.6005263E+001, 1.7490303E-001, 1.7490303E-001, 1.0000000E+000
 1.7002184E+001, 1.7905609E-001, 1.7905609E-001, 1.0000000E+000
 1.8002428E+001, 1.7648845E-001, 1.7648845E-001, 1.0000000E+000
 1.9000199E+001, 1.9100514E-001, 1.9100514E-001, 1.0000000E+000
 2.0000215E+001, 2.0164030E-001, 2.0164030E-001, 1.0000000E+000
 2.1000005E+001, 1.9294845E-001, 1.9294845E-001, 1.0000000E+000
 2.2000720E+001, 1.8630896E-001, 1.8630896E-001, 1.0000000E+000
 2.3001952E+001, 1.8665411E-001, 1.8665411E-001, 1.0000000E+000
 2.4002810E+001, 1.8851395E-001, 1.8851395E-001, 1.0000000E+000
 2.5002013E+001, 1.8212478E-001, 1.8212478E-001, 1.0000000E+000
 2.6003346E+001, 1.7857117E-001, 1.7857117E-001, 1.0000000E+000
 2.7001619E+001, 1.8570323E-001, 1.8570323E-001, 1.0000000E+000
 2.8002814E+001, 1.8471013E-001, 1.8471013E-001, 1.0000000E+000
 2.9001384E+001, 2.8496767E-001, 2.8496767E-001, 1.0000000E+000
 3.0003680E+001, 2.2090775E-001, 2.2090775E-001, 1.0000000E+000
 3.1000637E+001, 3.5409062E-001, 3.5409062E-001, 1.0000000E+000
