s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0198651E+000, 4.5418121E-002, 4.5418121E-002, 1.0000000E+000
 2.0100526E+000, 3.2517094E-002, 3.2517094E-002, 1.0000000E+000
 3.0009794E+000, 2.7768631E-002, 2.7768631E-002, 1.0000000E+000
 4.0008798E+000, 2.6010601E-002, 2.6010601E-002, 1.0000000E+000
 5.0029169E+000, 2.5368297E-002, 2.5368297E-002, 1.0000000E+000
 6.0107139E+000, 2.5133483E-002, 2.5133483E-002, 1.0000000E+000
 7.0084045E+000, 2.5048924E-002, 2.5048924E-002, 1.0000000E+000
 8.0028842E+000, 2.5018017E-002, 2.5018017E-002, 1.0000000E+000
 9.0003698E+000, 2.5006620E-002, 2.5006620E-002, 1.0000000E+000
 1.0007719E+001, 2.5002408E-002, 2.5002408E-002, 1.0000000E+000
 1.1001892E+001, 3.2802854E-002, 3.2802854E-002, 1.0000000E+000
 1.2004976E+001, 5.9588104E-002, 5.9588104E-002, 1.0000000E+000
 1.3002969E+001, 6.9338746E-002, 6.9338746E-002, 1.0000000E+000
 1.4003444E+001, 7.2926472E-002, 7.2926472E-002, 1.0000000E+000
 1.5007976E+001, 7.4244143E-002, 7.4244143E-002, 1.0000000E+000
 1.6000644E+001, 7.4720993E-002, 7.4720993E-002, 1.0000000E+000
 1.7002551E+001, 7.4897949E-002, 7.4897949E-002, 1.0000000E+000
 1.8002040E+001, 9.9370894E-002, 9.9370894E-002, 1.0000000E+000
 1.9002849E+001, 1.1561693E-001, 1.1561693E-001, 1.0000000E+000
 2.0003820E+001, 1.2156625E-001, 1.2156625E-001, 1.0000000E+000
 2.1002999E+001, 1.2374074E-001, 1.2374074E-001, 1.0000000E+000
 2.2000338E+001, 1.2453720E-001, 1.2453720E-001, 1.0000000E+000
 2.3003043E+001, 1.2483079E-001, 1.2483079E-001, 1.0000000E+000
 2.4002204E+001, 1.2493792E-001, 1.2493792E-001, 1.0000000E+000
 2.5002759E+001, 1.2497725E-001, 1.2497725E-001, 1.0000000E+000
 2.6007087E+001, 1.2499170E-001, 1.2499170E-001, 1.0000000E+000
 2.7004854E+001, 1.2499695E-001, 1.2499695E-001, 1.0000000E+000
 2.8003742E+001, 1.2499888E-001, 1.2499888E-001, 1.0000000E+000
 2.9000594E+001, 1.2499959E-001, 1.2499959E-001, 1.0000000E+000
 3.0003847E+001, 1.2499985E-001, 1.2499985E-001, 1.0000000E+000
 3.1004350E+001, 1.2499994E-001, 1.2499994E-001, 1.0000000E+000
