s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0007279E+000, 8.0377977E-002, 8.0377977E-002, 1.0000000E+000
 2.0077287E+000, 7.6954107E-002, 7.6954107E-002, 1.0000000E+000
 3.0015645E+000, 5.9258345E-002, 5.9258345E-002, 1.0000000E+000
 4.0001350E+000, 6.9229137E-002, 6.9229137E-002, 1.0000000E+000
 5.0080848E+000, 6.9605534E-002, 6.9605534E-002, 1.0000000E+000
 6.0087607E+000, 7.3027576E-002, 7.3027576E-002, 1.0000000E+000
 7.0020294E+000, 7.1402920E-002, 7.1402920E-002, 1.0000000E+000
 8.0037386E+000, 7.2905521E-002, 7.2905521E-002, 1.0000000E+000
 9.0022518E+000, 5.1106539E-002, 5.1106539E-002, 1.0000000E+000
 1.0005048E+001, 4.8815030E-002, 4.8815030E-002, 1.0000000E+000
 1.1002056E+001, 6.5370141E-002, 6.5370141E-002, 1.0000000E+000
 1.2004454E+001, 8.7942093E-002, 8.7942093E-002, 1.0000000E+000
 1.3001533E+001, 1.0734035E-001, 1.0734035E-001, 1.0000000E+000
 1.4000363E+001, 1.1851192E-001, 1.1851192E-001, 1.0000000E+000
 1.5005618E+001, 1.3916508E-001, 1.3916508E-001, 1.0000000E+000
 1.6000010E+001, 1.6177699E-001, 1.6177699E-001, 1.0000000E+000
 1.7005885E+001, 1.7017865E-001, 1.7017865E-001, 1.0000000E+000
 1.8000922E+001, 1.7322342E-001, 1.7322342E-001, 1.0000000E+000
 1.9005766E+001, 2.0562633E-001, 2.0562633E-001, 1.0000000E+000
 2.0004212E+001, 2.1788537E-001, 2.1788537E-001, 1.0000000E+000
 2.1005251E+001, 2.1458889E-001, 2.1458889E-001, 1.0000000E+000
 2.2003979E+001, 2.2117689E-001, 2.2117689E-001, 1.0000000E+000
 2.3000066E+001, 2.3736184E-001, 2.3736184E-001, 1.0000000E+000
 2.4002527E+001, 2.6123463E-001, 2.6123463E-001, 1.0000000E+000
 2.5004557E+001, 2.6996491E-001, 2.6996491E-001, 1.0000000E+000
 2.6003152E+001, 2.7315113E-001, 2.7315113E-001, 1.0000000E+000
 2.7000890E+001, 2.5968061E-001, 2.5968061E-001, 1.0000000E+000
 2.8000203E+001, 2.9864040E-001, 2.9864040E-001, 1.0000000E+000
 2.9003386E+001, 2.7123881E-001, 2.7123881E-001, 1.0000000E+000
 3.0005438E+001, 3.0532367E-001, 3.0532367E-001, 1.0000000E+000
 3.1006859E+001, 3.1779783E-001, 3.1779783E-001, 1.0000000E+000
