s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0151630E+000, 7.3727914E-002, 7.3727914E-002, 1.0000000E+000
 2.0112884E+000, 4.5610511E-002, 4.5610511E-002, 1.0000000E+000
 3.0074138E+000, 3.2551277E-002, 3.2551277E-002, 1.0000000E+000
 4.0035392E+000, 2.7766636E-002, 2.7766636E-002, 1.0000000E+000
 5.0154761E+000, 2.6415515E-002, 2.6415515E-002, 1.0000000E+000
 6.0053637E+000, 3.0200635E-002, 3.0200635E-002, 1.0000000E+000
 7.0051306E+000, 3.3243295E-002, 3.3243295E-002, 1.0000000E+000
 8.0118094E+000, 3.2037940E-002, 3.2037940E-002, 1.0000000E+000
 9.0032960E+000, 3.1866423E-002, 3.1866423E-002, 1.0000000E+000
 1.0004406E+001, 2.7511116E-002, 2.7511116E-002, 1.0000000E+000
 1.1007548E+001, 2.5916857E-002, 2.5916857E-002, 1.0000000E+000
 1.2000529E+001, 2.5338389E-002, 2.5338389E-002, 1.0000000E+000
 1.3003934E+001, 2.5123575E-002, 2.5123575E-002, 1.0000000E+000
 1.4004334E+001, 2.8643366E-002, 2.8643366E-002, 1.0000000E+000
 1.5000490E+001, 5.7930585E-002, 5.7930585E-002, 1.0000000E+000
 1.6005792E+001, 6.6949439E-002, 6.6949439E-002, 1.0000000E+000
 1.7000264E+001, 7.2031028E-002, 7.2031028E-002, 1.0000000E+000
 1.8004674E+001, 7.3915308E-002, 7.3915308E-002, 1.0000000E+000
 1.9001124E+001, 7.9031801E-002, 7.9031801E-002, 1.0000000E+000
 2.0002295E+001, 1.0814361E-001, 1.0814361E-001, 1.0000000E+000
 2.1002626E+001, 1.2723953E-001, 1.2723953E-001, 1.0000000E+000
 2.2004200E+001, 1.5604451E-001, 1.5604451E-001, 1.0000000E+000
 2.3000342E+001, 1.6118525E-001, 1.6118525E-001, 1.0000000E+000
 2.4004199E+001, 1.7116623E-001, 1.7116623E-001, 1.0000000E+000
 2.5001931E+001, 1.4280364E-001, 1.4280364E-001, 1.0000000E+000
 2.6000717E+001, 1.8349422E-001, 1.8349422E-001, 1.0000000E+000
 2.7002319E+001, 1.9138013E-001, 1.9138013E-001, 1.0000000E+000
 2.8003574E+001, 1.6878114E-001, 1.6878114E-001, 1.0000000E+000
 2.9003176E+001, 2.0821005E-001, 2.0821005E-001, 1.0000000E+000
 3.0001628E+001, 2.5170782E-001, 2.5170782E-001, 1.0000000E+000
 3.1002683E+001, 2.8445999E-001, 2.8445999E-001, 1.0000000E+000
