s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0031774E+000, 8.2523094E-002, 8.2523094E-002, 1.0000000E+000
 2.0038908E+000, 7.5709012E-002, 7.5709012E-002, 1.0000000E+000
 3.0046042E+000, 4.3542813E-002, 4.3542813E-002, 1.0000000E+000
 4.0053175E+000, 3.7594870E-002, 3.7594870E-002, 1.0000000E+000
 5.0025307E+000, 4.2993127E-002, 4.2993127E-002, 1.0000000E+000
 6.0088799E+000, 3.2595379E-002, 3.2595379E-002, 1.0000000E+000
 7.0013887E+000, 4.5257395E-002, 4.5257395E-002, 1.0000000E+000
 8.0064763E+000, 4.6285429E-002, 4.6285429E-002, 1.0000000E+000
 9.0022139E+000, 3.2827143E-002, 3.2827143E-002, 1.0000000E+000
 1.0007024E+001, 2.7853185E-002, 2.7853185E-002, 1.0000000E+000
 1.1007477E+001, 2.6044719E-002, 2.6044719E-002, 1.0000000E+000
 1.2002468E+001, 2.9122533E-002, 2.9122533E-002, 1.0000000E+000
 1.3005593E+001, 4.9373542E-002, 4.9373542E-002, 1.0000000E+000
 1.4000427E+001, 6.5558679E-002, 6.5558679E-002, 1.0000000E+000
 1.5000614E+001, 9.9639840E-002, 9.9639840E-002, 1.0000000E+000
 1.6002343E+001, 1.2243722E-001, 1.2243722E-001, 1.0000000E+000
 1.7000937E+001, 1.6815613E-001, 1.6815613E-001, 1.0000000E+000
 1.8000185E+001, 1.5247593E-001, 1.5247593E-001, 1.0000000E+000
 1.9002537E+001, 1.3536214E-001, 1.3536214E-001, 1.0000000E+000
 2.0003845E+001, 1.5013943E-001, 1.5013943E-001, 1.0000000E+000
 2.1002629E+001, 1.6586254E-001, 1.6586254E-001, 1.0000000E+000
 2.2000131E+001, 1.7163767E-001, 1.7163767E-001, 1.0000000E+000
 2.3001058E+001, 1.9858241E-001, 1.9858241E-001, 1.0000000E+000
 2.4000171E+001, 2.8264385E-001, 2.8264385E-001, 1.0000000E+000
 2.5002343E+001, 3.2952736E-001, 3.2952736E-001, 1.0000000E+000
 2.6003658E+001, 4.0412877E-001, 4.0412877E-001, 1.0000000E+000
 2.7004824E+001, 4.8248090E-001, 4.8248090E-001, 1.0000000E+000
 2.8003598E+001, 5.0492117E-001, 5.0492117E-001, 1.0000000E+000
 2.9001016E+001, 4.5468535E-001, 4.5468535E-001, 1.0000000E+000
 3.0003625E+001, 4.2925858E-001, 4.2925858E-001, 1.0000000E+000
 3.1003440E+001, 5.7005388E-001, 5.7005388E-001, 1.0000000E+000
