s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0153030E+000, 9.3630103E-002, 9.3630103E-002, 1.0000000E+000
 2.0105232E+000, 6.4792949E-002, 6.4792949E-002, 1.0000000E+000
 3.0057433E+000, 4.2650927E-002, 4.2650927E-002, 1.0000000E+000
 4.0009635E+000, 3.1472895E-002, 3.1472895E-002, 1.0000000E+000
 5.0119809E+000, 3.2506919E-002, 3.2506919E-002, 1.0000000E+000
 6.0047818E+000, 3.8267009E-002, 3.8267009E-002, 1.0000000E+000
 7.0115772E+000, 4.0119438E-002, 4.0119438E-002, 1.0000000E+000
 8.0005535E+000, 3.8937602E-002, 3.8937602E-002, 1.0000000E+000
 9.0071311E+000, 3.0073230E-002, 3.0073230E-002, 1.0000000E+000
 1.0007959E+001, 2.6856810E-002, 2.6856810E-002, 1.0000000E+000
 1.1004439E+001, 2.5683267E-002, 2.5683267E-002, 1.0000000E+000
 1.2003665E+001, 4.2752872E-002, 4.2752872E-002, 1.0000000E+000
 1.3002021E+001, 6.3150776E-002, 6.3150776E-002, 1.0000000E+000
 1.4000235E+001, 7.0644968E-002, 7.0644968E-002, 1.0000000E+000
 1.5002421E+001, 7.9856890E-002, 7.9856890E-002, 1.0000000E+000
 1.6001745E+001, 1.0115116E-001, 1.0115116E-001, 1.0000000E+000
 1.7002821E+001, 1.1666893E-001, 1.1666893E-001, 1.0000000E+000
 1.8002476E+001, 1.2558949E-001, 1.2558949E-001, 1.0000000E+000
 1.9003717E+001, 1.2521616E-001, 1.2521616E-001, 1.0000000E+000
 2.0004949E+001, 1.2507924E-001, 1.2507924E-001, 1.0000000E+000
 2.1002934E+001, 1.4647133E-001, 1.4647133E-001, 1.0000000E+000
 2.2004254E+001, 2.1885465E-001, 2.1885465E-001, 1.0000000E+000
 2.3000070E+001, 2.3879390E-001, 2.3879390E-001, 1.0000000E+000
 2.4000882E+001, 2.5197360E-001, 2.5197360E-001, 1.0000000E+000
 2.5004254E+001, 2.6911110E-001, 2.6911110E-001, 1.0000000E+000
 2.6000889E+001, 2.5955985E-001, 2.5955985E-001, 1.0000000E+000
 2.7001106E+001, 2.6664149E-001, 2.6664149E-001, 1.0000000E+000
 2.8000700E+001, 2.9422238E-001, 2.9422238E-001, 1.0000000E+000
 2.9001181E+001, 3.1368662E-001, 3.1368662E-001, 1.0000000E+000
 3.0001728E+001, 4.1943446E-001, 4.1943446E-001, 1.0000000E+000
 3.1001344E+001, 4.3077485E-001, 4.3077485E-001, 1.0000000E+000
