s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0054151E+000, 9.5465237E-002, 9.5465237E-002, 1.0000000E+000
 2.0033562E+000, 1.1324668E-001, 1.1324668E-001, 1.0000000E+000
 3.0083502E+000, 1.4091096E-001, 1.4091096E-001, 1.0000000E+000
 4.0089511E+000, 1.8485367E-001, 1.8485367E-001, 1.0000000E+000
 5.0042875E+000, 2.4322018E-001, 2.4322018E-001, 1.0000000E+000
 6.0090293E+000, 3.4383135E-001, 3.4383135E-001, 1.0000000E+000
 7.0072169E+000, 4.6266369E-001, 4.6266369E-001, 1.0000000E+000
 8.0039424E+000, 5.9485569E-001, 5.9485569E-001, 1.0000000E+000
 9.0050320E+000, 7.4337076E-001, 7.4337076E-001, 1.0000000E+000
 1.0001140E+001, 8.6512483E-001, 8.6512483E-001, 1.0000000E+000
 1.1000653E+001, 1.0010594E+000, 1.0010594E+000, 1.0000000E+000
 1.2002604E+001, 1.1585121E+000, 1.1585121E+000, 1.0000000E+000
 1.3007500E+001, 1.3184056E+000, 1.3184056E+000, 1.0000000E+000
 1.4004725E+001, 1.4759823E+000, 1.4759823E+000, 1.0000000E+000
 1.5001246E+001, 1.6248006E+000, 1.6248006E+000, 1.0000000E+000
 1.6000027E+001, 1.7609789E+000, 1.7609789E+000, 1.0000000E+000
 1.7002930E+001, 1.9110404E+000, 1.9110404E+000, 1.0000000E+000
 1.8007007E+001, 2.0624084E+000, 2.0624084E+000, 1.0000000E+000
 1.9003294E+001, 2.2170781E+000, 2.2170781E+000, 1.0000000E+000
 2.0000894E+001, 2.3557807E+000, 2.3557807E+000, 1.0000000E+000
 2.1001760E+001, 2.4968387E+000, 2.4968387E+000, 1.0000000E+000
 2.2000180E+001, 2.6336255E+000, 2.6336255E+000, 1.0000000E+000
 2.3001605E+001, 2.7830477E+000, 2.7830477E+000, 1.0000000E+000
 2.4002265E+001, 2.9386454E+000, 2.9386454E+000, 1.0000000E+000
 2.5006931E+001, 3.1034229E+000, 3.1034229E+000, 1.0000000E+000
 2.6003025E+001, 3.2586416E+000, 3.2586416E+000, 1.0000000E+000
 2.7006674E+001, 3.4280092E+000, 3.4280092E+000, 1.0000000E+000
 2.8006475E+001, 3.5773023E+000, 3.5773023E+000, 1.0000000E+000
 2.9001318E+001, 3.7278182E+000, 3.7278182E+000, 1.0000000E+000
 3.0001245E+001, 3.8832352E+000, 3.8832352E+000, 1.0000000E+000
 3.1001670E+001, 4.0518881E+000, 4.0518881E+000, 1.0000000E+000
 3.2000921E+001, 4.2267409E+000, 4.2267409E+000, 1.0000000E+000
 3.3005833E+001, 4.4078923E+000, 4.4078923E+000, 1.0000000E+000
 3.4003872E+001, 4.5852131E+000, 4.5852131E+000, 1.0000000E+000
 3.5002189E+001, 4.7589936E+000, 4.7589936E+000, 1.0000000E+000
 3.6006264E+001, 4.9252509E+000, 4.9252509E+000, 1.0000000E+000
 3.7006395E+001, 5.0923766E+000, 5.0923766E+000, 1.0000000E+000
 3.8000754E+001, 5.2591896E+000, 5.2591896E+000, 1.0000000E+000
 3.9002358E+001, 5.4380861E+000, 5.4380861E+000, 1.0000000E+000
 4.0003804E+001, 5.6241647E+000, 5.6241647E+000, 1.0000000E+000
 4.1004580E+001, 5.8272243E+000, 5.8272243E+000, 1.0000000E+000
 4.2004508E+001, 6.0309629E+000, 6.0309629E+000, 1.0000000E+000
 4.3004506E+001, 6.2340490E+000, 6.2340490E+000, 1.0000000E+000
 4.4004314E+001, 6.4460847E+000, 6.4460847E+000, 1.0000000E+000
 4.5005681E+001, 6.6628367E+000, 6.6628367E+000, 1.0000000E+000
 4.6000296E+001, 6.8786352E+000, 6.8786352E+000, 1.0000000E+000
 4.7005009E+001, 7.0862369E+000, 7.0862369E+000, 1.0000000E+000
 4.8003830E+001, 7.2876015E+000, 7.2876015E+000, 1.0000000E+000
 4.9000374E+001, 7.5122872E+000, 7.5122872E+000, 1.0000000E+000
 5.0003182E+001, 7.7269029E+000, 7.7269029E+000, 1.0000000E+000
 5.1008049E+001, 3.7602196E+000, 3.7602196E+000, 1.0000000E+000
 5.2008857E+001, 1.5187553E+000, 1.5187553E+000, 1.0000000E+000
 5.3004095E+001, 6.8598951E-001, 6.8598951E-001, 1.0000000E+000
 5.4005363E+001, 3.9466161E-001, 3.9466161E-001, 1.0000000E+000
 5.5000384E+001, 2.8431832E-001, 2.8431832E-001, 1.0000000E+000
 5.6006886E+001, 2.4191823E-001, 2.4191823E-001, 1.0000000E+000
 5.7008810E+001, 2.3421026E-001, 2.3421026E-001, 1.0000000E+000
 5.8000000E+001, 2.3470164E-001, 2.3470164E-001, 1.0000000E+000
