s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0042956E+000, 8.0894866E-002, 8.0894866E-002, 1.0000000E+000
 2.0055771E+000, 6.3183643E-002, 6.3183643E-002, 1.0000000E+000
 3.0068587E+000, 3.8954634E-002, 3.8954634E-002, 1.0000000E+000
 4.0060322E+000, 3.0110124E-002, 3.0110124E-002, 1.0000000E+000
 5.0030979E+000, 2.6874483E-002, 2.6874483E-002, 1.0000000E+000
 6.0038947E+000, 2.6030844E-002, 2.6030844E-002, 1.0000000E+000
 7.0084622E+000, 2.5375504E-002, 2.5375504E-002, 1.0000000E+000
 8.0016142E+000, 2.7532665E-002, 2.7532665E-002, 1.0000000E+000
 9.0008666E+000, 2.7862593E-002, 2.7862593E-002, 1.0000000E+000
 1.0004500E+001, 2.6845874E-002, 2.6845874E-002, 1.0000000E+000
 1.1003090E+001, 2.9395437E-002, 2.9395437E-002, 1.0000000E+000
 1.2003748E+001, 3.9145664E-002, 3.9145664E-002, 1.0000000E+000
 1.3001983E+001, 3.0186498E-002, 3.0186498E-002, 1.0000000E+000
 1.4002127E+001, 2.6901018E-002, 2.6901018E-002, 1.0000000E+000
 1.5004694E+001, 2.5694092E-002, 2.5694092E-002, 1.0000000E+000
 1.6001207E+001, 2.5255080E-002, 2.5255080E-002, 1.0000000E+000
 1.7002546E+001, 5.6484076E-002, 5.6484076E-002, 1.0000000E+000
 1.8007732E+001, 6.8250661E-002, 6.8250661E-002, 1.0000000E+000
 1.9006499E+001, 7.2523106E-002, 7.2523106E-002, 1.0000000E+000
 2.0000434E+001, 8.3532894E-002, 8.3532894E-002, 1.0000000E+000
 2.1005536E+001, 1.0438542E-001, 1.0438542E-001, 1.0000000E+000
 2.2004325E+001, 1.1080789E-001, 1.1080789E-001, 1.0000000E+000
 2.3000843E+001, 1.2882419E-001, 1.2882419E-001, 1.0000000E+000
 2.4000167E+001, 1.3037209E-001, 1.3037209E-001, 1.0000000E+000
 2.5004252E+001, 1.2696369E-001, 1.2696369E-001, 1.0000000E+000
 2.6000642E+001, 1.2710247E-001, 1.2710247E-001, 1.0000000E+000
 2.7004431E+001, 1.3309979E-001, 1.3309979E-001, 1.0000000E+000
 2.8003566E+001, 1.2467287E-001, 1.2467287E-001, 1.0000000E+000
 2.9000365E+001, 1.6728015E-001, 1.6728015E-001, 1.0000000E+000
 3.0001238E+001, 1.8824104E-001, 1.8824104E-001, 1.0000000E+000
 3.1000199E+001, 2.3309426E-001, 2.3309426E-001, 1.0000000E+000
