s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0143962E+000, 1.1146759E-001, 1.1146759E-001, 1.0000000E+000
 2.0088459E+000, 8.8377754E-002, 8.8377754E-002, 1.0000000E+000
 3.0069231E+000, 7.9895493E-002, 7.9895493E-002, 1.0000000E+000
 4.0072153E+000, 7.6787057E-002, 7.6787057E-002, 1.0000000E+000
 5.0042848E+000, 7.5656105E-002, 7.5656105E-002, 1.0000000E+000
 6.0009919E+000, 7.5241162E-002, 7.5241162E-002, 1.0000000E+000
 7.0004861E+000, 7.5088395E-002, 7.5088395E-002, 1.0000000E+000
 8.0003165E+000, 1.0279920E-001, 1.0279920E-001, 1.0000000E+000
 9.0019138E+000, 9.9330404E-002, 9.9330404E-002, 1.0000000E+000
 1.0001396E+001, 1.1809778E-001, 1.1809778E-001, 1.0000000E+000
 1.1004516E+001, 1.4813911E-001, 1.4813911E-001, 1.0000000E+000
 1.2001716E+001, 1.7030737E-001, 1.7030737E-001, 1.0000000E+000
 1.3001965E+001, 2.0493274E-001, 2.0493274E-001, 1.0000000E+000
 1.4001588E+001, 2.2702154E-001, 2.2702154E-001, 1.0000000E+000
 1.5003686E+001, 2.9024799E-001, 2.9024799E-001, 1.0000000E+000
 1.6005715E+001, 3.4439988E-001, 3.4439988E-001, 1.0000000E+000
 1.7003684E+001, 3.9737214E-001, 3.9737214E-001, 1.0000000E+000
 1.8003165E+001, 4.4997997E-001, 4.4997997E-001, 1.0000000E+000
 1.9000373E+001, 5.0991783E-001, 5.0991783E-001, 1.0000000E+000
 2.0007050E+001, 5.5482652E-001, 5.5482652E-001, 1.0000000E+000
 2.1007699E+001, 5.9929940E-001, 5.9929940E-001, 1.0000000E+000
 2.2003166E+001, 6.6312584E-001, 6.6312584E-001, 1.0000000E+000
 2.3001884E+001, 7.0769979E-001, 7.0769979E-001, 1.0000000E+000
 2.4004856E+001, 7.5041155E-001, 7.5041155E-001, 1.0000000E+000
 2.5002045E+001, 7.9643181E-001, 7.9643181E-001, 1.0000000E+000
 2.6006519E+001, 8.4719385E-001, 8.4719385E-001, 1.0000000E+000
 2.7007066E+001, 8.9633379E-001, 8.9633379E-001, 1.0000000E+000
 2.8004572E+001, 9.2399092E-001, 9.2399092E-001, 1.0000000E+000
 2.9003218E+001, 9.6075203E-001, 9.6075203E-001, 1.0000000E+000
 3.0000622E+001, 1.0147301E+000, 1.0147301E+000, 1.0000000E+000
 3.1003462E+001, 1.0822233E+000, 1.0822233E+000, 1.0000000E+000
