s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0042974E+000, 8.1194727E-002, 8.1194727E-002, 1.0000000E+000
 2.0055859E+000, 6.1258210E-002, 6.1258210E-002, 1.0000000E+000
 3.0068744E+000, 3.8250870E-002, 3.8250870E-002, 1.0000000E+000
 4.0081630E+000, 2.9842643E-002, 2.9842643E-002, 1.0000000E+000
 5.0020735E+000, 2.6782264E-002, 2.6782264E-002, 1.0000000E+000
 6.0015373E+000, 2.5652379E-002, 2.5652379E-002, 1.0000000E+000
 7.0096847E+000, 2.6527335E-002, 2.6527335E-002, 1.0000000E+000
 8.0060259E+000, 2.8704607E-002, 2.8704607E-002, 1.0000000E+000
 9.0023671E+000, 2.6597787E-002, 2.6597787E-002, 1.0000000E+000
 1.0009779E+001, 3.6706011E-002, 3.6706011E-002, 1.0000000E+000
 1.1001437E+001, 4.1283561E-002, 4.1283561E-002, 1.0000000E+000
 1.2001709E+001, 6.8946289E-002, 6.8946289E-002, 1.0000000E+000
 1.3008881E+001, 4.2050473E-002, 4.2050473E-002, 1.0000000E+000
 1.4008250E+001, 3.1243647E-002, 3.1243647E-002, 1.0000000E+000
 1.5008341E+001, 2.7285008E-002, 2.7285008E-002, 1.0000000E+000
 1.6002963E+001, 2.5841506E-002, 2.5841506E-002, 1.0000000E+000
 1.7004501E+001, 5.6092587E-002, 5.6092587E-002, 1.0000000E+000
 1.8004150E+001, 6.8066601E-002, 6.8066601E-002, 1.0000000E+000
 1.9001918E+001, 7.2452356E-002, 7.2452356E-002, 1.0000000E+000
 2.0002215E+001, 8.9379716E-002, 8.9379716E-002, 1.0000000E+000
 2.1000228E+001, 1.1100052E-001, 1.1100052E-001, 1.0000000E+000
 2.2003099E+001, 1.1384512E-001, 1.1384512E-001, 1.0000000E+000
 2.3004130E+001, 1.2059675E-001, 1.2059675E-001, 1.0000000E+000
 2.4005248E+001, 1.2338611E-001, 1.2338611E-001, 1.0000000E+000
 2.5000464E+001, 1.2274855E-001, 1.2274855E-001, 1.0000000E+000
 2.6003762E+001, 1.3425378E-001, 1.3425378E-001, 1.0000000E+000
 2.7001135E+001, 1.4357459E-001, 1.4357459E-001, 1.0000000E+000
 2.8003883E+001, 1.7131513E-001, 1.7131513E-001, 1.0000000E+000
 2.9003085E+001, 1.8412101E-001, 1.8412101E-001, 1.0000000E+000
 3.0000140E+001, 1.8607105E-001, 1.8607105E-001, 1.0000000E+000
 3.1004014E+001, 1.7913758E-001, 1.7913758E-001, 1.0000000E+000
