s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0111758E+000, 3.8737608E-001
 2.0048990E+000, 5.4025946E-002
 3.0105023E+000, 7.0581871E-002
 4.0069711E+000, 6.3210819E-002
 5.0077277E+000, 9.6007399E-002
 6.0012108E+000, 3.5783138E-002
 7.0036349E+000, 3.0045280E-002
 8.0079738E+000, 2.7091712E-002
 9.0073707E+000, 3.7879437E-002
 1.0005719E+001, 3.6586310E-002
 1.1008548E+001, 3.2983051E-002
 1.2008310E+001, 2.8973906E-002
 1.3003913E+001, 2.7129666E-002
 1.4002963E+001, 2.5000000E-002
 1.5000487E+001, 4.2379553E-002
 1.6000397E+001, 2.9101462E-002
 1.7005499E+001, 3.2281833E-002
 1.8002981E+001, 3.0714610E-002
 1.9005039E+001, 3.5192388E-002
 2.0005119E+001, 2.7447518E-002
 2.1002990E+001, 2.9863755E-002
 2.2004810E+001, 4.3709211E-002
 2.3006266E+001, 6.0532772E-002
 2.4003714E+001, 6.4103849E-002
 2.5003652E+001, 6.8491820E-002
 2.6001630E+001, 5.9391062E-002
 2.7000209E+001, 5.6776537E-002
 2.8001092E+001, 1.2500000E-001
 2.9000291E+001, 1.2500000E-001
 3.0001758E+001, 6.2598364E-002
 3.1001533E+001, 9.3194254E-002
 3.2000904E+001, 9.6278829E-002
 3.3002211E+001, 1.2311662E-001
 3.4002249E+001, 1.1610755E-001
 3.5002271E+001, 5.4258445E-002
 3.6000649E+001, 5.9485206E-002
 3.7003942E+001, 8.9769775E-002
 3.8001580E+001, 1.3988504E-001
 3.9003742E+001, 1.7104167E-001
 4.0003171E+001, 1.2347840E-001
 4.1005269E+001, 1.2151926E-001
 4.2004196E+001, 9.2685746E-002
 4.3000105E+001, 8.5387499E-002
 4.4002393E+001, 6.9181372E-002
 4.5003878E+001, 1.0203389E-001
 4.6004924E+001, 7.3659211E-002
 4.7001327E+001, 9.6534301E-002
 4.8002359E+001, 1.6963881E-001
 4.9003773E+001, 1.9153456E-001
 5.0000573E+001, 1.5347099E-001
 5.1000261E+001, 5.0370763E-002
 5.2005685E+001, 1.2809401E-001
 5.3002281E+001, 1.4655118E-001
 5.4004658E+001, 1.3512936E-001
 5.5003391E+001, 1.8334948E-001
 5.6004077E+001, 1.9173617E-001
 5.7003786E+001, 2.5506517E-001
 5.8001830E+001, 2.7500000E-001
 5.9004086E+001, 1.5680282E-001
 6.0001426E+001, 9.6862512E-002
 6.1004063E+001, 3.3673812E-002
 6.2002522E+001, 2.5000000E-002
 6.3000391E+001, 4.0172723E-002
 6.4000296E+001, 2.0100553E-001
 6.5001670E+001, 1.1115583E-001
 6.6003754E+001, 2.5000000E-002
 6.7003579E+001, 2.5000000E-002
 6.8001849E+001, 2.5000000E-002
 6.9003156E+001, 2.5000000E-002
 7.0004321E+001, 2.5000000E-002
 7.1002427E+001, 2.5000000E-002
 7.2002291E+001, 6.5443977E-002
 7.3001999E+001, 4.3324983E-002
 7.4004741E+001, 3.4180960E-002
 7.5000356E+001, 7.5000000E-002
 7.6000108E+001, 7.5000000E-002
 7.7000516E+001, 7.5000000E-002
 7.8000958E+001, 7.8467757E-002
 7.9001088E+001, 7.5000000E-002
 8.0001530E+001, 7.5000000E-002
 8.1004449E+001, 1.0467196E-001
 8.2001528E+001, 1.0087941E-001
 8.3000135E+001, 8.1746154E-002
 8.4004346E+001, 7.7121458E-002
 8.5001362E+001, 9.8464174E-002
 8.6001662E+001, 1.2500000E-001
 8.7002324E+001, 1.2500000E-001
 8.8000963E+001, 1.2603388E-001
 8.9004115E+001, 1.2974226E-001
 9.0000699E+001, 1.2500000E-001
 9.1000030E+001, 1.5201041E-001
 9.2004131E+001, 1.7796620E-001
