s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0242688E+000, 8.8492238E-002, 8.8492238E-002, 1.0000000E+000
 2.0217866E+000, 5.0070419E-002, 5.0070419E-002, 1.0000000E+000
 3.0056615E+000, 3.5392917E-002, 3.5392917E-002, 1.0000000E+000
 4.0202825E+000, 2.8721203E-002, 2.8721203E-002, 1.0000000E+000
 5.0077174E+000, 2.6370288E-002, 2.6370288E-002, 1.0000000E+000
 6.0012873E+000, 2.5502876E-002, 2.5502876E-002, 1.0000000E+000
 7.0059996E+000, 2.5182978E-002, 2.5182978E-002, 1.0000000E+000
 8.0058781E+000, 2.5067024E-002, 2.5067024E-002, 1.0000000E+000
 9.0037061E+000, 2.5024649E-002, 2.5024649E-002, 1.0000000E+000
 1.0004128E+001, 2.5009037E-002, 2.5009037E-002, 1.0000000E+000
 1.1002267E+001, 2.5003321E-002, 2.5003321E-002, 1.0000000E+000
 1.2000704E+001, 5.1509309E-002, 5.1509309E-002, 1.0000000E+000
 1.3001034E+001, 6.6047006E-002, 6.6047006E-002, 1.0000000E+000
 1.4002686E+001, 7.1841504E-002, 7.1841504E-002, 1.0000000E+000
 1.5000356E+001, 7.5556404E-002, 7.5556404E-002, 1.0000000E+000
 1.6002949E+001, 1.0689266E-001, 1.0689266E-001, 1.0000000E+000
 1.7000042E+001, 1.2567742E-001, 1.2567742E-001, 1.0000000E+000
 1.8002567E+001, 1.5124440E-001, 1.5124440E-001, 1.0000000E+000
 1.9003028E+001, 1.7722160E-001, 1.7722160E-001, 1.0000000E+000
 2.0003516E+001, 2.0747272E-001, 2.0747272E-001, 1.0000000E+000
 2.1003473E+001, 2.3946883E-001, 2.3946883E-001, 1.0000000E+000
 2.2004593E+001, 2.6289335E-001, 2.6289335E-001, 1.0000000E+000
 2.3000762E+001, 3.0164843E-001, 3.0164843E-001, 1.0000000E+000
 2.4000447E+001, 3.2483308E-001, 3.2483308E-001, 1.0000000E+000
 2.5003191E+001, 3.5663355E-001, 3.5663355E-001, 1.0000000E+000
 2.6001048E+001, 3.7264188E-001, 3.7264188E-001, 1.0000000E+000
 2.7002973E+001, 4.0581286E-001, 4.0581286E-001, 1.0000000E+000
 2.8000104E+001, 4.2062748E-001, 4.2062748E-001, 1.0000000E+000
 2.9002259E+001, 4.5062249E-001, 4.5062249E-001, 1.0000000E+000
 3.0000167E+001, 4.7496527E-001, 4.7496527E-001, 1.0000000E+000
 3.1002881E+001, 4.9315931E-001, 4.9315931E-001, 1.0000000E+000
