s,m
Time,x
 0.0000000E+000, 2.5000000E-002
 1.0195754E+000, 2.1442319E-001
 2.0057955E+000, 2.5000000E-002
 3.0019529E+000, 2.5000000E-002
 4.0095066E+000, 2.5000000E-002
 5.0157395E+000, 2.5000000E-002
 6.0009254E+000, 2.5000000E-002
 7.0014687E+000, 2.5000000E-002
 8.0055695E+000, 2.5000000E-002
 9.0040745E+000, 2.5000000E-002
 1.0000821E+001, 2.5000000E-002
 1.1003435E+001, 3.3499711E-002
 1.2004436E+001, 8.6407648E-002
 1.3002545E+001, 1.3914166E-001
 1.4001899E+001, 1.4342144E-001
 1.5000295E+001, 1.6427180E-001
 1.6005208E+001, 2.1567988E-001
 1.7001007E+001, 2.2500000E-001
 1.8002718E+001, 2.8248448E-001
 1.9002309E+001, 2.8000346E-001
 2.0000935E+001, 3.4357220E-001
 2.1001476E+001, 4.6184165E-001
 2.2004255E+001, 5.1700653E-001
 2.3005087E+001, 4.8222573E-001
 2.4000358E+001, 7.3189180E-001
 2.5004720E+001, 7.3549121E-001
 2.6004309E+001, 6.9109341E-001
 2.7001550E+001, 9.9623684E-001
 2.8002090E+001, 8.5712136E-001
 2.9000242E+001, 1.1276807E+000
 3.0003369E+001, 1.1099359E+000
 3.1000452E+001, 1.2420132E+000
 3.2000978E+001, 1.5854461E+000
 3.3004647E+001, 1.7496051E+000
 3.4003282E+001, 1.8100515E+000
 3.5001684E+001, 1.7451590E+000
 3.6002711E+001, 2.0718034E+000
 3.7002091E+001, 2.1970759E+000
 3.8003540E+001, 1.9237742E+000
 3.9001979E+001, 2.3339364E+000
 4.0000280E+001, 2.3171479E+000
 4.1001224E+001, 2.3254676E+000
 4.2000223E+001, 2.5326129E+000
 4.3000685E+001, 2.2373781E+000
 4.4000917E+001, 2.4792646E+000
 4.5002825E+001, 2.4569597E+000
 4.6003093E+001, 2.9069382E+000
 4.7001116E+001, 2.8284306E+000
 4.8002893E+001, 3.0292473E+000
 4.9004399E+001, 3.2119268E+000
 5.0004433E+001, 3.0264855E+000
 5.1001527E+001, 2.8916758E+000
 5.2001735E+001, 3.2567010E+000
 5.3003558E+001, 3.2411690E+000
 5.4001079E+001, 3.4715107E+000
 5.5002474E+001, 3.0756898E+000
 5.6004920E+001, 3.7904659E+000
 5.7000544E+001, 3.4809506E+000
 5.8004446E+001, 3.5666882E+000
 5.9000677E+001, 4.0737501E+000
 6.0000116E+001, 4.2058996E+000
 6.1005072E+001, 4.0631221E+000
 6.2004288E+001, 4.1235702E+000
 6.3003838E+001, 4.3856846E+000
 6.4004585E+001, 4.3295396E+000
 6.5002172E+001, 4.8906856E+000
 6.6000195E+001, 4.6075161E+000
 6.7000692E+001, 4.1391543E+000
 6.8001223E+001, 4.6820927E+000
 6.9001009E+001, 4.5545666E+000
 7.0000101E+001, 5.1343907E+000
 7.1000899E+001, 5.2693736E+000
 7.2003686E+001, 5.2578266E+000
 7.3000444E+001, 5.1516030E+000
 7.4002080E+001, 5.6602070E+000
 7.5000929E+001, 5.2695164E+000
 7.6003858E+001, 5.5726597E+000
 7.7003481E+001, 5.8605383E+000
 7.8000088E+001, 5.9372316E+000
 7.9001127E+001, 6.0681619E+000
 8.0000406E+001, 6.0028407E+000
 8.1003201E+001, 6.1577221E+000
 8.2003374E+001, 5.9347574E+000
 8.3000983E+001, 6.0592443E+000
 8.4000579E+001, 5.8659761E+000
 8.5003653E+001, 6.3120642E+000
 8.6002854E+001, 6.1406149E+000
 8.7001261E+001, 6.4246402E+000
 8.8002696E+001, 6.4857803E+000
 8.9000896E+001, 6.6392788E+000
 9.0002163E+001, 6.4484050E+000
 9.1004875E+001, 6.6716608E+000
 9.2000146E+001, 6.5799472E+000
 9.3003593E+001, 6.6613947E+000
 9.4002003E+001, 6.8105522E+000
 9.5000211E+001, 6.9323913E+000
 9.6003125E+001, 6.8922577E+000
 9.7002403E+001, 6.9054146E+000
 9.8000467E+001, 6.9024500E+000
 9.9004310E+001, 7.0016501E+000
 1.0000159E+002, 7.2025524E+000
 1.0100288E+002, 7.2035505E+000
 1.0200003E+002, 7.2820952E+000
 1.0300408E+002, 7.2753735E+000
 1.0400302E+002, 7.4055411E+000
 1.0500324E+002, 7.3498717E+000
 1.0600090E+002, 7.5321830E+000
 1.0700177E+002, 7.6497942E+000
 1.0800098E+002, 7.4775958E+000
 1.0900103E+002, 7.4945069E+000
 1.1000563E+002, 7.5859048E+000
 1.1100074E+002, 7.6286366E+000
 1.1200194E+002, 7.6612585E+000
 1.1300465E+002, 7.7032775E+000
 1.1400310E+002, 7.7761055E+000
 1.1500544E+002, 7.8232532E+000
 1.1600705E+002, 7.8667599E+000
 1.1700790E+002, 7.9099001E+000
 1.1800272E+002, 7.9385962E+000
 1.1900069E+002, 7.9592687E+000
 1.2000479E+002, 7.9750000E+000
 1.2100597E+002, 7.9750000E+000
