s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0193817E+000, 1.3386746E-001, 1.3386746E-001, 1.0000000E+000
 2.0049208E+000, 9.7998570E-002, 9.7998570E-002, 1.0000000E+000
 3.0031925E+000, 9.0009807E-002, 9.0009807E-002, 1.0000000E+000
 4.0089113E+000, 1.0067985E-001, 1.0067985E-001, 1.0000000E+000
 5.0081414E+000, 1.0364749E-001, 1.0364749E-001, 1.0000000E+000
 6.0053679E+000, 1.1279179E-001, 1.1279179E-001, 1.0000000E+000
 7.0037826E+000, 1.1685764E-001, 1.1685764E-001, 1.0000000E+000
 8.0059745E+000, 1.3721840E-001, 1.3721840E-001, 1.0000000E+000
 9.0020535E+000, 1.8825166E-001, 1.8825166E-001, 1.0000000E+000
 1.0006270E+001, 2.2673062E-001, 2.2673062E-001, 1.0000000E+000
 1.1005794E+001, 2.6074311E-001, 2.6074311E-001, 1.0000000E+000
 1.2008014E+001, 2.5646773E-001, 2.5646773E-001, 1.0000000E+000
 1.3008154E+001, 3.0809901E-001, 3.0809901E-001, 1.0000000E+000
 1.4003459E+001, 3.6969015E-001, 3.6969015E-001, 1.0000000E+000
 1.5005511E+001, 4.0730637E-001, 4.0730637E-001, 1.0000000E+000
 1.6002695E+001, 4.9682488E-001, 4.9682488E-001, 1.0000000E+000
 1.7000400E+001, 3.5531984E-001, 3.5531984E-001, 1.0000000E+000
 1.8002879E+001, 3.8503590E-001, 3.8503590E-001, 1.0000000E+000
 1.9005451E+001, 4.5219776E-001, 4.5219776E-001, 1.0000000E+000
 2.0001418E+001, 4.8679670E-001, 4.8679670E-001, 1.0000000E+000
 2.1005959E+001, 7.2984334E-001, 7.2984334E-001, 1.0000000E+000
 2.2008401E+001, 6.2011433E-001, 6.2011433E-001, 1.0000000E+000
 2.3006623E+001, 6.9536383E-001, 6.9536383E-001, 1.0000000E+000
 2.4006738E+001, 6.8030541E-001, 6.8030541E-001, 1.0000000E+000
 2.5001230E+001, 8.0115083E-001, 8.0115083E-001, 1.0000000E+000
 2.6000913E+001, 7.3759768E-001, 7.3759768E-001, 1.0000000E+000
 2.7001813E+001, 6.4995121E-001, 6.4995121E-001, 1.0000000E+000
 2.8004289E+001, 7.4398901E-001, 7.4398901E-001, 1.0000000E+000
 2.9008673E+001, 7.0426479E-001, 7.0426479E-001, 1.0000000E+000
 3.0006411E+001, 8.0982566E-001, 8.0982566E-001, 1.0000000E+000
 3.1005085E+001, 8.5233228E-001, 8.5233228E-001, 1.0000000E+000
