s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0026481E+000, 8.2992145E-002, 8.2992145E-002, 1.0000000E+000
 2.0034036E+000, 7.8157773E-002, 7.8157773E-002, 1.0000000E+000
 3.0084214E+000, 6.4176688E-002, 6.4176688E-002, 1.0000000E+000
 4.0034192E+000, 6.3524756E-002, 6.3524756E-002, 1.0000000E+000
 5.0011566E+000, 6.6353986E-002, 6.6353986E-002, 1.0000000E+000
 6.0024688E+000, 9.1302470E-002, 9.1302470E-002, 1.0000000E+000
 7.0007312E+000, 1.1666376E-001, 1.1666376E-001, 1.0000000E+000
 8.0009763E+000, 1.4757125E-001, 1.4757125E-001, 1.0000000E+000
 9.0025360E+000, 2.0310150E-001, 2.0310150E-001, 1.0000000E+000
 1.0000114E+001, 2.3973493E-001, 2.3973493E-001, 1.0000000E+000
 1.1002374E+001, 3.1820437E-001, 3.1820437E-001, 1.0000000E+000
 1.2002634E+001, 4.4618348E-001, 4.4618348E-001, 1.0000000E+000
 1.3001942E+001, 4.6999536E-001, 4.6999536E-001, 1.0000000E+000
 1.4001910E+001, 4.6603240E-001, 4.6603240E-001, 1.0000000E+000
 1.5000315E+001, 4.6993126E-001, 4.6993126E-001, 1.0000000E+000
 1.6001081E+001, 2.5337542E-001, 2.5337542E-001, 1.0000000E+000
 1.7002562E+001, 1.7215776E-001, 1.7215776E-001, 1.0000000E+000
 1.8002252E+001, 1.4232545E-001, 1.4232545E-001, 1.0000000E+000
 1.9000693E+001, 1.2039480E+000, 1.2039480E+000, 1.0000000E+000
 2.0003345E+001, 1.8806259E+000, 1.8806259E+000, 1.0000000E+000
 2.1000282E+001, 2.2083732E+000, 2.2083732E+000, 1.0000000E+000
 2.2002534E+001, 2.5130484E+000, 2.5130484E+000, 1.0000000E+000
 2.3003142E+001, 2.7088179E+000, 2.7088179E+000, 1.0000000E+000
 2.4002480E+001, 2.9160400E+000, 2.9160400E+000, 1.0000000E+000
 2.5000796E+001, 2.7974678E+000, 2.7974678E+000, 1.0000000E+000
 2.6003369E+001, 2.9137408E+000, 2.9137408E+000, 1.0000000E+000
 2.7001200E+001, 3.2118799E+000, 3.2118799E+000, 1.0000000E+000
 2.8000479E+001, 3.3437245E+000, 3.3437245E+000, 1.0000000E+000
 2.9003009E+001, 3.5316344E+000, 3.5316344E+000, 1.0000000E+000
 3.0002912E+001, 3.7083383E+000, 3.7083383E+000, 1.0000000E+000
 3.1003140E+001, 3.9138878E+000, 3.9138878E+000, 1.0000000E+000
 3.2003042E+001, 4.0692611E+000, 4.0692611E+000, 1.0000000E+000
 3.3002445E+001, 4.2297277E+000, 4.2297277E+000, 1.0000000E+000
 3.4000623E+001, 4.3587154E+000, 4.3587154E+000, 1.0000000E+000
 3.5000347E+001, 4.5736749E+000, 4.5736749E+000, 1.0000000E+000
 3.6002040E+001, 4.7217062E+000, 4.7217062E+000, 1.0000000E+000
 3.7003509E+001, 4.9240286E+000, 4.9240286E+000, 1.0000000E+000
 3.8001055E+001, 5.1553937E+000, 5.1553937E+000, 1.0000000E+000
 3.9001034E+001, 5.3816187E+000, 5.3816187E+000, 1.0000000E+000
 4.0000885E+001, 5.5860182E+000, 5.5860182E+000, 1.0000000E+000
 4.1003274E+001, 5.7886583E+000, 5.7886583E+000, 1.0000000E+000
 4.2002476E+001, 5.9152332E+000, 5.9152332E+000, 1.0000000E+000
 4.3001083E+001, 6.0929774E+000, 6.0929774E+000, 1.0000000E+000
 4.4001203E+001, 6.2861444E+000, 6.2861444E+000, 1.0000000E+000
 4.5000207E+001, 6.5031637E+000, 6.5031637E+000, 1.0000000E+000
 4.6000455E+001, 6.5962111E+000, 6.5962111E+000, 1.0000000E+000
 4.7004493E+001, 6.8222897E+000, 6.8222897E+000, 1.0000000E+000
 4.8003591E+001, 6.9989646E+000, 6.9989646E+000, 1.0000000E+000
 4.9001998E+001, 7.1830017E+000, 7.1830017E+000, 1.0000000E+000
 5.0003176E+001, 7.4228970E+000, 7.4228970E+000, 1.0000000E+000
 5.1005384E+001, 7.5407151E+000, 7.5407151E+000, 1.0000000E+000
 5.2000288E+001, 7.6971892E+000, 7.6971892E+000, 1.0000000E+000
 5.3000000E+001, 7.7675081E+000, 7.7675081E+000, 1.0000000E+000
