s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0093750E+000, 1.0558572E-001, 1.0558572E-001, 1.0000000E+000
 2.0027237E+000, 1.1502925E-001, 1.1502925E-001, 1.0000000E+000
 3.0100138E+000, 1.4304749E-001, 1.4304749E-001, 1.0000000E+000
 4.0051363E+000, 1.5213026E-001, 1.5213026E-001, 1.0000000E+000
 5.0057439E+000, 1.5473656E-001, 1.5473656E-001, 1.0000000E+000
 6.0108489E+000, 1.4869122E-001, 1.4869122E-001, 1.0000000E+000
 7.0070098E+000, 1.4458515E-001, 1.4458515E-001, 1.0000000E+000
 8.0081764E+000, 1.4677500E-001, 1.4677500E-001, 1.0000000E+000
 9.0069621E+000, 1.3866701E-001, 1.3866701E-001, 1.0000000E+000
 1.0001560E+001, 1.4137456E-001, 1.4137456E-001, 1.0000000E+000
 1.1003037E+001, 1.2867747E-001, 1.2867747E-001, 1.0000000E+000
 1.2004093E+001, 1.2355718E-001, 1.2355718E-001, 1.0000000E+000
 1.3005560E+001, 1.4194139E-001, 1.4194139E-001, 1.0000000E+000
 1.4001234E+001, 1.5497463E-001, 1.5497463E-001, 1.0000000E+000
 1.5007452E+001, 1.3883516E-001, 1.3883516E-001, 1.0000000E+000
 1.6006340E+001, 1.6113783E-001, 1.6113783E-001, 1.0000000E+000
 1.7000323E+001, 1.5516051E-001, 1.5516051E-001, 1.0000000E+000
 1.8003435E+001, 1.6774528E-001, 1.6774528E-001, 1.0000000E+000
 1.9003184E+001, 1.5907378E-001, 1.5907378E-001, 1.0000000E+000
 2.0001094E+001, 1.6914530E-001, 1.6914530E-001, 1.0000000E+000
 2.1001121E+001, 1.7111853E-001, 1.7111853E-001, 1.0000000E+000
 2.2002230E+001, 1.9738690E-001, 1.9738690E-001, 1.0000000E+000
 2.3001763E+001, 2.6088794E-001, 2.6088794E-001, 1.0000000E+000
 2.4004361E+001, 3.5333206E-001, 3.5333206E-001, 1.0000000E+000
 2.5002604E+001, 2.9647444E-001, 2.9647444E-001, 1.0000000E+000
 2.6000701E+001, 3.0102746E-001, 3.0102746E-001, 1.0000000E+000
 2.7000979E+001, 4.7985433E-001, 4.7985433E-001, 1.0000000E+000
 2.8000733E+001, 4.7574241E-001, 4.7574241E-001, 1.0000000E+000
 2.9000664E+001, 5.7828349E-001, 5.7828349E-001, 1.0000000E+000
 3.0002991E+001, 4.1874371E-001, 4.1874371E-001, 1.0000000E+000
 3.1003842E+001, 2.9872751E-001, 2.9872751E-001, 1.0000000E+000
