s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0053366E+000, 4.0328335E-002, 4.0328335E-002, 1.0000000E+000
 2.0051441E+000, 3.8655170E-002, 3.8655170E-002, 1.0000000E+000
 3.0058862E+000, 3.8368269E-002, 3.8368269E-002, 1.0000000E+000
 4.0066284E+000, 3.1428433E-002, 3.1428433E-002, 1.0000000E+000
 5.0051629E+000, 2.7355859E-002, 2.7355859E-002, 1.0000000E+000
 6.0086272E+000, 2.5859430E-002, 2.5859430E-002, 1.0000000E+000
 7.0058705E+000, 2.5315435E-002, 2.5315435E-002, 1.0000000E+000
 8.0058967E+000, 2.5115472E-002, 2.5115472E-002, 1.0000000E+000
 9.0044073E+000, 2.5042391E-002, 2.5042391E-002, 1.0000000E+000
 1.0002416E+001, 2.5015572E-002, 2.5015572E-002, 1.0000000E+000
 1.1001811E+001, 5.2206589E-002, 5.2206589E-002, 1.0000000E+000
 1.2001898E+001, 6.6640136E-002, 6.6640136E-002, 1.0000000E+000
 1.3002500E+001, 7.1935465E-002, 7.1935465E-002, 1.0000000E+000
 1.4004371E+001, 7.3878388E-002, 7.3878388E-002, 1.0000000E+000
 1.5003549E+001, 8.4581014E-002, 8.4581014E-002, 1.0000000E+000
 1.6000263E+001, 1.1012318E-001, 1.1012318E-001, 1.0000000E+000
 1.7004607E+001, 1.1956879E-001, 1.1956879E-001, 1.0000000E+000
 1.8005557E+001, 1.2300971E-001, 1.2300971E-001, 1.0000000E+000
 1.9002052E+001, 1.2426728E-001, 1.2426728E-001, 1.0000000E+000
 2.0002599E+001, 1.2473139E-001, 1.2473139E-001, 1.0000000E+000
 2.1003971E+001, 1.5383539E-001, 1.5383539E-001, 1.0000000E+000
 2.2005189E+001, 1.6725058E-001, 1.6725058E-001, 1.0000000E+000
 2.3004348E+001, 1.7215575E-001, 1.7215575E-001, 1.0000000E+000
 2.4001263E+001, 1.7395368E-001, 1.7395368E-001, 1.0000000E+000
 2.5007132E+001, 1.7461857E-001, 1.7461857E-001, 1.0000000E+000
 2.6002059E+001, 1.7485944E-001, 1.7485944E-001, 1.0000000E+000
 2.7006037E+001, 1.7494866E-001, 1.7494866E-001, 1.0000000E+000
 2.8002235E+001, 1.9867338E-001, 1.9867338E-001, 1.0000000E+000
 2.9003985E+001, 2.1535975E-001, 2.1535975E-001, 1.0000000E+000
 3.0001317E+001, 2.2145374E-001, 2.2145374E-001, 1.0000000E+000
 3.1000504E+001, 2.2369860E-001, 2.2369860E-001, 1.0000000E+000
