s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0043573E+000, 1.1421745E-001, 1.1421745E-001, 1.0000000E+000
 2.0029854E+000, 1.5602157E-001, 1.5602157E-001, 1.0000000E+000
 3.0029463E+000, 1.8123901E-001, 1.8123901E-001, 1.0000000E+000
 4.0064087E+000, 2.0291540E-001, 2.0291540E-001, 1.0000000E+000
 5.0090723E+000, 2.0226292E-001, 2.0226292E-001, 1.0000000E+000
 6.0049808E+000, 2.0024529E-001, 2.0024529E-001, 1.0000000E+000
 7.0084819E+000, 2.1621592E-001, 2.1621592E-001, 1.0000000E+000
 8.0061988E+000, 2.2578894E-001, 2.2578894E-001, 1.0000000E+000
 9.0065852E+000, 2.9250604E-001, 2.9250604E-001, 1.0000000E+000
 1.0005031E+001, 2.9447361E-001, 2.9447361E-001, 1.0000000E+000
 1.1003971E+001, 2.6449444E-001, 2.6449444E-001, 1.0000000E+000
 1.2007655E+001, 2.7704235E-001, 2.7704235E-001, 1.0000000E+000
 1.3003431E+001, 2.3550059E-001, 2.3550059E-001, 1.0000000E+000
 1.4003438E+001, 2.4264824E-001, 2.4264824E-001, 1.0000000E+000
 1.5000554E+001, 2.1779502E-001, 2.1779502E-001, 1.0000000E+000
 1.6001269E+001, 2.4170774E-001, 2.4170774E-001, 1.0000000E+000
 1.7003637E+001, 2.0583260E-001, 2.0583260E-001, 1.0000000E+000
 1.8001012E+001, 2.2548845E-001, 2.2548845E-001, 1.0000000E+000
 1.9002700E+001, 2.5368721E-001, 2.5368721E-001, 1.0000000E+000
 2.0005966E+001, 2.2551240E-001, 2.2551240E-001, 1.0000000E+000
 2.1000312E+001, 2.5671894E-001, 2.5671894E-001, 1.0000000E+000
 2.2001070E+001, 2.4313762E-001, 2.4313762E-001, 1.0000000E+000
 2.3004238E+001, 2.8798987E-001, 2.8798987E-001, 1.0000000E+000
 2.4002528E+001, 2.6895333E-001, 2.6895333E-001, 1.0000000E+000
 2.5004432E+001, 2.9066550E-001, 2.9066550E-001, 1.0000000E+000
 2.6000347E+001, 2.3857080E-001, 2.3857080E-001, 1.0000000E+000
 2.7003792E+001, 2.5815416E-001, 2.5815416E-001, 1.0000000E+000
 2.8001886E+001, 2.3396692E-001, 2.3396692E-001, 1.0000000E+000
 2.9001593E+001, 4.6197706E-001, 4.6197706E-001, 1.0000000E+000
 3.0002958E+001, 3.1853526E-001, 3.1853526E-001, 1.0000000E+000
 3.1001619E+001, 5.9545563E-001, 5.9545563E-001, 1.0000000E+000
