s,m
Time,x
 0.0000000E+000, 2.5000000E-002
 1.0112260E+000, 1.2555987E-001
 2.0000783E+000, 8.9595734E-002
 3.0022829E+000, 8.5416667E-002
 4.0038072E+000, 2.1044443E-001
 5.0061866E+000, 2.6677742E-001
 6.0058111E+000, 3.6120507E-002
 7.0016964E+000, 2.5000000E-002
 8.0025217E+000, 3.3944397E-002
 9.0109136E+000, 5.0077105E-002
 1.0005978E+001, 1.1458459E-001
 1.1003876E+001, 2.5000000E-002
 1.2001725E+001, 2.5000000E-002
 1.3003910E+001, 4.1453522E-002
 1.4002090E+001, 7.5000000E-002
 1.5006291E+001, 8.0267413E-002
 1.6004076E+001, 1.2272553E-001
 1.7004401E+001, 1.3729777E-001
 1.8004314E+001, 1.6351074E-001
 1.9001147E+001, 2.5598422E-001
 2.0004070E+001, 1.9295593E-001
 2.1000999E+001, 2.5355867E-001
 2.2002418E+001, 2.6350410E-001
 2.3004068E+001, 3.8200846E-001
 2.4005566E+001, 2.9466526E-001
 2.5002143E+001, 3.8158403E-001
 2.6001526E+001, 3.5030019E-001
 2.7003265E+001, 5.2324914E-001
 2.8002475E+001, 3.9381218E-001
 2.9000561E+001, 4.4500199E-001
 3.0003203E+001, 5.0256353E-001
 3.1002061E+001, 5.4042409E-001
 3.2004023E+001, 5.4186146E-001
 3.3003130E+001, 5.8026372E-001
 3.4000556E+001, 6.7929810E-001
 3.5002266E+001, 6.8214245E-001
 3.6004857E+001, 7.3821631E-001
 3.7002586E+001, 8.3716809E-001
 3.8003671E+001, 1.0004683E+000
 3.9004254E+001, 8.8031223E-001
 4.0001093E+001, 8.9544251E-001
 4.1001856E+001, 8.8984564E-001
 4.2004228E+001, 9.7316386E-001
 4.3001195E+001, 1.1002044E+000
 4.4003298E+001, 1.3146248E+000
 4.5003042E+001, 1.3990726E+000
 4.6004610E+001, 1.2463730E+000
 4.7003887E+001, 1.4172062E+000
 4.8001184E+001, 1.5759241E+000
 4.9000819E+001, 1.4492094E+000
 5.0000778E+001, 1.4945443E+000
 5.1001049E+001, 1.6654476E+000
 5.2003980E+001, 1.9845514E+000
 5.3004275E+001, 2.0990765E+000
 5.4004230E+001, 2.0801083E+000
 5.5001500E+001, 2.2803481E+000
 5.6002027E+001, 2.3745518E+000
 5.7003402E+001, 2.4104906E+000
 5.8000763E+001, 2.5063360E+000
 5.9000704E+001, 2.6487046E+000
 6.0002541E+001, 2.6503726E+000
 6.1003037E+001, 2.7649051E+000
 6.2003579E+001, 2.8424558E+000
 6.3001212E+001, 2.9445285E+000
 6.4000433E+001, 3.0170844E+000
 6.5002337E+001, 3.0815309E+000
 6.6001824E+001, 3.2287395E+000
 6.7000628E+001, 3.3279361E+000
 6.8001109E+001, 3.3654644E+000
 6.9001314E+001, 3.4500452E+000
 7.0002549E+001, 3.4963480E+000
 7.1000562E+001, 3.5775003E+000
 7.2001623E+001, 3.6164813E+000
 7.3003522E+001, 3.7153002E+000
 7.4002400E+001, 3.8163357E+000
 7.5000207E+001, 3.8914911E+000
 7.6003075E+001, 3.9380058E+000
 7.7002849E+001, 4.0207318E+000
 7.8005781E+001, 4.0752529E+000
 7.9002058E+001, 4.1432154E+000
 8.0003404E+001, 4.2507528E+000
 8.1000582E+001, 4.3028656E+000
 8.2002464E+001, 4.3869293E+000
 8.3000026E+001, 4.4444460E+000
 8.4001645E+001, 4.5102526E+000
 8.5002171E+001, 4.7423733E+000
 8.6003726E+001, 4.6371278E+000
 8.7001480E+001, 4.6860024E+000
 8.8004700E+001, 4.7542833E+000
 8.9004508E+001, 4.8769571E+000
 9.0002909E+001, 4.9872920E+000
 9.1001202E+001, 5.0582560E+000
 9.2001308E+001, 5.0656415E+000
 9.3003246E+001, 5.1408755E+000
 9.4001031E+001, 5.2080806E+000
 9.5002905E+001, 5.2463099E+000
 9.6002529E+001, 5.3975968E+000
 9.7004356E+001, 5.4777852E+000
 9.8001373E+001, 5.5515388E+000
 9.9002143E+001, 5.6177279E+000
 1.0000076E+002, 5.5972398E+000
 1.0100070E+002, 5.6808772E+000
 1.0200116E+002, 5.7625257E+000
 1.0300136E+002, 5.9404968E+000
 1.0400180E+002, 5.9705205E+000
 1.0500423E+002, 5.9711706E+000
 1.0600167E+002, 6.0424221E+000
 1.0700467E+002, 6.0943364E+000
 1.0800258E+002, 6.2410078E+000
 1.0900286E+002, 6.2719670E+000
 1.1000459E+002, 6.3531293E+000
 1.1100259E+002, 6.4298242E+000
 1.1200116E+002, 6.6146316E+000
 1.1300057E+002, 6.6122270E+000
 1.1400026E+002, 6.6861500E+000
 1.1500007E+002, 6.7462157E+000
 1.1600449E+002, 6.8839149E+000
 1.1700422E+002, 6.9056795E+000
 1.1800420E+002, 7.0265161E+000
 1.1900406E+002, 7.0723189E+000
 1.2000170E+002, 7.1962451E+000
 1.2100015E+002, 7.3335723E+000
 1.2200339E+002, 7.3913910E+000
 1.2300244E+002, 7.4240999E+000
 1.2400279E+002, 7.4415016E+000
 1.2500101E+002, 7.4841476E+000
 1.2600620E+002, 7.5544961E+000
 1.2700007E+002, 7.6399605E+000
 1.2800283E+002, 7.7327074E+000
 1.2900682E+002, 7.8147713E+000
 1.3000292E+002, 7.8798568E+000
 1.3100564E+002, 7.9343245E+000
 1.3200015E+002, 7.9697809E+000
 1.3300405E+002, 7.9750000E+000
 1.3400223E+002, 7.9383930E+000
 1.3500249E+002, 7.9105985E+000
 1.3600206E+002, 7.9359033E+000
 1.3700570E+002, 7.9306352E+000
