s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0067019E+000, 3.8761894E-002, 3.8761894E-002, 1.0000000E+000
 2.0002807E+000, 4.0717294E-002, 4.0717294E-002, 1.0000000E+000
 3.0015969E+000, 5.3438256E-002, 5.3438256E-002, 1.0000000E+000
 4.0052226E+000, 4.3678750E-002, 4.3678750E-002, 1.0000000E+000
 5.0070229E+000, 3.8742099E-002, 3.8742099E-002, 1.0000000E+000
 6.0070803E+000, 5.7931544E-002, 5.7931544E-002, 1.0000000E+000
 7.0089269E+000, 6.8763735E-002, 6.8763735E-002, 1.0000000E+000
 8.0020723E+000, 7.2701866E-002, 7.2701866E-002, 1.0000000E+000
 9.0070000E+000, 7.3355645E-002, 7.3355645E-002, 1.0000000E+000
 1.0001777E+001, 6.9963051E-002, 6.9963051E-002, 1.0000000E+000
 1.1006896E+001, 4.1562100E-002, 4.1562100E-002, 1.0000000E+000
 1.2003910E+001, 3.1082230E-002, 3.1082230E-002, 1.0000000E+000
 1.3000983E+001, 2.7236749E-002, 2.7236749E-002, 1.0000000E+000
 1.4005640E+001, 2.5816155E-002, 2.5816155E-002, 1.0000000E+000
 1.5006074E+001, 5.3748289E-002, 5.3748289E-002, 1.0000000E+000
 1.6000299E+001, 6.7163071E-002, 6.7163071E-002, 1.0000000E+000
 1.7004421E+001, 7.2140017E-002, 7.2140017E-002, 1.0000000E+000
 1.8004221E+001, 7.3951983E-002, 7.3951983E-002, 1.0000000E+000
 1.9007727E+001, 1.0009999E-001, 1.0009999E-001, 1.0000000E+000
 2.0006694E+001, 1.1586319E-001, 1.1586319E-001, 1.0000000E+000
 2.1001248E+001, 1.2163385E-001, 1.2163385E-001, 1.0000000E+000
 2.2004466E+001, 1.2377103E-001, 1.2377103E-001, 1.0000000E+000
 2.3001100E+001, 1.2454837E-001, 1.2454837E-001, 1.0000000E+000
 2.4005203E+001, 1.2483525E-001, 1.2483525E-001, 1.0000000E+000
 2.5006792E+001, 1.4566734E-001, 1.4566734E-001, 1.0000000E+000
 2.6007094E+001, 1.6425256E-001, 1.6425256E-001, 1.0000000E+000
 2.7005846E+001, 1.7105799E-001, 1.7105799E-001, 1.0000000E+000
 2.8006106E+001, 1.7355664E-001, 1.7355664E-001, 1.0000000E+000
 2.9001943E+001, 1.7446911E-001, 1.7446911E-001, 1.0000000E+000
 3.0000263E+001, 1.7480525E-001, 1.7480525E-001, 1.0000000E+000
 3.1001267E+001, 1.7492873E-001, 1.7492873E-001, 1.0000000E+000
