s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0180608E+000, 1.1991249E-001, 1.1991249E-001, 1.0000000E+000
 2.0117030E+000, 9.1279417E-002, 9.1279417E-002, 1.0000000E+000
 3.0129089E+000, 8.0938841E-002, 8.0938841E-002, 1.0000000E+000
 4.0093329E+000, 7.7176212E-002, 7.7176212E-002, 1.0000000E+000
 5.0041426E+000, 7.8114117E-002, 7.8114117E-002, 1.0000000E+000
 6.0032050E+000, 7.6141699E-002, 7.6141699E-002, 1.0000000E+000
 7.0053521E+000, 7.8842030E-002, 7.8842030E-002, 1.0000000E+000
 8.0016736E+000, 8.5307553E-002, 8.5307553E-002, 1.0000000E+000
 9.0070427E+000, 9.6862291E-002, 9.6862291E-002, 1.0000000E+000
 1.0001798E+001, 1.1998882E-001, 1.1998882E-001, 1.0000000E+000
 1.1001384E+001, 1.5023834E-001, 1.5023834E-001, 1.0000000E+000
 1.2002175E+001, 1.5524084E-001, 1.5524084E-001, 1.0000000E+000
 1.3000668E+001, 1.7441168E-001, 1.7441168E-001, 1.0000000E+000
 1.4001332E+001, 1.8438336E-001, 1.8438336E-001, 1.0000000E+000
 1.5002845E+001, 3.1902144E-001, 3.1902144E-001, 1.0000000E+000
 1.6002607E+001, 4.5189553E-001, 4.5189553E-001, 1.0000000E+000
 1.7002462E+001, 4.6203726E-001, 4.6203726E-001, 1.0000000E+000
 1.8003105E+001, 4.8049509E-001, 4.8049509E-001, 1.0000000E+000
 1.9004372E+001, 5.9905841E-001, 5.9905841E-001, 1.0000000E+000
 2.0001897E+001, 5.7257779E-001, 5.7257779E-001, 1.0000000E+000
 2.1002075E+001, 6.7887487E-001, 6.7887487E-001, 1.0000000E+000
 2.2003257E+001, 6.0975664E-001, 6.0975664E-001, 1.0000000E+000
 2.3004343E+001, 7.0462112E-001, 7.0462112E-001, 1.0000000E+000
 2.4000831E+001, 7.5752995E-001, 7.5752995E-001, 1.0000000E+000
 2.5003614E+001, 9.9973886E-001, 9.9973886E-001, 1.0000000E+000
 2.6000114E+001, 9.9822885E-001, 9.9822885E-001, 1.0000000E+000
 2.7003913E+001, 8.0689235E-001, 8.0689235E-001, 1.0000000E+000
 2.8000652E+001, 8.2549869E-001, 8.2549869E-001, 1.0000000E+000
 2.9001457E+001, 1.0814964E+000, 1.0814964E+000, 1.0000000E+000
 3.0001603E+001, 1.2189281E+000, 1.2189281E+000, 1.0000000E+000
 3.1000724E+001, 1.1668683E+000, 1.1668683E+000, 1.0000000E+000
