s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0111895E+000, 9.7529855E-002, 9.7529855E-002, 1.0000000E+000
 2.0045311E+000, 6.5182606E-002, 6.5182606E-002, 1.0000000E+000
 3.0122065E+000, 6.2538391E-002, 6.2538391E-002, 1.0000000E+000
 4.0024542E+000, 4.9259221E-002, 4.9259221E-002, 1.0000000E+000
 5.0015953E+000, 5.1426477E-002, 5.1426477E-002, 1.0000000E+000
 6.0053710E+000, 3.4631675E-002, 3.4631675E-002, 1.0000000E+000
 7.0069848E+000, 2.8516053E-002, 2.8516053E-002, 1.0000000E+000
 8.0071328E+000, 2.6286602E-002, 2.6286602E-002, 1.0000000E+000
 9.0056641E+000, 2.5472251E-002, 2.5472251E-002, 1.0000000E+000
 1.0005070E+001, 2.5173157E-002, 2.5173157E-002, 1.0000000E+000
 1.1000776E+001, 4.9336617E-002, 4.9336617E-002, 1.0000000E+000
 1.2003650E+001, 6.5614046E-002, 6.5614046E-002, 1.0000000E+000
 1.3002304E+001, 7.1552116E-002, 7.1552116E-002, 1.0000000E+000
 1.4004415E+001, 7.3737603E-002, 7.3737603E-002, 1.0000000E+000
 1.5001948E+001, 9.7827000E-002, 9.7827000E-002, 1.0000000E+000
 1.6000667E+001, 1.1502629E-001, 1.1502629E-001, 1.0000000E+000
 1.7002811E+001, 1.2135025E-001, 1.2135025E-001, 1.0000000E+000
 1.8004435E+001, 1.2366377E-001, 1.2366377E-001, 1.0000000E+000
 1.9003744E+001, 1.2450984E-001, 1.2450984E-001, 1.0000000E+000
 2.0002499E+001, 1.2654409E-001, 1.2654409E-001, 1.0000000E+000
 2.1003319E+001, 1.5083412E-001, 1.5083412E-001, 1.0000000E+000
 2.2005539E+001, 1.6529918E-001, 1.6529918E-001, 1.0000000E+000
 2.3004355E+001, 1.7143856E-001, 1.7143856E-001, 1.0000000E+000
 2.4002184E+001, 1.7369095E-001, 1.7369095E-001, 1.0000000E+000
 2.5004183E+001, 1.7318760E-001, 1.7318760E-001, 1.0000000E+000
 2.6001677E+001, 1.7144122E-001, 1.7144122E-001, 1.0000000E+000
 2.7005166E+001, 1.7369914E-001, 1.7369914E-001, 1.0000000E+000
 2.8000213E+001, 1.7452057E-001, 1.7452057E-001, 1.0000000E+000
 2.9003847E+001, 1.5308584E-001, 1.5308584E-001, 1.0000000E+000
 3.0004880E+001, 1.9864984E-001, 1.9864984E-001, 1.0000000E+000
 3.1000830E+001, 2.0497379E-001, 2.0497379E-001, 1.0000000E+000
