s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0048397E+000, 5.5812758E-002, 5.5812758E-002, 1.0000000E+000
 2.0087821E+000, 6.1938543E-002, 6.1938543E-002, 1.0000000E+000
 3.0043169E+000, 7.2544227E-002, 7.2544227E-002, 1.0000000E+000
 4.0027200E+000, 7.7380055E-002, 7.7380055E-002, 1.0000000E+000
 5.0056038E+000, 7.0671513E-002, 7.0671513E-002, 1.0000000E+000
 6.0047019E+000, 7.3863971E-002, 7.3863971E-002, 1.0000000E+000
 7.0064290E+000, 9.7875954E-002, 9.7875954E-002, 1.0000000E+000
 8.0046723E+000, 1.3249711E-001, 1.3249711E-001, 1.0000000E+000
 9.0024075E+000, 1.8044925E-001, 1.8044925E-001, 1.0000000E+000
 1.0000091E+001, 2.2908051E-001, 2.2908051E-001, 1.0000000E+000
 1.1000759E+001, 3.0209244E-001, 3.0209244E-001, 1.0000000E+000
 1.2004135E+001, 4.0666551E-001, 4.0666551E-001, 1.0000000E+000
 1.3003480E+001, 5.2104796E-001, 5.2104796E-001, 1.0000000E+000
 1.4001689E+001, 6.5028108E-001, 6.5028108E-001, 1.0000000E+000
 1.5001096E+001, 7.8548011E-001, 7.8548011E-001, 1.0000000E+000
 1.6000829E+001, 8.7884224E-001, 8.7884224E-001, 1.0000000E+000
 1.7002247E+001, 1.0188542E+000, 1.0188542E+000, 1.0000000E+000
 1.8002147E+001, 1.1213465E+000, 1.1213465E+000, 1.0000000E+000
 1.9000303E+001, 1.1797033E+000, 1.1797033E+000, 1.0000000E+000
 2.0001891E+001, 1.2353435E+000, 1.2353435E+000, 1.0000000E+000
 2.1001240E+001, 1.3415612E+000, 1.3415612E+000, 1.0000000E+000
 2.2003696E+001, 1.5472331E+000, 1.5472331E+000, 1.0000000E+000
 2.3002206E+001, 1.7914695E+000, 1.7914695E+000, 1.0000000E+000
 2.4002195E+001, 1.8451711E+000, 1.8451711E+000, 1.0000000E+000
 2.5001142E+001, 2.0129989E+000, 2.0129989E+000, 1.0000000E+000
 2.6003904E+001, 2.1153817E+000, 2.1153817E+000, 1.0000000E+000
 2.7001246E+001, 2.2416244E+000, 2.2416244E+000, 1.0000000E+000
 2.8002224E+001, 2.3567343E+000, 2.3567343E+000, 1.0000000E+000
 2.9004189E+001, 2.4674118E+000, 2.4674118E+000, 1.0000000E+000
 3.0000202E+001, 2.5437324E+000, 2.5437324E+000, 1.0000000E+000
 3.1000276E+001, 2.7409401E+000, 2.7409401E+000, 1.0000000E+000
 3.2002700E+001, 2.7914322E+000, 2.7914322E+000, 1.0000000E+000
 3.3001165E+001, 2.9056611E+000, 2.9056611E+000, 1.0000000E+000
 3.4002714E+001, 3.0339844E+000, 3.0339844E+000, 1.0000000E+000
 3.5003759E+001, 3.1610131E+000, 3.1610131E+000, 1.0000000E+000
 3.6002789E+001, 3.2506414E+000, 3.2506414E+000, 1.0000000E+000
 3.7001529E+001, 3.4121408E+000, 3.4121408E+000, 1.0000000E+000
 3.8003581E+001, 3.5934147E+000, 3.5934147E+000, 1.0000000E+000
 3.9001364E+001, 3.7462271E+000, 3.7462271E+000, 1.0000000E+000
 4.0003790E+001, 3.9050683E+000, 3.9050683E+000, 1.0000000E+000
 4.1002973E+001, 4.0823923E+000, 4.0823923E+000, 1.0000000E+000
 4.2000693E+001, 4.2018144E+000, 4.2018144E+000, 1.0000000E+000
 4.3000544E+001, 4.3244433E+000, 4.3244433E+000, 1.0000000E+000
 4.4002907E+001, 4.4672721E+000, 4.4672721E+000, 1.0000000E+000
 4.5002839E+001, 4.6095246E+000, 4.6095246E+000, 1.0000000E+000
 4.6002047E+001, 4.7563321E+000, 4.7563321E+000, 1.0000000E+000
 4.7000146E+001, 4.9057657E+000, 4.9057657E+000, 1.0000000E+000
 4.8003055E+001, 5.0528692E+000, 5.0528692E+000, 1.0000000E+000
 4.9000407E+001, 5.2012751E+000, 5.2012751E+000, 1.0000000E+000
 5.0002001E+001, 5.3538460E+000, 5.3538460E+000, 1.0000000E+000
 5.1002151E+001, 5.5035364E+000, 5.5035364E+000, 1.0000000E+000
 5.2000314E+001, 5.6555559E+000, 5.6555559E+000, 1.0000000E+000
 5.3001328E+001, 5.8081342E+000, 5.8081342E+000, 1.0000000E+000
 5.4002686E+001, 5.9603191E+000, 5.9603191E+000, 1.0000000E+000
 5.5002633E+001, 6.1118220E+000, 6.1118220E+000, 1.0000000E+000
 5.6003654E+001, 6.2647047E+000, 6.2647047E+000, 1.0000000E+000
 5.7001815E+001, 6.4155282E+000, 6.4155282E+000, 1.0000000E+000
 5.8001570E+001, 6.5669584E+000, 6.5669584E+000, 1.0000000E+000
 5.9000261E+001, 6.7137140E+000, 6.7137140E+000, 1.0000000E+000
 6.0000360E+001, 6.8604627E+000, 6.8604627E+000, 1.0000000E+000
 6.1002382E+001, 7.0082681E+000, 7.0082681E+000, 1.0000000E+000
 6.2002109E+001, 7.1589852E+000, 7.1589852E+000, 1.0000000E+000
 6.3002136E+001, 7.3067573E+000, 7.3067573E+000, 1.0000000E+000
 6.4000281E+001, 7.4558336E+000, 7.4558336E+000, 1.0000000E+000
 6.5000000E+001, 7.6069926E+000, 7.6069926E+000, 1.0000000E+000
