s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0057996E+000, 1.5963519E-001, 1.5963519E-001, 1.0000000E+000
 2.0001771E+000, 7.4499406E-002, 7.4499406E-002, 1.0000000E+000
 3.0026398E+000, 4.3078292E-002, 4.3078292E-002, 1.0000000E+000
 4.0051746E+000, 3.1606463E-002, 3.1606463E-002, 1.0000000E+000
 5.0013776E+000, 2.7432383E-002, 2.7432383E-002, 1.0000000E+000
 6.0009103E+000, 2.5893049E-002, 2.5893049E-002, 1.0000000E+000
 7.0013584E+000, 4.1295271E-002, 4.1295271E-002, 1.0000000E+000
 8.0045470E+000, 6.2666660E-002, 6.2666660E-002, 1.0000000E+000
 9.0007944E+000, 7.0455887E-002, 7.0455887E-002, 1.0000000E+000
 1.0004211E+001, 7.3337735E-002, 7.3337735E-002, 1.0000000E+000
 1.1002751E+001, 8.4213093E-002, 8.4213093E-002, 1.0000000E+000
 1.2000470E+001, 1.0099072E-001, 1.0099072E-001, 1.0000000E+000
 1.3002335E+001, 1.5105381E-001, 1.5105381E-001, 1.0000000E+000
 1.4003063E+001, 1.4326884E-001, 1.4326884E-001, 1.0000000E+000
 1.5002357E+001, 1.7262479E-001, 1.7262479E-001, 1.0000000E+000
 1.6000178E+001, 1.7826684E-001, 1.7826684E-001, 1.0000000E+000
 1.7003711E+001, 1.6334611E-001, 1.6334611E-001, 1.0000000E+000
 1.8000120E+001, 1.9846964E-001, 1.9846964E-001, 1.0000000E+000
 1.9000802E+001, 1.4957317E-001, 1.4957317E-001, 1.0000000E+000
 2.0001282E+001, 1.3936468E-001, 1.3936468E-001, 1.0000000E+000
 2.1003519E+001, 2.0573567E-001, 2.0573567E-001, 1.0000000E+000
 2.2003429E+001, 2.1797632E-001, 2.1797632E-001, 1.0000000E+000
 2.3002517E+001, 1.6497396E-001, 1.6497396E-001, 1.0000000E+000
 2.4001355E+001, 2.9166462E-001, 2.9166462E-001, 1.0000000E+000
 2.5001270E+001, 2.8414485E-001, 2.8414485E-001, 1.0000000E+000
 2.6003829E+001, 2.2579900E-001, 2.2579900E-001, 1.0000000E+000
 2.7003646E+001, 2.2071438E-001, 2.2071438E-001, 1.0000000E+000
 2.8002884E+001, 1.9997670E-001, 1.9997670E-001, 1.0000000E+000
 2.9000013E+001, 1.5268590E-001, 1.5268590E-001, 1.0000000E+000
 3.0002387E+001, 1.4567333E-001, 1.4567333E-001, 1.0000000E+000
 3.1001214E+001, 1.1969955E-001, 1.1969955E-001, 1.0000000E+000
