s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0221848E+000, 8.8794880E-002, 8.8794880E-002, 1.0000000E+000
 2.0116280E+000, 5.3184219E-002, 5.3184219E-002, 1.0000000E+000
 3.0047190E+000, 3.5340238E-002, 3.5340238E-002, 1.0000000E+000
 4.0002486E+000, 3.1404984E-002, 3.1404984E-002, 1.0000000E+000
 5.0101948E+000, 3.7705801E-002, 3.7705801E-002, 1.0000000E+000
 6.0051023E+000, 5.0989181E-002, 5.0989181E-002, 1.0000000E+000
 7.0035691E+000, 5.7305522E-002, 5.7305522E-002, 1.0000000E+000
 8.0049010E+000, 3.8476255E-002, 3.8476255E-002, 1.0000000E+000
 9.0025146E+000, 2.9949345E-002, 2.9949345E-002, 1.0000000E+000
 1.0001084E+001, 2.6815770E-002, 2.6815770E-002, 1.0000000E+000
 1.1005389E+001, 4.6676855E-002, 4.6676855E-002, 1.0000000E+000
 1.2004168E+001, 6.4601292E-002, 6.4601292E-002, 1.0000000E+000
 1.3004084E+001, 7.0408821E-002, 7.0408821E-002, 1.0000000E+000
 1.4002637E+001, 7.3312969E-002, 7.3312969E-002, 1.0000000E+000
 1.5000861E+001, 7.4379868E-002, 7.4379868E-002, 1.0000000E+000
 1.6004446E+001, 9.8969677E-002, 9.8969677E-002, 1.0000000E+000
 1.7003413E+001, 1.1250563E-001, 1.1250563E-001, 1.0000000E+000
 1.8003411E+001, 1.2041394E-001, 1.2041394E-001, 1.0000000E+000
 1.9001694E+001, 1.2393653E-001, 1.2393653E-001, 1.0000000E+000
 2.0003668E+001, 1.2623570E-001, 1.2623570E-001, 1.0000000E+000
 2.1000327E+001, 1.4647063E-001, 1.4647063E-001, 1.0000000E+000
 2.2003236E+001, 2.0082961E-001, 2.0082961E-001, 1.0000000E+000
 2.3004268E+001, 2.2032534E-001, 2.2032534E-001, 1.0000000E+000
 2.4003859E+001, 2.1252893E-001, 2.1252893E-001, 1.0000000E+000
 2.5004256E+001, 2.4281473E-001, 2.4281473E-001, 1.0000000E+000
 2.6002514E+001, 2.2593355E-001, 2.2593355E-001, 1.0000000E+000
 2.7001029E+001, 2.2735421E-001, 2.2735421E-001, 1.0000000E+000
 2.8002872E+001, 2.6286705E-001, 2.6286705E-001, 1.0000000E+000
 2.9001294E+001, 2.8366527E-001, 2.8366527E-001, 1.0000000E+000
 3.0001158E+001, 2.6835807E-001, 2.6835807E-001, 1.0000000E+000
 3.1000853E+001, 3.5627925E-001, 3.5627925E-001, 1.0000000E+000
