s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0053366E+000, 4.0328335E-002, 4.0328335E-002, 1.0000000E+000
 2.0051341E+000, 4.1820458E-002, 4.1820458E-002, 1.0000000E+000
 3.0058573E+000, 3.9193269E-002, 3.9193269E-002, 1.0000000E+000
 4.0065804E+000, 3.1717016E-002, 3.1717016E-002, 1.0000000E+000
 5.0038564E+000, 2.7464747E-002, 2.7464747E-002, 1.0000000E+000
 6.0068956E+000, 2.5899357E-002, 2.5899357E-002, 1.0000000E+000
 7.0089388E+000, 2.5328494E-002, 2.5328494E-002, 1.0000000E+000
 8.0008471E+000, 2.5121248E-002, 2.5121248E-002, 1.0000000E+000
 9.0036391E+000, 2.5044327E-002, 2.5044327E-002, 1.0000000E+000
 1.0005405E+001, 2.5016221E-002, 2.5016221E-002, 1.0000000E+000
 1.1004153E+001, 5.2422040E-002, 5.2422040E-002, 1.0000000E+000
 1.2000097E+001, 6.6685163E-002, 6.6685163E-002, 1.0000000E+000
 1.3004276E+001, 7.1962289E-002, 7.1962289E-002, 1.0000000E+000
 1.4000371E+001, 7.3881403E-002, 7.3881403E-002, 1.0000000E+000
 1.5004066E+001, 8.7309717E-002, 8.7309717E-002, 1.0000000E+000
 1.6003254E+001, 1.1116476E-001, 1.1116476E-001, 1.0000000E+000
 1.7004021E+001, 1.1993129E-001, 1.1993129E-001, 1.0000000E+000
 1.8002368E+001, 1.2313799E-001, 1.2313799E-001, 1.0000000E+000
 1.9000460E+001, 1.2431580E-001, 1.2431580E-001, 1.0000000E+000
 2.0002671E+001, 1.2474964E-001, 1.2474964E-001, 1.0000000E+000
 2.1004379E+001, 1.5542491E-001, 1.5542491E-001, 1.0000000E+000
 2.2003546E+001, 1.6781412E-001, 1.6781412E-001, 1.0000000E+000
 2.3001020E+001, 1.7235772E-001, 1.7235772E-001, 1.0000000E+000
 2.4003743E+001, 1.7403321E-001, 1.7403321E-001, 1.0000000E+000
 2.5003090E+001, 1.7464515E-001, 1.7464515E-001, 1.0000000E+000
 2.6003580E+001, 1.7486995E-001, 1.7486995E-001, 1.0000000E+000
 2.7002957E+001, 1.7495227E-001, 1.7495227E-001, 1.0000000E+000
 2.8000140E+001, 2.0149506E-001, 2.0149506E-001, 1.0000000E+000
 2.9005040E+001, 2.1642344E-001, 2.1642344E-001, 1.0000000E+000
 3.0000437E+001, 2.2184082E-001, 2.2184082E-001, 1.0000000E+000
 3.1005124E+001, 2.2384684E-001, 2.2384684E-001, 1.0000000E+000
