s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0019572E+000, 4.8212040E-002, 4.8212040E-002, 1.0000000E+000
 2.0083993E+000, 3.3416478E-002, 3.3416478E-002, 1.0000000E+000
 3.0056204E+000, 2.8080929E-002, 2.8080929E-002, 1.0000000E+000
 4.0089837E+000, 2.6120931E-002, 2.6120931E-002, 1.0000000E+000
 5.0029490E+000, 2.5412515E-002, 2.5412515E-002, 1.0000000E+000
 6.0059241E+000, 2.5150544E-002, 2.5150544E-002, 1.0000000E+000
 7.0049084E+000, 2.5055132E-002, 2.5055132E-002, 1.0000000E+000
 8.0043458E+000, 2.5020200E-002, 2.5020200E-002, 1.0000000E+000
 9.0020048E+000, 2.5007422E-002, 2.5007422E-002, 1.0000000E+000
 1.0001678E+001, 2.5002722E-002, 2.5002722E-002, 1.0000000E+000
 1.1004692E+001, 2.5000995E-002, 2.5000995E-002, 1.0000000E+000
 1.2002061E+001, 2.5000366E-002, 2.5000366E-002, 1.0000000E+000
 1.3002165E+001, 5.0310111E-002, 5.0310111E-002, 1.0000000E+000
 1.4001569E+001, 6.5938389E-002, 6.5938389E-002, 1.0000000E+000
 1.5005778E+001, 7.1690758E-002, 7.1690758E-002, 1.0000000E+000
 1.6005959E+001, 7.3786917E-002, 7.3786917E-002, 1.0000000E+000
 1.7002766E+001, 7.4553740E-002, 7.4553740E-002, 1.0000000E+000
 1.8003726E+001, 7.4836498E-002, 7.4836498E-002, 1.0000000E+000
 1.9005194E+001, 7.4940147E-002, 7.4940147E-002, 1.0000000E+000
 2.0006547E+001, 9.8558365E-002, 9.8558365E-002, 1.0000000E+000
 2.1001207E+001, 1.1525717E-001, 1.1525717E-001, 1.0000000E+000
 2.2006511E+001, 9.5000191E-002, 9.5000191E-002, 1.0000000E+000
 2.3002023E+001, 1.0914584E-001, 1.0914584E-001, 1.0000000E+000
 2.4001582E+001, 1.1918190E-001, 1.1918190E-001, 1.0000000E+000
 2.5000254E+001, 1.2286436E-001, 1.2286436E-001, 1.0000000E+000
 2.6001526E+001, 1.2421786E-001, 1.2421786E-001, 1.0000000E+000
 2.7000944E+001, 1.2471304E-001, 1.2471304E-001, 1.0000000E+000
 2.8004900E+001, 1.2489519E-001, 1.2489519E-001, 1.0000000E+000
 2.9000044E+001, 1.2496139E-001, 1.2496139E-001, 1.0000000E+000
 3.0001643E+001, 1.2498586E-001, 1.2498586E-001, 1.0000000E+000
 3.1006210E+001, 1.2499484E-001, 1.2499484E-001, 1.0000000E+000
