s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0198651E+000, 4.5418121E-002, 4.5418121E-002, 1.0000000E+000
 2.0054755E+000, 3.2552164E-002, 3.2552164E-002, 1.0000000E+000
 3.0138512E+000, 2.7732730E-002, 2.7732730E-002, 1.0000000E+000
 4.0045117E+000, 2.6006662E-002, 2.6006662E-002, 1.0000000E+000
 5.0052742E+000, 2.5367385E-002, 2.5367385E-002, 1.0000000E+000
 6.0060368E+000, 2.5134078E-002, 2.5134078E-002, 1.0000000E+000
 7.0045777E+000, 2.5049086E-002, 2.5049086E-002, 1.0000000E+000
 8.0021065E+000, 2.5018012E-002, 2.5018012E-002, 1.0000000E+000
 9.0053901E+000, 2.5006577E-002, 2.5006577E-002, 1.0000000E+000
 1.0004077E+001, 2.5002415E-002, 2.5002415E-002, 1.0000000E+000
 1.1004982E+001, 2.5000884E-002, 2.5000884E-002, 1.0000000E+000
 1.2005390E+001, 4.7189601E-002, 4.7189601E-002, 1.0000000E+000
 1.3003794E+001, 6.4791549E-002, 6.4791549E-002, 1.0000000E+000
 1.4005952E+001, 7.1266370E-002, 7.1266370E-002, 1.0000000E+000
 1.5002678E+001, 7.3628475E-002, 7.3628475E-002, 1.0000000E+000
 1.6006130E+001, 7.4499416E-002, 7.4499416E-002, 1.0000000E+000
 1.7002392E+001, 7.4815924E-002, 7.4815924E-002, 1.0000000E+000
 1.8003396E+001, 7.4932615E-002, 7.4932615E-002, 1.0000000E+000
 1.9006504E+001, 1.0534317E-001, 1.0534317E-001, 1.0000000E+000
 2.0002244E+001, 1.1776882E-001, 1.1776882E-001, 1.0000000E+000
 2.1002058E+001, 1.2235146E-001, 1.2235146E-001, 1.0000000E+000
 2.2005814E+001, 1.2403314E-001, 1.2403314E-001, 1.0000000E+000
 2.3005093E+001, 1.2464538E-001, 1.2464538E-001, 1.0000000E+000
 2.4006197E+001, 1.2487015E-001, 1.2487015E-001, 1.0000000E+000
 2.5003681E+001, 1.2495229E-001, 1.2495229E-001, 1.0000000E+000
 2.6000539E+001, 1.2498245E-001, 1.2498245E-001, 1.0000000E+000
 2.7006507E+001, 1.2499361E-001, 1.2499361E-001, 1.0000000E+000
 2.8001756E+001, 1.2499765E-001, 1.2499765E-001, 1.0000000E+000
 2.9002678E+001, 1.2499914E-001, 1.2499914E-001, 1.0000000E+000
 3.0004662E+001, 1.2499968E-001, 1.2499968E-001, 1.0000000E+000
 3.1000784E+001, 1.2499988E-001, 1.2499988E-001, 1.0000000E+000
