s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0002063E+000, 7.0053004E-002, 7.0053004E-002, 1.0000000E+000
 2.0018837E+000, 4.1413158E-002, 4.1413158E-002, 1.0000000E+000
 3.0078863E+000, 4.5163416E-002, 4.5163416E-002, 1.0000000E+000
 4.0040031E+000, 6.1776496E-002, 6.1776496E-002, 1.0000000E+000
 5.0071499E+000, 4.3385725E-002, 4.3385725E-002, 1.0000000E+000
 6.0022985E+000, 3.1763113E-002, 3.1763113E-002, 1.0000000E+000
 7.0014528E+000, 2.7479957E-002, 2.7479957E-002, 1.0000000E+000
 8.0058808E+000, 5.5843197E-002, 5.5843197E-002, 1.0000000E+000
 9.0002177E+000, 8.8654039E-002, 8.8654039E-002, 1.0000000E+000
 1.0001138E+001, 1.1791867E-001, 1.1791867E-001, 1.0000000E+000
 1.1002087E+001, 9.2084958E-002, 9.2084958E-002, 1.0000000E+000
 1.2000827E+001, 1.1813729E-001, 1.1813729E-001, 1.0000000E+000
 1.3000078E+001, 1.8550859E-001, 1.8550859E-001, 1.0000000E+000
 1.4003655E+001, 2.6850579E-001, 2.6850579E-001, 1.0000000E+000
 1.5001650E+001, 3.4460393E-001, 3.4460393E-001, 1.0000000E+000
 1.6003308E+001, 4.1442037E-001, 4.1442037E-001, 1.0000000E+000
 1.7004226E+001, 4.8970790E-001, 4.8970790E-001, 1.0000000E+000
 1.8004139E+001, 5.5895368E-001, 5.5895368E-001, 1.0000000E+000
 1.9000798E+001, 6.2510475E-001, 6.2510475E-001, 1.0000000E+000
 2.0003497E+001, 6.9300218E-001, 6.9300218E-001, 1.0000000E+000
 2.1000921E+001, 7.5596335E-001, 7.5596335E-001, 1.0000000E+000
 2.2001492E+001, 8.2235069E-001, 8.2235069E-001, 1.0000000E+000
 2.3003539E+001, 8.8237996E-001, 8.8237996E-001, 1.0000000E+000
 2.4004347E+001, 9.5084379E-001, 9.5084379E-001, 1.0000000E+000
 2.5001368E+001, 1.0156376E+000, 1.0156376E+000, 1.0000000E+000
 2.6000739E+001, 1.0878741E+000, 1.0878741E+000, 1.0000000E+000
 2.7003170E+001, 1.1580505E+000, 1.1580505E+000, 1.0000000E+000
 2.8001488E+001, 1.2228427E+000, 1.2228427E+000, 1.0000000E+000
 2.9003408E+001, 1.2814818E+000, 1.2814818E+000, 1.0000000E+000
 3.0001789E+001, 1.3423623E+000, 1.3423623E+000, 1.0000000E+000
 3.1000529E+001, 1.4073319E+000, 1.4073319E+000, 1.0000000E+000
