s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0054751E+000, 9.2715723E-002, 9.2715723E-002, 1.0000000E+000
 2.0061191E+000, 8.1476161E-002, 8.1476161E-002, 1.0000000E+000
 3.0085018E+000, 7.7364376E-002, 7.7364376E-002, 1.0000000E+000
 4.0082278E+000, 7.5865532E-002, 7.5865532E-002, 1.0000000E+000
 5.0094942E+000, 7.5316332E-002, 7.5316332E-002, 1.0000000E+000
 6.0047616E+000, 7.5116346E-002, 7.5116346E-002, 1.0000000E+000
 7.0065351E+000, 8.7746863E-002, 8.7746863E-002, 1.0000000E+000
 8.0022169E+000, 1.1129087E-001, 1.1129087E-001, 1.0000000E+000
 9.0019664E+000, 1.1997422E-001, 1.1997422E-001, 1.0000000E+000
 1.0004974E+001, 1.4953128E-001, 1.4953128E-001, 1.0000000E+000
 1.1003112E+001, 1.6565047E-001, 1.6565047E-001, 1.0000000E+000
 1.2004003E+001, 1.7157741E-001, 1.7157741E-001, 1.0000000E+000
 1.3001355E+001, 1.9615244E-001, 1.9615244E-001, 1.0000000E+000
 1.4000942E+001, 2.1442484E-001, 2.1442484E-001, 1.0000000E+000
 1.5005970E+001, 2.2114591E-001, 2.2114591E-001, 1.0000000E+000
 1.6006663E+001, 2.2358932E-001, 2.2358932E-001, 1.0000000E+000
 1.7005340E+001, 2.4214808E-001, 2.4214808E-001, 1.0000000E+000
 1.8002890E+001, 2.6293501E-001, 2.6293501E-001, 1.0000000E+000
 1.9000116E+001, 2.7056675E-001, 2.7056675E-001, 1.0000000E+000
 2.0006047E+001, 2.7338568E-001, 2.7338568E-001, 1.0000000E+000
 2.1005513E+001, 2.2102678E-001, 2.2102678E-001, 1.0000000E+000
 2.2003145E+001, 2.0331441E-001, 2.0331441E-001, 1.0000000E+000
 2.3001004E+001, 2.3133514E-001, 2.3133514E-001, 1.0000000E+000
 2.4007021E+001, 2.5166718E-001, 2.5166718E-001, 1.0000000E+000
 2.5001835E+001, 2.4041844E-001, 2.4041844E-001, 1.0000000E+000
 2.6004673E+001, 2.0267550E-001, 2.0267550E-001, 1.0000000E+000
 2.7002181E+001, 1.8517284E-001, 1.8517284E-001, 1.0000000E+000
 2.8006493E+001, 1.8910525E-001, 1.8910525E-001, 1.0000000E+000
 2.9000415E+001, 2.0474285E-001, 2.0474285E-001, 1.0000000E+000
 3.0005004E+001, 1.8585620E-001, 1.8585620E-001, 1.0000000E+000
 3.1005593E+001, 1.9335415E-001, 1.9335415E-001, 1.0000000E+000
