s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0052281E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.0046974E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 3.0053951E+000, 4.7866142E-002, 4.7866142E-002, 1.0000000E+000
 4.0083426E+000, 3.4068727E-002, 3.4068727E-002, 1.0000000E+000
 5.0036978E+000, 4.2341521E-002, 4.2341521E-002, 1.0000000E+000
 6.0075858E+000, 4.8673212E-002, 4.8673212E-002, 1.0000000E+000
 7.0028935E+000, 5.7784298E-002, 5.7784298E-002, 1.0000000E+000
 8.0023140E+000, 6.3024572E-002, 6.3024572E-002, 1.0000000E+000
 9.0062266E+000, 6.3315220E-002, 6.3315220E-002, 1.0000000E+000
 1.0006567E+001, 6.0828618E-002, 6.0828618E-002, 1.0000000E+000
 1.1000553E+001, 6.0780576E-002, 6.0780576E-002, 1.0000000E+000
 1.2001025E+001, 5.9048578E-002, 5.9048578E-002, 1.0000000E+000
 1.3002918E+001, 4.9986582E-002, 4.9986582E-002, 1.0000000E+000
 1.4005652E+001, 4.7067939E-002, 4.7067939E-002, 1.0000000E+000
 1.5005425E+001, 6.4003513E-002, 6.4003513E-002, 1.0000000E+000
 1.6000407E+001, 7.0945483E-002, 7.0945483E-002, 1.0000000E+000
 1.7003018E+001, 7.0790929E-002, 7.0790929E-002, 1.0000000E+000
 1.8004396E+001, 4.1781019E-002, 4.1781019E-002, 1.0000000E+000
 1.9000984E+001, 3.1180049E-002, 3.1180049E-002, 1.0000000E+000
 2.0000960E+001, 2.7267995E-002, 2.7267995E-002, 1.0000000E+000
 2.1000974E+001, 2.5832384E-002, 2.5832384E-002, 1.0000000E+000
 2.2000096E+001, 2.5305783E-002, 2.5305783E-002, 1.0000000E+000
 2.3004018E+001, 2.5111781E-002, 2.5111781E-002, 1.0000000E+000
 2.4002442E+001, 2.5041093E-002, 2.5041093E-002, 1.0000000E+000
 2.5003438E+001, 2.5015068E-002, 2.5015068E-002, 1.0000000E+000
 2.6001702E+001, 2.5005540E-002, 2.5005540E-002, 1.0000000E+000
 2.7004693E+001, 2.5002027E-002, 2.5002027E-002, 1.0000000E+000
 2.8003791E+001, 2.5000745E-002, 2.5000745E-002, 1.0000000E+000
 2.9003723E+001, 2.5000273E-002, 2.5000273E-002, 1.0000000E+000
 3.0001286E+001, 2.5000101E-002, 2.5000101E-002, 1.0000000E+000
 3.1000214E+001, 2.5000037E-002, 2.5000037E-002, 1.0000000E+000
