s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0076058E+000, 2.0649303E-001
 2.0197356E+000, 3.5000000E-002
 3.0109952E+000, 3.7376879E-002
 4.0019241E+000, 2.5000000E-002
 5.0101716E+000, 2.5000000E-002
 6.0058153E+000, 2.5000000E-002
 7.0048642E+000, 2.5000000E-002
 8.0079944E+000, 2.5000000E-002
 9.0138221E+000, 2.5000000E-002
 1.0012015E+001, 2.5000000E-002
 1.1001945E+001, 2.5000000E-002
 1.2004485E+001, 2.5000000E-002
 1.3001626E+001, 2.5000000E-002
 1.4002747E+001, 2.5000000E-002
 1.5007154E+001, 2.5000000E-002
 1.6003058E+001, 2.5000000E-002
 1.7007776E+001, 6.5064512E-002
 1.8006292E+001, 7.5000000E-002
 1.9000898E+001, 7.5000000E-002
 2.0007025E+001, 1.0528161E-001
 2.1002043E+001, 1.1169910E-001
 2.2004443E+001, 9.0109584E-002
 2.3001142E+001, 8.1672043E-002
 2.4004486E+001, 7.5765317E-002
 2.5006440E+001, 1.1824623E-001
 2.6005380E+001, 1.3426447E-001
 2.7003470E+001, 1.2500000E-001
 2.8004626E+001, 1.4945080E-001
 2.9005810E+001, 1.7500000E-001
 3.0005017E+001, 1.7500000E-001
 3.1002991E+001, 2.1072869E-001
 3.2001086E+001, 2.2725198E-001
 3.3003076E+001, 2.2500000E-001
 3.4002136E+001, 2.3585030E-001
 3.5000676E+001, 2.7500000E-001
 3.6002993E+001, 2.7500000E-001
 3.7000144E+001, 2.9993970E-001
 3.8002901E+001, 3.2500000E-001
 3.9004789E+001, 3.2500000E-001
 4.0001939E+001, 3.5164915E-001
 4.1005249E+001, 3.7529414E-001
 4.2002268E+001, 4.1762040E-001
 4.3001200E+001, 4.4067774E-001
 4.4000660E+001, 4.5204794E-001
 4.5004175E+001, 4.5792187E-001
 4.6004302E+001, 5.0349870E-001
 4.7004974E+001, 4.9449932E-001
 4.8001092E+001, 5.3975979E-001
 4.9002876E+001, 5.5709034E-001
 5.0002425E+001, 6.8441830E-001
 5.1002473E+001, 6.2500000E-001
 5.2005953E+001, 6.6840294E-001
 5.3004572E+001, 7.2554134E-001
 5.4005194E+001, 7.2500000E-001
 5.5003799E+001, 7.5337680E-001
 5.6001233E+001, 7.7835254E-001
 5.7005833E+001, 8.2500000E-001
 5.8004416E+001, 8.6219617E-001
 5.9000302E+001, 8.8203259E-001
 6.0001954E+001, 9.2500000E-001
 6.1000239E+001, 9.7036496E-001
 6.2005211E+001, 1.0008574E+000
 6.3003200E+001, 1.0410442E+000
 6.4001279E+001, 1.0784287E+000
 6.5005579E+001, 1.1250000E+000
 6.6004888E+001, 1.1735081E+000
 6.7002283E+001, 1.2008736E+000
 6.8000987E+001, 1.2250000E+000
 6.9001768E+001, 1.2643194E+000
 7.0004177E+001, 1.2811681E+000
 7.1004969E+001, 1.3250000E+000
 7.2001777E+001, 1.3471922E+000
 7.3001653E+001, 1.4137043E+000
 7.4003843E+001, 1.4548399E+000
 7.5000225E+001, 1.4571802E+000
 7.6002803E+001, 1.6527149E+000
 7.7005408E+001, 1.4750000E+000
 7.8004314E+001, 1.7946154E+000
 7.9003513E+001, 1.5774716E+000
 8.0001204E+001, 1.8025165E+000
 8.1003744E+001, 1.8337482E+000
 8.2003480E+001, 2.1974475E+000
 8.3001572E+001, 2.0216947E+000
 8.4001087E+001, 2.1137863E+000
 8.5001267E+001, 2.5239422E+000
 8.6000717E+001, 2.2385512E+000
 8.7000362E+001, 2.1640264E+000
 8.8005458E+001, 2.2519650E+000
 8.9002325E+001, 2.8496037E+000
 9.0002360E+001, 2.7579344E+000
 9.1004779E+001, 3.2087276E+000
 9.2005045E+001, 2.6823629E+000
