s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0027718E+000, 4.0437860E-002, 4.0437860E-002, 1.0000000E+000
 2.0057433E+000, 3.0628736E-002, 3.0628736E-002, 1.0000000E+000
 3.0062703E+000, 2.7059666E-002, 2.7059666E-002, 1.0000000E+000
 4.0062295E+000, 2.5754287E-002, 2.5754287E-002, 1.0000000E+000
 5.0058211E+000, 2.5276288E-002, 2.5276288E-002, 1.0000000E+000
 6.0087287E+000, 2.5100865E-002, 2.5100865E-002, 1.0000000E+000
 7.0009365E+000, 2.5037203E-002, 2.5037203E-002, 1.0000000E+000
 8.0068291E+000, 2.5013536E-002, 2.5013536E-002, 1.0000000E+000
 9.0031568E+000, 2.5004973E-002, 2.5004973E-002, 1.0000000E+000
 1.0001073E+001, 2.5001825E-002, 2.5001825E-002, 1.0000000E+000
 1.1006917E+001, 2.5000665E-002, 2.5000665E-002, 1.0000000E+000
 1.2001729E+001, 2.5000245E-002, 2.5000245E-002, 1.0000000E+000
 1.3000895E+001, 2.5000090E-002, 2.5000090E-002, 1.0000000E+000
 1.4002655E+001, 2.5000033E-002, 2.5000033E-002, 1.0000000E+000
 1.5003775E+001, 2.5000012E-002, 2.5000012E-002, 1.0000000E+000
 1.6004042E+001, 2.5000004E-002, 2.5000004E-002, 1.0000000E+000
 1.7001560E+001, 2.5000002E-002, 2.5000002E-002, 1.0000000E+000
 1.8000518E+001, 2.5000001E-002, 2.5000001E-002, 1.0000000E+000
 1.9003670E+001, 3.5316106E-002, 3.5316106E-002, 1.0000000E+000
 2.0002557E+001, 6.0421621E-002, 6.0421621E-002, 1.0000000E+000
 2.1005708E+001, 6.9669790E-002, 6.9669790E-002, 1.0000000E+000
 2.2001874E+001, 7.3039263E-002, 7.3039263E-002, 1.0000000E+000
 2.3000976E+001, 7.4280613E-002, 7.4280613E-002, 1.0000000E+000
 2.4002100E+001, 7.4736542E-002, 7.4736542E-002, 1.0000000E+000
 2.5004020E+001, 7.4903582E-002, 7.4903582E-002, 1.0000000E+000
 2.6003664E+001, 7.4964627E-002, 7.4964627E-002, 1.0000000E+000
 2.7000475E+001, 7.4986988E-002, 7.4986988E-002, 1.0000000E+000
 2.8004155E+001, 7.4995247E-002, 7.4995247E-002, 1.0000000E+000
 2.9004944E+001, 7.4998259E-002, 7.4998259E-002, 1.0000000E+000
 3.0004052E+001, 7.4999361E-002, 7.4999361E-002, 1.0000000E+000
 3.1001812E+001, 7.4999765E-002, 7.4999765E-002, 1.0000000E+000
