s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0032051E+000, 7.9618555E-002, 7.9618555E-002, 1.0000000E+000
 2.0008930E+000, 6.9824794E-002, 6.9824794E-002, 1.0000000E+000
 3.0005887E+000, 5.2842444E-002, 5.2842444E-002, 1.0000000E+000
 4.0002140E+000, 6.2304605E-002, 6.2304605E-002, 1.0000000E+000
 5.0013372E+000, 6.6367440E-002, 6.6367440E-002, 1.0000000E+000
 6.0020611E+000, 8.0680356E-002, 8.0680356E-002, 1.0000000E+000
 7.0001230E+000, 1.0301752E-001, 1.0301752E-001, 1.0000000E+000
 8.0015459E+000, 1.9106751E-001, 1.9106751E-001, 1.0000000E+000
 9.0036941E+000, 2.9147044E-001, 2.9147044E-001, 1.0000000E+000
 1.0001190E+001, 3.7441718E-001, 3.7441718E-001, 1.0000000E+000
 1.1001457E+001, 4.7013016E-001, 4.7013016E-001, 1.0000000E+000
 1.2001021E+001, 5.9613859E-001, 5.9613859E-001, 1.0000000E+000
 1.3000473E+001, 7.2458744E-001, 7.2458744E-001, 1.0000000E+000
 1.4003524E+001, 8.4787185E-001, 8.4787185E-001, 1.0000000E+000
 1.5000472E+001, 9.6153171E-001, 9.6153171E-001, 1.0000000E+000
 1.6000465E+001, 1.0751194E+000, 1.0751194E+000, 1.0000000E+000
 1.7001523E+001, 1.2027308E+000, 1.2027308E+000, 1.0000000E+000
 1.8004378E+001, 1.3039289E+000, 1.3039289E+000, 1.0000000E+000
 1.9004389E+001, 1.4131427E+000, 1.4131427E+000, 1.0000000E+000
 2.0000313E+001, 1.5627756E+000, 1.5627756E+000, 1.0000000E+000
 2.1001927E+001, 1.6872070E+000, 1.6872070E+000, 1.0000000E+000
 2.2001224E+001, 1.8085945E+000, 1.8085945E+000, 1.0000000E+000
 2.3004558E+001, 1.9285108E+000, 1.9285108E+000, 1.0000000E+000
 2.4001203E+001, 2.0594615E+000, 2.0594615E+000, 1.0000000E+000
 2.5002919E+001, 2.1965957E+000, 2.1965957E+000, 1.0000000E+000
 2.6004356E+001, 2.3129019E+000, 2.3129019E+000, 1.0000000E+000
 2.7004833E+001, 2.4529194E+000, 2.4529194E+000, 1.0000000E+000
 2.8003446E+001, 2.6091457E+000, 2.6091457E+000, 1.0000000E+000
 2.9002710E+001, 2.7660827E+000, 2.7660827E+000, 1.0000000E+000
 3.0001753E+001, 2.9070702E+000, 2.9070702E+000, 1.0000000E+000
 3.1002541E+001, 3.0777484E+000, 3.0777484E+000, 1.0000000E+000
 3.2001672E+001, 3.2671014E+000, 3.2671014E+000, 1.0000000E+000
 3.3002318E+001, 3.4183348E+000, 3.4183348E+000, 1.0000000E+000
 3.4000982E+001, 3.5563548E+000, 3.5563548E+000, 1.0000000E+000
 3.5003673E+001, 3.6727728E+000, 3.6727728E+000, 1.0000000E+000
 3.6002644E+001, 3.8016541E+000, 3.8016541E+000, 1.0000000E+000
 3.7001417E+001, 3.9563895E+000, 3.9563895E+000, 1.0000000E+000
 3.8002292E+001, 4.0719145E+000, 4.0719145E+000, 1.0000000E+000
 3.9002467E+001, 4.2340279E+000, 4.2340279E+000, 1.0000000E+000
 4.0002969E+001, 4.3610928E+000, 4.3610928E+000, 1.0000000E+000
 4.1003329E+001, 4.5055048E+000, 4.5055048E+000, 1.0000000E+000
 4.2000071E+001, 4.6630336E+000, 4.6630336E+000, 1.0000000E+000
 4.3001575E+001, 4.7987795E+000, 4.7987795E+000, 1.0000000E+000
 4.4001311E+001, 4.9613326E+000, 4.9613326E+000, 1.0000000E+000
 4.5003919E+001, 5.0619343E+000, 5.0619343E+000, 1.0000000E+000
 4.6000248E+001, 5.1760828E+000, 5.1760828E+000, 1.0000000E+000
 4.7001635E+001, 5.2915436E+000, 5.2915436E+000, 1.0000000E+000
 4.8001448E+001, 5.4430022E+000, 5.4430022E+000, 1.0000000E+000
 4.9000180E+001, 5.5717511E+000, 5.5717511E+000, 1.0000000E+000
 5.0000489E+001, 5.7038734E+000, 5.7038734E+000, 1.0000000E+000
 5.1003565E+001, 5.8434976E+000, 5.8434976E+000, 1.0000000E+000
 5.2003427E+001, 5.9803068E+000, 5.9803068E+000, 1.0000000E+000
 5.3003320E+001, 6.1172307E+000, 6.1172307E+000, 1.0000000E+000
 5.4002699E+001, 6.2641243E+000, 6.2641243E+000, 1.0000000E+000
 5.5001318E+001, 6.4051861E+000, 6.4051861E+000, 1.0000000E+000
 5.6002850E+001, 6.5386673E+000, 6.5386673E+000, 1.0000000E+000
 5.7001338E+001, 6.6726820E+000, 6.6726820E+000, 1.0000000E+000
 5.8004173E+001, 6.8039457E+000, 6.8039457E+000, 1.0000000E+000
 5.9004816E+001, 6.9469390E+000, 6.9469390E+000, 1.0000000E+000
 6.0002605E+001, 7.0775173E+000, 7.0775173E+000, 1.0000000E+000
 6.1002836E+001, 7.2201940E+000, 7.2201940E+000, 1.0000000E+000
 6.2003623E+001, 7.3572020E+000, 7.3572020E+000, 1.0000000E+000
 6.3000616E+001, 7.4979181E+000, 7.4979181E+000, 1.0000000E+000
 6.4002812E+001, 7.6422983E+000, 7.6422983E+000, 1.0000000E+000
 6.5003289E+001, 7.7911009E+000, 7.7911009E+000, 1.0000000E+000
