s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0074701E+000, 6.6871798E-002, 6.6871798E-002, 1.0000000E+000
 2.0060987E+000, 4.0295443E-002, 4.0295443E-002, 1.0000000E+000
 3.0097121E+000, 3.0562175E-002, 3.0562175E-002, 1.0000000E+000
 4.0133256E+000, 2.7022680E-002, 2.7022680E-002, 1.0000000E+000
 5.0042352E+000, 2.8132778E-002, 2.8132778E-002, 1.0000000E+000
 6.0064656E+000, 2.6143597E-002, 2.6143597E-002, 1.0000000E+000
 7.0072723E+000, 4.9913146E-002, 4.9913146E-002, 1.0000000E+000
 8.0052729E+000, 5.5571464E-002, 5.5571464E-002, 1.0000000E+000
 9.0036303E+000, 7.9909293E-002, 7.9909293E-002, 1.0000000E+000
 1.0004951E+001, 1.0847680E-001, 1.0847680E-001, 1.0000000E+000
 1.1002136E+001, 1.1892312E-001, 1.1892312E-001, 1.0000000E+000
 1.2002345E+001, 1.5138579E-001, 1.5138579E-001, 1.0000000E+000
 1.3001339E+001, 1.7614026E-001, 1.7614026E-001, 1.0000000E+000
 1.4005682E+001, 1.8909507E-001, 1.8909507E-001, 1.0000000E+000
 1.5005230E+001, 1.8062651E-001, 1.8062651E-001, 1.0000000E+000
 1.6005864E+001, 1.9820290E-001, 1.9820290E-001, 1.0000000E+000
 1.7006115E+001, 1.7272107E-001, 1.7272107E-001, 1.0000000E+000
 1.8001531E+001, 2.1909947E-001, 2.1909947E-001, 1.0000000E+000
 1.9000773E+001, 2.2283499E-001, 2.2283499E-001, 1.0000000E+000
 2.0001964E+001, 1.8651565E-001, 1.8651565E-001, 1.0000000E+000
 2.1002436E+001, 1.5636459E-001, 1.5636459E-001, 1.0000000E+000
 2.2005568E+001, 1.6867831E-001, 1.6867831E-001, 1.0000000E+000
 2.3002933E+001, 1.4518952E-001, 1.4518952E-001, 1.0000000E+000
 2.4004568E+001, 1.3410558E-001, 1.3410558E-001, 1.0000000E+000
 2.5000590E+001, 1.2835157E-001, 1.2835157E-001, 1.0000000E+000
 2.6000858E+001, 1.2622820E-001, 1.2622820E-001, 1.0000000E+000
 2.7004833E+001, 1.6908762E-001, 1.6908762E-001, 1.0000000E+000
 2.8005355E+001, 1.9059468E-001, 1.9059468E-001, 1.0000000E+000
 2.9003002E+001, 1.8893129E-001, 1.8893129E-001, 1.0000000E+000
 3.0006185E+001, 1.6681870E-001, 1.6681870E-001, 1.0000000E+000
 3.1005467E+001, 1.7104618E-001, 1.7104618E-001, 1.0000000E+000
