s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0058385E+000, 8.6447616E-002, 8.6447616E-002, 1.0000000E+000
 2.0017746E+000, 7.9206073E-002, 7.9206073E-002, 1.0000000E+000
 3.0009592E+000, 6.8595674E-002, 6.8595674E-002, 1.0000000E+000
 4.0049494E+000, 7.2665281E-002, 7.2665281E-002, 1.0000000E+000
 5.0078478E+000, 7.4148204E-002, 7.4148204E-002, 1.0000000E+000
 6.0009838E+000, 7.4686041E-002, 7.4686041E-002, 1.0000000E+000
 7.0058850E+000, 7.4885594E-002, 7.4885594E-002, 1.0000000E+000
 8.0011024E+000, 7.4957902E-002, 7.4957902E-002, 1.0000000E+000
 9.0005363E+000, 7.4984566E-002, 7.4984566E-002, 1.0000000E+000
 1.0006605E+001, 7.4994378E-002, 7.4994378E-002, 1.0000000E+000
 1.1005927E+001, 7.4997937E-002, 7.4997937E-002, 1.0000000E+000
 1.2001705E+001, 7.4999240E-002, 7.4999240E-002, 1.0000000E+000
 1.3005371E+001, 9.5011166E-002, 9.5011166E-002, 1.0000000E+000
 1.4002600E+001, 1.1397144E-001, 1.1397144E-001, 1.0000000E+000
 1.5003032E+001, 1.4270750E-001, 1.4270750E-001, 1.0000000E+000
 1.6005286E+001, 1.3598440E-001, 1.3598440E-001, 1.0000000E+000
 1.7000028E+001, 1.6061619E-001, 1.6061619E-001, 1.0000000E+000
 1.8004531E+001, 1.7603193E-001, 1.7603193E-001, 1.0000000E+000
 1.9001725E+001, 1.7537944E-001, 1.7537944E-001, 1.0000000E+000
 2.0001039E+001, 1.7630130E-001, 1.7630130E-001, 1.0000000E+000
 2.1001030E+001, 2.0428708E-001, 2.0428708E-001, 1.0000000E+000
 2.2000484E+001, 2.1740097E-001, 2.1740097E-001, 1.0000000E+000
 2.3005941E+001, 2.2222959E-001, 2.2222959E-001, 1.0000000E+000
 2.4004870E+001, 2.4130264E-001, 2.4130264E-001, 1.0000000E+000
 2.5001325E+001, 2.6260205E-001, 2.6260205E-001, 1.0000000E+000
 2.6000229E+001, 2.7044985E-001, 2.7044985E-001, 1.0000000E+000
 2.7005877E+001, 2.7334083E-001, 2.7334083E-001, 1.0000000E+000
 2.8003641E+001, 2.7145783E-001, 2.7145783E-001, 1.0000000E+000
 2.9002551E+001, 2.9903399E-001, 2.9903399E-001, 1.0000000E+000
 3.0005106E+001, 2.7035830E-001, 2.7035830E-001, 1.0000000E+000
 3.1003412E+001, 3.0492296E-001, 3.0492296E-001, 1.0000000E+000
