s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0016703E+000, 1.1848323E-001, 1.1848323E-001, 1.0000000E+000
 2.0070356E+000, 6.8997562E-002, 6.8997562E-002, 1.0000000E+000
 3.0077802E+000, 4.4436093E-002, 4.4436093E-002, 1.0000000E+000
 4.0063838E+000, 6.6794696E-002, 6.6794696E-002, 1.0000000E+000
 5.0011595E+000, 9.9218399E-002, 9.9218399E-002, 1.0000000E+000
 6.0040552E+000, 1.8511240E-001, 1.8511240E-001, 1.0000000E+000
 7.0016511E+000, 2.8148644E-001, 2.8148644E-001, 1.0000000E+000
 8.0028123E+000, 3.8245895E-001, 3.8245895E-001, 1.0000000E+000
 9.0008912E+000, 4.5587549E-001, 4.5587549E-001, 1.0000000E+000
 1.0003766E+001, 5.7936338E-001, 5.7936338E-001, 1.0000000E+000
 1.1000268E+001, 6.8034409E-001, 6.8034409E-001, 1.0000000E+000
 1.2002917E+001, 7.9296575E-001, 7.9296575E-001, 1.0000000E+000
 1.3001335E+001, 9.1364817E-001, 9.1364817E-001, 1.0000000E+000
 1.4003903E+001, 1.0311653E+000, 1.0311653E+000, 1.0000000E+000
 1.5003214E+001, 1.1556480E+000, 1.1556480E+000, 1.0000000E+000
 1.6002767E+001, 1.2849866E+000, 1.2849866E+000, 1.0000000E+000
 1.7004039E+001, 1.4275080E+000, 1.4275080E+000, 1.0000000E+000
 1.8002327E+001, 1.5758087E+000, 1.5758087E+000, 1.0000000E+000
 1.9002413E+001, 1.7284578E+000, 1.7284578E+000, 1.0000000E+000
 2.0004091E+001, 1.8854980E+000, 1.8854980E+000, 1.0000000E+000
 2.1004683E+001, 2.0442160E+000, 2.0442160E+000, 1.0000000E+000
 2.2000133E+001, 2.2027729E+000, 2.2027729E+000, 1.0000000E+000
 2.3002122E+001, 2.3566979E+000, 2.3566979E+000, 1.0000000E+000
 2.4004202E+001, 2.5059147E+000, 2.5059147E+000, 1.0000000E+000
 2.5004768E+001, 2.6532271E+000, 2.6532271E+000, 1.0000000E+000
 2.6000595E+001, 2.7951084E+000, 2.7951084E+000, 1.0000000E+000
 2.7002427E+001, 2.9317837E+000, 2.9317837E+000, 1.0000000E+000
 2.8002299E+001, 3.0652672E+000, 3.0652672E+000, 1.0000000E+000
 2.9004087E+001, 3.1919956E+000, 3.1919956E+000, 1.0000000E+000
 3.0002149E+001, 3.3152086E+000, 3.3152086E+000, 1.0000000E+000
 3.1002168E+001, 3.4350212E+000, 3.4350212E+000, 1.0000000E+000
