s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0099465E+000, 7.0311204E-002, 7.0311204E-002, 1.0000000E+000
 2.0019912E+000, 6.2555912E-002, 6.2555912E-002, 1.0000000E+000
 3.0014314E+000, 5.4370606E-002, 5.4370606E-002, 1.0000000E+000
 4.0011790E+000, 4.7827521E-002, 4.7827521E-002, 1.0000000E+000
 5.0070399E+000, 3.3306914E-002, 3.3306914E-002, 1.0000000E+000
 6.0024949E+000, 4.7693685E-002, 4.7693685E-002, 1.0000000E+000
 7.0033865E+000, 6.4998600E-002, 6.4998600E-002, 1.0000000E+000
 8.0025595E+000, 1.0140980E-001, 1.0140980E-001, 1.0000000E+000
 9.0021518E+000, 1.2868433E-001, 1.2868433E-001, 1.0000000E+000
 1.0003932E+001, 1.5641057E-001, 1.5641057E-001, 1.0000000E+000
 1.1001422E+001, 1.8219341E-001, 1.8219341E-001, 1.0000000E+000
 1.2004745E+001, 2.0934916E-001, 2.0934916E-001, 1.0000000E+000
 1.3004135E+001, 2.1925685E-001, 2.1925685E-001, 1.0000000E+000
 1.4002285E+001, 2.4621916E-001, 2.4621916E-001, 1.0000000E+000
 1.5003745E+001, 2.7354862E-001, 2.7354862E-001, 1.0000000E+000
 1.6002228E+001, 2.7950472E-001, 2.7950472E-001, 1.0000000E+000
 1.7001670E+001, 2.9524462E-001, 2.9524462E-001, 1.0000000E+000
 1.8000349E+001, 3.0171342E-001, 3.0171342E-001, 1.0000000E+000
 1.9001569E+001, 3.2173041E-001, 3.2173041E-001, 1.0000000E+000
 2.0004306E+001, 2.6956213E-001, 2.6956213E-001, 1.0000000E+000
 2.1002865E+001, 3.5378287E-001, 3.5378287E-001, 1.0000000E+000
 2.2002723E+001, 3.8334736E-001, 3.8334736E-001, 1.0000000E+000
 2.3004163E+001, 3.9574351E-001, 3.9574351E-001, 1.0000000E+000
 2.4003180E+001, 4.3943137E-001, 4.3943137E-001, 1.0000000E+000
 2.5000154E+001, 4.6016055E-001, 4.6016055E-001, 1.0000000E+000
 2.6002384E+001, 3.9305012E-001, 3.9305012E-001, 1.0000000E+000
 2.7000287E+001, 4.3225055E-001, 4.3225055E-001, 1.0000000E+000
 2.8003092E+001, 4.1627446E-001, 4.1627446E-001, 1.0000000E+000
 2.9001646E+001, 4.6835797E-001, 4.6835797E-001, 1.0000000E+000
 3.0000304E+001, 5.1396560E-001, 5.1396560E-001, 1.0000000E+000
 3.1001879E+001, 5.0281088E-001, 5.0281088E-001, 1.0000000E+000
