s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0000033E+000, 4.5753913E-002, 4.5753913E-002, 1.0000000E+000
 2.0087739E+000, 3.2518867E-002, 3.2518867E-002, 1.0000000E+000
 3.0116072E+000, 2.7739807E-002, 2.7739807E-002, 1.0000000E+000
 4.0057278E+000, 2.6007368E-002, 2.6007368E-002, 1.0000000E+000
 5.0102026E+000, 2.5366493E-002, 2.5366493E-002, 1.0000000E+000
 6.0042769E+000, 2.5134702E-002, 2.5134702E-002, 1.0000000E+000
 7.0014007E+000, 2.5049473E-002, 2.5049473E-002, 1.0000000E+000
 8.0044911E+000, 2.5018052E-002, 2.5018052E-002, 1.0000000E+000
 9.0056172E+000, 2.5006602E-002, 2.5006602E-002, 1.0000000E+000
 1.0003013E+001, 2.5002426E-002, 2.5002426E-002, 1.0000000E+000
 1.1004187E+001, 2.5000888E-002, 2.5000888E-002, 1.0000000E+000
 1.2004711E+001, 2.5000325E-002, 2.5000325E-002, 1.0000000E+000
 1.3003581E+001, 2.5000119E-002, 2.5000119E-002, 1.0000000E+000
 1.4001288E+001, 2.5000044E-002, 2.5000044E-002, 1.0000000E+000
 1.5007134E+001, 2.5000016E-002, 2.5000016E-002, 1.0000000E+000
 1.6000037E+001, 2.5000006E-002, 2.5000006E-002, 1.0000000E+000
 1.7003090E+001, 2.5000002E-002, 2.5000002E-002, 1.0000000E+000
 1.8005651E+001, 2.5000001E-002, 2.5000001E-002, 1.0000000E+000
 1.9004190E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.0001362E+001, 4.2611043E-002, 4.2611043E-002, 1.0000000E+000
 2.1003185E+001, 6.3144876E-002, 6.3144876E-002, 1.0000000E+000
 2.2005693E+001, 7.0664436E-002, 7.0664436E-002, 1.0000000E+000
 2.3005513E+001, 7.3411217E-002, 7.3411217E-002, 1.0000000E+000
 2.4003464E+001, 7.4416586E-002, 7.4416586E-002, 1.0000000E+000
 2.5006881E+001, 7.4786879E-002, 7.4786879E-002, 1.0000000E+000
 2.6000829E+001, 7.4921374E-002, 7.4921374E-002, 1.0000000E+000
 2.7005759E+001, 7.4971304E-002, 7.4971304E-002, 1.0000000E+000
 2.8005052E+001, 7.4989469E-002, 7.4989469E-002, 1.0000000E+000
 2.9003627E+001, 7.4996133E-002, 7.4996133E-002, 1.0000000E+000
 3.0003362E+001, 7.4998581E-002, 7.4998581E-002, 1.0000000E+000
 3.1003797E+001, 7.4999480E-002, 7.4999480E-002, 1.0000000E+000
