s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0021131E+000, 8.4075014E-002, 8.4075014E-002, 1.0000000E+000
 2.0039049E+000, 8.5261787E-002, 8.5261787E-002, 1.0000000E+000
 3.0056968E+000, 7.5182647E-002, 7.5182647E-002, 1.0000000E+000
 4.0074886E+000, 4.5169025E-002, 4.5169025E-002, 1.0000000E+000
 5.0056138E+000, 3.4870211E-002, 3.4870211E-002, 1.0000000E+000
 6.0062577E+000, 5.6360893E-002, 5.6360893E-002, 1.0000000E+000
 7.0049880E+000, 8.4100466E-002, 8.4100466E-002, 1.0000000E+000
 8.0015035E+000, 8.0621280E-002, 8.0621280E-002, 1.0000000E+000
 9.0020417E+000, 1.0990609E-001, 1.0990609E-001, 1.0000000E+000
 1.0005768E+001, 9.3967594E-002, 9.3967594E-002, 1.0000000E+000
 1.1002131E+001, 1.0352912E-001, 1.0352912E-001, 1.0000000E+000
 1.2004128E+001, 9.9617089E-002, 9.9617089E-002, 1.0000000E+000
 1.3003422E+001, 1.3890878E-001, 1.3890878E-001, 1.0000000E+000
 1.4004016E+001, 1.5548980E-001, 1.5548980E-001, 1.0000000E+000
 1.5002580E+001, 1.7437155E-001, 1.7437155E-001, 1.0000000E+000
 1.6003358E+001, 1.8291689E-001, 1.8291689E-001, 1.0000000E+000
 1.7003689E+001, 1.9023264E-001, 1.9023264E-001, 1.0000000E+000
 1.8003161E+001, 2.1269882E-001, 2.1269882E-001, 1.0000000E+000
 1.9004057E+001, 2.2048900E-001, 2.2048900E-001, 1.0000000E+000
 2.0001531E+001, 1.9584420E-001, 1.9584420E-001, 1.0000000E+000
 2.1001744E+001, 1.7734406E-001, 1.7734406E-001, 1.0000000E+000
 2.2002800E+001, 1.7632904E-001, 1.7632904E-001, 1.0000000E+000
 2.3004672E+001, 1.8072399E-001, 1.8072399E-001, 1.0000000E+000
 2.4002691E+001, 1.7660810E-001, 1.7660810E-001, 1.0000000E+000
 2.5002076E+001, 1.8107571E-001, 1.8107571E-001, 1.0000000E+000
 2.6000702E+001, 1.8327989E-001, 1.8327989E-001, 1.0000000E+000
 2.7000799E+001, 1.8755539E-001, 1.8755539E-001, 1.0000000E+000
 2.8003551E+001, 1.8640532E-001, 1.8640532E-001, 1.0000000E+000
 2.9000056E+001, 2.7260090E-001, 2.7260090E-001, 1.0000000E+000
 3.0001706E+001, 2.9467689E-001, 2.9467689E-001, 1.0000000E+000
 3.1001953E+001, 2.3083448E-001, 2.3083448E-001, 1.0000000E+000
