s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0093750E+000, 1.0558572E-001, 1.0558572E-001, 1.0000000E+000
 2.0027249E+000, 1.1502926E-001, 1.1502926E-001, 1.0000000E+000
 3.0100178E+000, 1.4317507E-001, 1.4317507E-001, 1.0000000E+000
 4.0048694E+000, 1.5217726E-001, 1.5217726E-001, 1.0000000E+000
 5.0057786E+000, 1.5475718E-001, 1.5475718E-001, 1.0000000E+000
 6.0119056E+000, 1.4978085E-001, 1.4978085E-001, 1.0000000E+000
 7.0121110E+000, 1.4519929E-001, 1.4519929E-001, 1.0000000E+000
 8.0075547E+000, 1.4576368E-001, 1.4576368E-001, 1.0000000E+000
 9.0048779E+000, 1.3759894E-001, 1.3759894E-001, 1.0000000E+000
 1.0001052E+001, 1.3954402E-001, 1.3954402E-001, 1.0000000E+000
 1.1000402E+001, 1.3032878E-001, 1.3032878E-001, 1.0000000E+000
 1.2002438E+001, 1.1343684E-001, 1.1343684E-001, 1.0000000E+000
 1.3002058E+001, 1.4251347E-001, 1.4251347E-001, 1.0000000E+000
 1.4001918E+001, 1.5336251E-001, 1.5336251E-001, 1.0000000E+000
 1.5003683E+001, 1.2899129E-001, 1.2899129E-001, 1.0000000E+000
 1.6001880E+001, 1.4040829E-001, 1.4040829E-001, 1.0000000E+000
 1.7003457E+001, 1.4964572E-001, 1.4964572E-001, 1.0000000E+000
 1.8004912E+001, 1.6053329E-001, 1.6053329E-001, 1.0000000E+000
 1.9002437E+001, 1.6734496E-001, 1.6734496E-001, 1.0000000E+000
 2.0001000E+001, 1.7981335E-001, 1.7981335E-001, 1.0000000E+000
 2.1003659E+001, 1.7883596E-001, 1.7883596E-001, 1.0000000E+000
 2.2000748E+001, 1.7411888E-001, 1.7411888E-001, 1.0000000E+000
 2.3003619E+001, 1.8048232E-001, 1.8048232E-001, 1.0000000E+000
 2.4002912E+001, 2.4059353E-001, 2.4059353E-001, 1.0000000E+000
 2.5003653E+001, 3.1489111E-001, 3.1489111E-001, 1.0000000E+000
 2.6001554E+001, 2.5108904E-001, 2.5108904E-001, 1.0000000E+000
 2.7000799E+001, 2.0490906E-001, 2.0490906E-001, 1.0000000E+000
 2.8001680E+001, 2.7080734E-001, 2.7080734E-001, 1.0000000E+000
 2.9002209E+001, 3.8333453E-001, 3.8333453E-001, 1.0000000E+000
 3.0001145E+001, 3.5970115E-001, 3.5970115E-001, 1.0000000E+000
 3.1001148E+001, 3.3772158E-001, 3.3772158E-001, 1.0000000E+000
