s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0159827E+000, 1.1208596E-001, 1.1208596E-001, 1.0000000E+000
 2.0096934E+000, 8.8614791E-002, 8.8614791E-002, 1.0000000E+000
 3.0069310E+000, 7.9986474E-002, 7.9986474E-002, 1.0000000E+000
 4.0037932E+000, 7.6826641E-002, 7.6826641E-002, 1.0000000E+000
 5.0060249E+000, 7.5667110E-002, 7.5667110E-002, 1.0000000E+000
 6.0001222E+000, 7.5245865E-002, 7.5245865E-002, 1.0000000E+000
 7.0046501E+000, 7.5089663E-002, 7.5089663E-002, 1.0000000E+000
 8.0066319E+000, 1.0054434E-001, 1.0054434E-001, 1.0000000E+000
 9.0034599E+000, 9.7884545E-002, 9.7884545E-002, 1.0000000E+000
 1.0000603E+001, 1.1683093E-001, 1.1683093E-001, 1.0000000E+000
 1.1004342E+001, 1.4541428E-001, 1.4541428E-001, 1.0000000E+000
 1.2000520E+001, 1.8297570E-001, 1.8297570E-001, 1.0000000E+000
 1.3003349E+001, 2.1967132E-001, 2.1967132E-001, 1.0000000E+000
 1.4001156E+001, 2.6790328E-001, 2.6790328E-001, 1.0000000E+000
 1.5001782E+001, 3.2663019E-001, 3.2663019E-001, 1.0000000E+000
 1.6003687E+001, 3.8342974E-001, 3.8342974E-001, 1.0000000E+000
 1.7000692E+001, 4.4114680E-001, 4.4114680E-001, 1.0000000E+000
 1.8002987E+001, 4.8653960E-001, 4.8653960E-001, 1.0000000E+000
 1.9004556E+001, 5.3219448E-001, 5.3219448E-001, 1.0000000E+000
 2.0001783E+001, 5.7907629E-001, 5.7907629E-001, 1.0000000E+000
 2.1007270E+001, 6.2545035E-001, 6.2545035E-001, 1.0000000E+000
 2.2007282E+001, 6.6191152E-001, 6.6191152E-001, 1.0000000E+000
 2.3004258E+001, 7.0466401E-001, 7.0466401E-001, 1.0000000E+000
 2.4003846E+001, 7.4534044E-001, 7.4534044E-001, 1.0000000E+000
 2.5004991E+001, 7.9816130E-001, 7.9816130E-001, 1.0000000E+000
 2.6004269E+001, 8.3883083E-001, 8.3883083E-001, 1.0000000E+000
 2.7002335E+001, 8.8447501E-001, 8.8447501E-001, 1.0000000E+000
 2.8006105E+001, 9.1850541E-001, 9.1850541E-001, 1.0000000E+000
 2.9006453E+001, 9.5547158E-001, 9.5547158E-001, 1.0000000E+000
 3.0005183E+001, 9.9950661E-001, 9.9950661E-001, 1.0000000E+000
 3.1000625E+001, 1.0567798E+000, 1.0567798E+000, 1.0000000E+000
