s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0154386E+000, 9.8338980E-002, 9.8338980E-002, 1.0000000E+000
 2.0055701E+000, 5.1918139E-002, 5.1918139E-002, 1.0000000E+000
 3.0064885E+000, 3.4795178E-002, 3.4795178E-002, 1.0000000E+000
 4.0134698E+000, 2.8547793E-002, 2.8547793E-002, 1.0000000E+000
 5.0033853E+000, 2.6308658E-002, 2.6308658E-002, 1.0000000E+000
 6.0080527E+000, 2.5475767E-002, 2.5475767E-002, 1.0000000E+000
 7.0015827E+000, 2.5175342E-002, 2.5175342E-002, 1.0000000E+000
 8.0013395E+000, 5.6766833E-002, 5.6766833E-002, 1.0000000E+000
 9.0078465E+000, 6.8372899E-002, 6.8372899E-002, 1.0000000E+000
 1.0001102E+001, 4.2244533E-002, 4.2244533E-002, 1.0000000E+000
 1.1000088E+001, 3.1325235E-002, 3.1325235E-002, 1.0000000E+000
 1.2003189E+001, 2.7311143E-002, 2.7311143E-002, 1.0000000E+000
 1.3000045E+001, 3.4476412E-002, 3.4476412E-002, 1.0000000E+000
 1.4005734E+001, 6.0225170E-002, 6.0225170E-002, 1.0000000E+000
 1.5004722E+001, 6.9576865E-002, 6.9576865E-002, 1.0000000E+000
 1.6003324E+001, 7.3007918E-002, 7.3007918E-002, 1.0000000E+000
 1.7001006E+001, 7.4267618E-002, 7.4267618E-002, 1.0000000E+000
 1.8000448E+001, 7.4731331E-002, 7.4731331E-002, 1.0000000E+000
 1.9000518E+001, 1.0308048E-001, 1.0308048E-001, 1.0000000E+000
 2.0004414E+001, 1.1699402E-001, 1.1699402E-001, 1.0000000E+000
 2.1004934E+001, 1.2206611E-001, 1.2206611E-001, 1.0000000E+000
 2.2002921E+001, 1.2392246E-001, 1.2392246E-001, 1.0000000E+000
 2.3001038E+001, 1.2460423E-001, 1.2460423E-001, 1.0000000E+000
 2.4005405E+001, 1.2485552E-001, 1.2485552E-001, 1.0000000E+000
 2.5000052E+001, 1.2385056E-001, 1.2385056E-001, 1.0000000E+000
 2.6000083E+001, 1.2555969E-001, 1.2555969E-001, 1.0000000E+000
 2.7002497E+001, 1.4558554E-001, 1.4558554E-001, 1.0000000E+000
 2.8003010E+001, 1.4965203E-001, 1.4965203E-001, 1.0000000E+000
 2.9004629E+001, 1.6273144E-001, 1.6273144E-001, 1.0000000E+000
 3.0005382E+001, 1.5875421E-001, 1.5875421E-001, 1.0000000E+000
 3.1001340E+001, 1.6464616E-001, 1.6464616E-001, 1.0000000E+000
