s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0009258E+000, 7.5755101E-002, 7.5755101E-002, 1.0000000E+000
 2.0028128E+000, 7.1796515E-002, 7.1796515E-002, 1.0000000E+000
 3.0028830E+000, 7.3830306E-002, 7.3830306E-002, 1.0000000E+000
 4.0029532E+000, 7.4572908E-002, 7.4572908E-002, 1.0000000E+000
 5.0053209E+000, 7.4844341E-002, 7.4844341E-002, 1.0000000E+000
 6.0101712E+000, 7.4943318E-002, 7.4943318E-002, 1.0000000E+000
 7.0034639E+000, 7.4603777E-002, 7.4603777E-002, 1.0000000E+000
 8.0035592E+000, 4.3185203E-002, 4.3185203E-002, 1.0000000E+000
 9.0053487E+000, 5.7769442E-002, 5.7769442E-002, 1.0000000E+000
 1.0005638E+001, 6.8688563E-002, 6.8688563E-002, 1.0000000E+000
 1.1003354E+001, 1.0415987E-001, 1.0415987E-001, 1.0000000E+000
 1.2005090E+001, 1.1737388E-001, 1.1737388E-001, 1.0000000E+000
 1.3005042E+001, 1.2220431E-001, 1.2220431E-001, 1.0000000E+000
 1.4001700E+001, 1.3307934E-001, 1.3307934E-001, 1.0000000E+000
 1.5006058E+001, 1.5969861E-001, 1.5969861E-001, 1.0000000E+000
 1.6005132E+001, 1.6938323E-001, 1.6938323E-001, 1.0000000E+000
 1.7004254E+001, 1.7293785E-001, 1.7293785E-001, 1.0000000E+000
 1.8001432E+001, 1.7424156E-001, 1.7424156E-001, 1.0000000E+000
 1.9002225E+001, 1.8848194E-001, 1.8848194E-001, 1.0000000E+000
 2.0005515E+001, 2.1164878E-001, 2.1164878E-001, 1.0000000E+000
 2.1000408E+001, 2.1998307E-001, 2.1998307E-001, 1.0000000E+000
 2.2005437E+001, 2.2354174E-001, 2.2354174E-001, 1.0000000E+000
 2.3004262E+001, 2.5174178E-001, 2.5174178E-001, 1.0000000E+000
 2.4000982E+001, 2.6880533E-001, 2.6880533E-001, 1.0000000E+000
 2.5003868E+001, 2.9920870E-001, 2.9920870E-001, 1.0000000E+000
 2.6001528E+001, 3.1723335E-001, 3.1723335E-001, 1.0000000E+000
 2.7002361E+001, 4.7136063E-001, 4.7136063E-001, 1.0000000E+000
 2.8000399E+001, 4.1040370E-001, 4.1040370E-001, 1.0000000E+000
 2.9000535E+001, 4.1003523E-001, 4.1003523E-001, 1.0000000E+000
 3.0000982E+001, 4.2386125E-001, 4.2386125E-001, 1.0000000E+000
 3.1004847E+001, 4.5323773E-001, 4.5323773E-001, 1.0000000E+000
