s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0016695E+000, 1.1848330E-001, 1.1848330E-001, 1.0000000E+000
 2.0053518E+000, 6.7355200E-002, 6.7355200E-002, 1.0000000E+000
 3.0075147E+000, 4.5541323E-002, 4.5541323E-002, 1.0000000E+000
 4.0027103E+000, 5.7383747E-002, 5.7383747E-002, 1.0000000E+000
 5.0021663E+000, 9.6724741E-002, 9.6724741E-002, 1.0000000E+000
 6.0011860E+000, 1.7326501E-001, 1.7326501E-001, 1.0000000E+000
 7.0038801E+000, 2.7610962E-001, 2.7610962E-001, 1.0000000E+000
 8.0002176E+000, 3.6594503E-001, 3.6594503E-001, 1.0000000E+000
 9.0028560E+000, 4.6960262E-001, 4.6960262E-001, 1.0000000E+000
 1.0000914E+001, 5.7050540E-001, 5.7050540E-001, 1.0000000E+000
 1.1003184E+001, 6.3101055E-001, 6.3101055E-001, 1.0000000E+000
 1.2003412E+001, 7.6175909E-001, 7.6175909E-001, 1.0000000E+000
 1.3003023E+001, 8.8484891E-001, 8.8484891E-001, 1.0000000E+000
 1.4000848E+001, 1.0047415E+000, 1.0047415E+000, 1.0000000E+000
 1.5000541E+001, 1.1259557E+000, 1.1259557E+000, 1.0000000E+000
 1.6000207E+001, 1.2579177E+000, 1.2579177E+000, 1.0000000E+000
 1.7001746E+001, 1.3983492E+000, 1.3983492E+000, 1.0000000E+000
 1.8000723E+001, 1.5470895E+000, 1.5470895E+000, 1.0000000E+000
 1.9002146E+001, 1.7021626E+000, 1.7021626E+000, 1.0000000E+000
 2.0003237E+001, 1.8569492E+000, 1.8569492E+000, 1.0000000E+000
 2.1000969E+001, 2.0132371E+000, 2.0132371E+000, 1.0000000E+000
 2.2002753E+001, 2.1722553E+000, 2.1722553E+000, 1.0000000E+000
 2.3000589E+001, 2.3280998E+000, 2.3280998E+000, 1.0000000E+000
 2.4001398E+001, 2.4841905E+000, 2.4841905E+000, 1.0000000E+000
 2.5003626E+001, 2.6353882E+000, 2.6353882E+000, 1.0000000E+000
 2.6003590E+001, 2.7836871E+000, 2.7836871E+000, 1.0000000E+000
 2.7003191E+001, 2.9255240E+000, 2.9255240E+000, 1.0000000E+000
 2.8003630E+001, 3.0611545E+000, 3.0611545E+000, 1.0000000E+000
 2.9003639E+001, 3.1921334E+000, 3.1921334E+000, 1.0000000E+000
 3.0001324E+001, 3.3158431E+000, 3.3158431E+000, 1.0000000E+000
 3.1002254E+001, 3.4361245E+000, 3.4361245E+000, 1.0000000E+000
