s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0066197E+000, 9.9234956E-002, 9.9234956E-002, 1.0000000E+000
 2.0127003E+000, 1.0967641E-001, 1.0967641E-001, 1.0000000E+000
 3.0028113E+000, 1.1741657E-001, 1.1741657E-001, 1.0000000E+000
 4.0048543E+000, 1.0710697E-001, 1.0710697E-001, 1.0000000E+000
 5.0106696E+000, 1.0398397E-001, 1.0398397E-001, 1.0000000E+000
 6.0070334E+000, 1.1025468E-001, 1.1025468E-001, 1.0000000E+000
 7.0018173E+000, 1.1353412E-001, 1.1353412E-001, 1.0000000E+000
 8.0079639E+000, 1.0351745E-001, 1.0351745E-001, 1.0000000E+000
 9.0026066E+000, 9.5815661E-002, 9.5815661E-002, 1.0000000E+000
 1.0007692E+001, 9.3822678E-002, 9.3822678E-002, 1.0000000E+000
 1.1008757E+001, 1.3543553E-001, 1.3543553E-001, 1.0000000E+000
 1.2008008E+001, 1.2399274E-001, 1.2399274E-001, 1.0000000E+000
 1.3000276E+001, 1.1006090E-001, 1.1006090E-001, 1.0000000E+000
 1.4005793E+001, 9.8361941E-002, 9.8361941E-002, 1.0000000E+000
 1.5006438E+001, 1.0720987E-001, 1.0720987E-001, 1.0000000E+000
 1.6004477E+001, 9.1575596E-002, 9.1575596E-002, 1.0000000E+000
 1.7000090E+001, 8.8684580E-002, 8.8684580E-002, 1.0000000E+000
 1.8003915E+001, 1.1869443E-001, 1.1869443E-001, 1.0000000E+000
 1.9000746E+001, 1.7366426E-001, 1.7366426E-001, 1.0000000E+000
 2.0003096E+001, 1.7152385E-001, 1.7152385E-001, 1.0000000E+000
 2.1001908E+001, 1.5025438E-001, 1.5025438E-001, 1.0000000E+000
 2.2004348E+001, 2.0112830E-001, 2.0112830E-001, 1.0000000E+000
 2.3001405E+001, 2.0979737E-001, 2.0979737E-001, 1.0000000E+000
 2.4003360E+001, 1.9561200E-001, 1.9561200E-001, 1.0000000E+000
 2.5001939E+001, 2.1420449E-001, 2.1420449E-001, 1.0000000E+000
 2.6002246E+001, 2.1523161E-001, 2.1523161E-001, 1.0000000E+000
 2.7002459E+001, 2.5506854E-001, 2.5506854E-001, 1.0000000E+000
 2.8001523E+001, 2.2615327E-001, 2.2615327E-001, 1.0000000E+000
 2.9000150E+001, 2.1640546E-001, 2.1640546E-001, 1.0000000E+000
 3.0002212E+001, 1.9392836E-001, 1.9392836E-001, 1.0000000E+000
 3.1002259E+001, 1.7912539E-001, 1.7912539E-001, 1.0000000E+000
