s,m
Time,x
 0.0000000E+000, 2.5000000E-002
 1.0090966E+000, 1.3398176E-001
 2.0086372E+000, 2.5000000E-002
 3.0026036E+000, 2.5000000E-002
 4.0076141E+000, 2.5000000E-002
 5.0052176E+000, 2.6590195E-002
 6.0023886E+000, 3.5199064E-002
 7.0050223E+000, 5.2125790E-002
 8.0032416E+000, 2.9187045E-002
 9.0023158E+000, 5.6367854E-002
 1.0006106E+001, 6.5140105E-002
 1.1006012E+001, 2.2561475E-001
 1.2006096E+001, 6.5742703E-001
 1.3004485E+001, 9.8013992E-001
 1.4006674E+001, 1.0092657E+000
 1.5003944E+001, 1.2249570E+000
 1.6001966E+001, 1.4464180E+000
 1.7000642E+001, 1.6260975E+000
 1.8005301E+001, 1.7299979E+000
 1.9000826E+001, 1.9190165E+000
 2.0003765E+001, 2.0656584E+000
 2.1000720E+001, 2.2515959E+000
 2.2006009E+001, 2.3804949E+000
 2.3004451E+001, 2.5201559E+000
 2.4000916E+001, 2.6405481E+000
 2.5001612E+001, 2.7820184E+000
 2.6002300E+001, 2.9225943E+000
 2.7004238E+001, 3.0763848E+000
 2.8004852E+001, 3.2384615E+000
 2.9004358E+001, 3.3757160E+000
 3.0003659E+001, 3.5066292E+000
 3.1000007E+001, 3.6885775E+000
 3.2000155E+001, 3.8408545E+000
 3.3000713E+001, 3.9439568E+000
 3.4002648E+001, 4.1079891E+000
 3.5004494E+001, 4.2813215E+000
 3.6006812E+001, 4.4332792E+000
 3.7003927E+001, 4.5281056E+000
 3.8005130E+001, 4.6923260E+000
 3.9003856E+001, 4.8493796E+000
 4.0005589E+001, 5.0579005E+000
 4.1007299E+001, 5.1320218E+000
 4.2003778E+001, 5.2856794E+000
 4.3006873E+001, 5.3944030E+000
 4.4006917E+001, 5.5648732E+000
 4.5002612E+001, 5.6928357E+000
 4.6000079E+001, 5.8648633E+000
 4.7001836E+001, 5.9730390E+000
 4.8000362E+001, 6.1163113E+000
 4.9006212E+001, 6.2581410E+000
 5.0005725E+001, 6.4048663E+000
 5.1002230E+001, 6.4936594E+000
 5.2002188E+001, 6.6515460E+000
 5.3003638E+001, 6.8205383E+000
 5.4007520E+001, 6.9885284E+000
 5.5002846E+001, 7.1319231E+000
 5.6005986E+001, 7.2315954E+000
 5.7001723E+001, 7.4054673E+000
 5.8007923E+001, 7.4788927E+000
 5.9002016E+001, 7.6811560E+000
 6.0005191E+001, 7.8092658E+000
 6.1002080E+001, 7.9252429E+000
 6.2007526E+001, 7.9696402E+000
 6.3000308E+001, 7.9750000E+000
