s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0033450E+000, 4.4955150E-002, 4.4955150E-002, 1.0000000E+000
 2.0119931E+000, 3.2215514E-002, 3.2215514E-002, 1.0000000E+000
 3.0031377E+000, 2.7657362E-002, 2.7657362E-002, 1.0000000E+000
 4.0119718E+000, 2.5961877E-002, 2.5961877E-002, 1.0000000E+000
 5.0072607E+000, 2.5353298E-002, 2.5353298E-002, 1.0000000E+000
 6.0055832E+000, 2.5129512E-002, 2.5129512E-002, 1.0000000E+000
 7.0025387E+000, 2.5047499E-002, 2.5047499E-002, 1.0000000E+000
 8.0114172E+000, 2.5017212E-002, 2.5017212E-002, 1.0000000E+000
 9.0008771E+000, 2.5006360E-002, 2.5006360E-002, 1.0000000E+000
 1.0008713E+001, 2.5002310E-002, 2.5002310E-002, 1.0000000E+000
 1.1002853E+001, 2.5000850E-002, 2.5000850E-002, 1.0000000E+000
 1.2005328E+001, 2.5000311E-002, 2.5000311E-002, 1.0000000E+000
 1.3003464E+001, 2.5000114E-002, 2.5000114E-002, 1.0000000E+000
 1.4002682E+001, 2.5000042E-002, 2.5000042E-002, 1.0000000E+000
 1.5001657E+001, 2.5000015E-002, 2.5000015E-002, 1.0000000E+000
 1.6005333E+001, 2.5000006E-002, 2.5000006E-002, 1.0000000E+000
 1.7005968E+001, 2.5000002E-002, 2.5000002E-002, 1.0000000E+000
 1.8005800E+001, 2.5000001E-002, 2.5000001E-002, 1.0000000E+000
 1.9005012E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.0005916E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.1003848E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.2005470E+001, 4.7103083E-002, 4.7103083E-002, 1.0000000E+000
 2.3005240E+001, 6.4765878E-002, 6.4765878E-002, 1.0000000E+000
 2.4003628E+001, 7.1241192E-002, 7.1241192E-002, 1.0000000E+000
 2.5006341E+001, 7.3626123E-002, 7.3626123E-002, 1.0000000E+000
 2.6005274E+001, 7.4495964E-002, 7.4495964E-002, 1.0000000E+000
 2.7005712E+001, 7.4815317E-002, 7.4815317E-002, 1.0000000E+000
 2.8004503E+001, 7.4932181E-002, 7.4932181E-002, 1.0000000E+000
 2.9005560E+001, 7.4975153E-002, 7.4975153E-002, 1.0000000E+000
 3.0002074E+001, 7.4990855E-002, 7.4990855E-002, 1.0000000E+000
 3.1002570E+001, 7.4996648E-002, 7.4996648E-002, 1.0000000E+000
