s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0049057E+000, 5.5466553E-002, 5.5466553E-002, 1.0000000E+000
 2.0072541E+000, 6.2506895E-002, 6.2506895E-002, 1.0000000E+000
 3.0023122E+000, 5.8198058E-002, 5.8198058E-002, 1.0000000E+000
 4.0035400E+000, 5.6135083E-002, 5.6135083E-002, 1.0000000E+000
 5.0034608E+000, 4.5250156E-002, 4.5250156E-002, 1.0000000E+000
 6.0061729E+000, 3.7264343E-002, 3.7264343E-002, 1.0000000E+000
 7.0031250E+000, 3.9809235E-002, 3.9809235E-002, 1.0000000E+000
 8.0049873E+000, 9.1091703E-002, 9.1091703E-002, 1.0000000E+000
 9.0010074E+000, 1.4259881E-001, 1.4259881E-001, 1.0000000E+000
 1.0006284E+001, 1.5049020E-001, 1.5049020E-001, 1.0000000E+000
 1.1004357E+001, 2.3178067E-001, 2.3178067E-001, 1.0000000E+000
 1.2001588E+001, 2.7881946E-001, 2.7881946E-001, 1.0000000E+000
 1.3001123E+001, 4.1184359E-001, 4.1184359E-001, 1.0000000E+000
 1.4000127E+001, 5.1648502E-001, 5.1648502E-001, 1.0000000E+000
 1.5005208E+001, 6.2749919E-001, 6.2749919E-001, 1.0000000E+000
 1.6000030E+001, 7.3894086E-001, 7.3894086E-001, 1.0000000E+000
 1.7000468E+001, 8.4618322E-001, 8.4618322E-001, 1.0000000E+000
 1.8003937E+001, 9.6269360E-001, 9.6269360E-001, 1.0000000E+000
 1.9001487E+001, 1.0628116E+000, 1.0628116E+000, 1.0000000E+000
 2.0000237E+001, 1.1636388E+000, 1.1636388E+000, 1.0000000E+000
 2.1002223E+001, 1.2282612E+000, 1.2282612E+000, 1.0000000E+000
 2.2001718E+001, 1.3577585E+000, 1.3577585E+000, 1.0000000E+000
 2.3000904E+001, 1.4599415E+000, 1.4599415E+000, 1.0000000E+000
 2.4002191E+001, 1.5821473E+000, 1.5821473E+000, 1.0000000E+000
 2.5000752E+001, 1.6896544E+000, 1.6896544E+000, 1.0000000E+000
 2.6003937E+001, 1.9705287E+000, 1.9705287E+000, 1.0000000E+000
 2.7002637E+001, 2.0868675E+000, 2.0868675E+000, 1.0000000E+000
 2.8000131E+001, 2.0913767E+000, 2.0913767E+000, 1.0000000E+000
 2.9003062E+001, 2.1907071E+000, 2.1907071E+000, 1.0000000E+000
 3.0002064E+001, 2.2833284E+000, 2.2833284E+000, 1.0000000E+000
 3.1000211E+001, 2.4502789E+000, 2.4502789E+000, 1.0000000E+000
 3.2000429E+001, 2.7132397E+000, 2.7132397E+000, 1.0000000E+000
 3.3004059E+001, 2.7259854E+000, 2.7259854E+000, 1.0000000E+000
 3.4001449E+001, 2.8295790E+000, 2.8295790E+000, 1.0000000E+000
 3.5003955E+001, 3.0650429E+000, 3.0650429E+000, 1.0000000E+000
 3.6000247E+001, 3.2714900E+000, 3.2714900E+000, 1.0000000E+000
 3.7002739E+001, 3.3165967E+000, 3.3165967E+000, 1.0000000E+000
 3.8000186E+001, 3.3981559E+000, 3.3981559E+000, 1.0000000E+000
 3.9003716E+001, 3.5105641E+000, 3.5105641E+000, 1.0000000E+000
 4.0003147E+001, 3.7710212E+000, 3.7710212E+000, 1.0000000E+000
 4.1001071E+001, 3.9697906E+000, 3.9697906E+000, 1.0000000E+000
 4.2003040E+001, 4.0614704E+000, 4.0614704E+000, 1.0000000E+000
 4.3003657E+001, 4.1836119E+000, 4.1836119E+000, 1.0000000E+000
 4.4002677E+001, 4.3586261E+000, 4.3586261E+000, 1.0000000E+000
 4.5003297E+001, 4.5112077E+000, 4.5112077E+000, 1.0000000E+000
 4.6002213E+001, 4.6715333E+000, 4.6715333E+000, 1.0000000E+000
 4.7003491E+001, 4.6759650E+000, 4.6759650E+000, 1.0000000E+000
 4.8002264E+001, 4.8482860E+000, 4.8482860E+000, 1.0000000E+000
 4.9000106E+001, 5.0142319E+000, 5.0142319E+000, 1.0000000E+000
 5.0001654E+001, 5.1481456E+000, 5.1481456E+000, 1.0000000E+000
 5.1004243E+001, 5.2959873E+000, 5.2959873E+000, 1.0000000E+000
 5.2002758E+001, 5.4604691E+000, 5.4604691E+000, 1.0000000E+000
 5.3002496E+001, 5.6080774E+000, 5.6080774E+000, 1.0000000E+000
 5.4002677E+001, 5.7400816E+000, 5.7400816E+000, 1.0000000E+000
 5.5002334E+001, 5.8849268E+000, 5.8849268E+000, 1.0000000E+000
 5.6003480E+001, 6.0325526E+000, 6.0325526E+000, 1.0000000E+000
 5.7003520E+001, 6.1799816E+000, 6.1799816E+000, 1.0000000E+000
 5.8001760E+001, 6.3310409E+000, 6.3310409E+000, 1.0000000E+000
 5.9000977E+001, 6.4792650E+000, 6.4792650E+000, 1.0000000E+000
 6.0002845E+001, 6.6263818E+000, 6.6263818E+000, 1.0000000E+000
 6.1002214E+001, 6.7726186E+000, 6.7726186E+000, 1.0000000E+000
 6.2000338E+001, 6.9218586E+000, 6.9218586E+000, 1.0000000E+000
 6.3000000E+001, 7.0703236E+000, 7.0703236E+000, 1.0000000E+000
