s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0092634E+000, 6.4246963E-002, 6.4246963E-002, 1.0000000E+000
 2.0114019E+000, 3.9285341E-002, 3.9285341E-002, 1.0000000E+000
 3.0103896E+000, 3.0219961E-002, 3.0219961E-002, 1.0000000E+000
 4.0093774E+000, 2.8884778E-002, 2.8884778E-002, 1.0000000E+000
 5.0037889E+000, 2.6429846E-002, 2.6429846E-002, 1.0000000E+000
 6.0057767E+000, 2.5523210E-002, 2.5523210E-002, 1.0000000E+000
 7.0038570E+000, 5.5140227E-002, 5.5140227E-002, 1.0000000E+000
 8.0050282E+000, 7.8216969E-002, 7.8216969E-002, 1.0000000E+000
 9.0062146E+000, 1.0786812E-001, 1.0786812E-001, 1.0000000E+000
 1.0002081E+001, 1.1869257E-001, 1.1869257E-001, 1.0000000E+000
 1.1000000E+001, 1.2268287E-001, 1.2268287E-001, 1.0000000E+000
 1.2004783E+001, 1.3515264E-001, 1.3515264E-001, 1.0000000E+000
 1.3002442E+001, 1.6034908E-001, 1.6034908E-001, 1.0000000E+000
 1.4004462E+001, 1.6320172E-001, 1.6320172E-001, 1.0000000E+000
 1.5001879E+001, 1.6362045E-001, 1.6362045E-001, 1.0000000E+000
 1.6004129E+001, 1.7083715E-001, 1.7083715E-001, 1.0000000E+000
 1.7002609E+001, 1.6531566E-001, 1.6531566E-001, 1.0000000E+000
 1.8005158E+001, 1.8342069E-001, 1.8342069E-001, 1.0000000E+000
 1.9001115E+001, 1.8411913E-001, 1.8411913E-001, 1.0000000E+000
 2.0000047E+001, 1.7059361E-001, 1.7059361E-001, 1.0000000E+000
 2.1004340E+001, 1.6649094E-001, 1.6649094E-001, 1.0000000E+000
 2.2005011E+001, 3.5541776E-001, 3.5541776E-001, 1.0000000E+000
 2.3000588E+001, 4.8172053E-001, 4.8172053E-001, 1.0000000E+000
 2.4004638E+001, 6.6288243E-001, 6.6288243E-001, 1.0000000E+000
 2.5003833E+001, 7.8635977E-001, 7.8635977E-001, 1.0000000E+000
 2.6003987E+001, 6.3028210E-001, 6.3028210E-001, 1.0000000E+000
 2.7003300E+001, 6.8160753E-001, 6.8160753E-001, 1.0000000E+000
 2.8003804E+001, 5.0904645E-001, 5.0904645E-001, 1.0000000E+000
 2.9000702E+001, 4.9853046E-001, 4.9853046E-001, 1.0000000E+000
 3.0002796E+001, 4.6317485E-001, 4.6317485E-001, 1.0000000E+000
 3.1001405E+001, 3.8311243E-001, 3.8311243E-001, 1.0000000E+000
