s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0007277E+000, 8.0377977E-002, 8.0377977E-002, 1.0000000E+000
 2.0077418E+000, 7.6954081E-002, 7.6954081E-002, 1.0000000E+000
 3.0018324E+000, 5.8555806E-002, 5.8555806E-002, 1.0000000E+000
 4.0081569E+000, 6.9018618E-002, 6.9018618E-002, 1.0000000E+000
 5.0024337E+000, 7.1690015E-002, 7.1690015E-002, 1.0000000E+000
 6.0026364E+000, 7.3617968E-002, 7.3617968E-002, 1.0000000E+000
 7.0103605E+000, 7.0371394E-002, 7.0371394E-002, 1.0000000E+000
 8.0055881E+000, 7.1581680E-002, 7.1581680E-002, 1.0000000E+000
 9.0059616E+000, 5.3273598E-002, 5.3273598E-002, 1.0000000E+000
 1.0000899E+001, 4.1299577E-002, 4.1299577E-002, 1.0000000E+000
 1.1002574E+001, 6.2655298E-002, 6.2655298E-002, 1.0000000E+000
 1.2000167E+001, 7.4125100E-002, 7.4125100E-002, 1.0000000E+000
 1.3003302E+001, 1.0065785E-001, 1.0065785E-001, 1.0000000E+000
 1.4001666E+001, 1.1464806E-001, 1.1464806E-001, 1.0000000E+000
 1.5000790E+001, 1.3945244E-001, 1.3945244E-001, 1.0000000E+000
 1.6003338E+001, 1.6199435E-001, 1.6199435E-001, 1.0000000E+000
 1.7004570E+001, 1.7023644E-001, 1.7023644E-001, 1.0000000E+000
 1.8000326E+001, 1.7324579E-001, 1.7324579E-001, 1.0000000E+000
 1.9002943E+001, 1.7838341E-001, 1.7838341E-001, 1.0000000E+000
 2.0001302E+001, 2.0787063E-001, 2.0787063E-001, 1.0000000E+000
 2.1000882E+001, 2.1871638E-001, 2.1871638E-001, 1.0000000E+000
 2.2001182E+001, 2.2269628E-001, 2.2269628E-001, 1.0000000E+000
 2.3005786E+001, 2.4265951E-001, 2.4265951E-001, 1.0000000E+000
 2.4007462E+001, 2.6316516E-001, 2.6316516E-001, 1.0000000E+000
 2.5008393E+001, 2.7066822E-001, 2.7066822E-001, 1.0000000E+000
 2.6004242E+001, 2.7340514E-001, 2.7340514E-001, 1.0000000E+000
 2.7005757E+001, 2.7441625E-001, 2.7441625E-001, 1.0000000E+000
 2.8004656E+001, 2.8472164E-001, 2.8472164E-001, 1.0000000E+000
 2.9000038E+001, 3.1015928E-001, 3.1015928E-001, 1.0000000E+000
 3.0004179E+001, 2.2562704E-001, 2.2562704E-001, 1.0000000E+000
 3.1000469E+001, 2.8841111E-001, 2.8841111E-001, 1.0000000E+000
